가게 이름,계정 ID,계정의 리뷰 수,계정의 별점 평균,방문 날짜,별점,리뷰 내 사진 유무,리뷰 글자 수,리뷰 내용,카카오맵 리뷰다는 사람 레벨
육산장 홍대본점,찡긋,8,1.5,2025-09-28,1,TRUE,924,직원들이 일을 진~~짜 못해요 분위기 좋고 음식 맛있는데 그것을 다 차감할 인적악재.. 리뷰이벤트 상품이 바뀐걸 고지하지않고 영수증 2개 주시면서 말없이 바뀐 리뷰이벤트 상품인 콘치즈를 제공. 바뀐지 몰랐기에 영수증을 보여드리며 목살 100g이 나올줄 알았으나 나오지않아 다른 직원 두명을 더 불러 보여드림. 두번째 남자직원이 나오더니 네 확인됐습니다~! 하길래 나올 줄 알았으나 나오지않음. 다 먹어갈쯔음 그 남직원 불러 다시 물어봄. 그제서야 남직원이 리뷰이벤트로 콘치즈 받은것이다 답변해줌. 1. 리뷰이벤트 상품변경 고지 하지않음 (1개가 삼겹김치찌개 2개가 콘치즈. 콘치즈 양도 적었으며 미리 태블릿 리뷰이벤트 상품이 목살이 아닌 콘치즈로 교체되었음을 고지하지 않음. 콘치즈가 어떻게 삼겹김치찌개에 비빔ㅠ) 2. 리뷰이벤트 상품이라 말하지않고 콘치즈가 음식과 같이 등장. 기본 제공인줄. - 영수증을 두장 줬으니 당연 쓸줄알고 확인도 안하고 음식플레이트와 같이 동시 제공된 것. - 여러 식당들에서 리뷰를 보여줘야만 서비스가 제공되어 찍을 사진이 없었기에 플레이트가 나와 그 사진을 찍고 리뷰를 작성하게 됨. 3. 두 명의 직원에게 리뷰를 보여주었지만 그 아무도 얘기하지않고 두번째 남직원은 확인됐습니다 라고만 답변 4. 기다리다 안와서 직원호출해서 물어봄. 그제야 태블릿 이벤트와 다르게 상품이 바뀌었으며 같이 나온 콘치즈가 상품이라 확인받았기에 태블릿 보여주며 목살이 상품이 아니었냐 하니 들어가서 한참을 또 안나옴ㅎ 5. 본인들 실수이니 특별히 목살을 조금 드리겠다 하고 6조각 나옴. 직원들이 일을 정말정말 못하고 회사에서 내 아랫사람이라 생각하면 정말^^ 어떻게 세명을 부를때까지 아무런 설명도 없고 확인됐습니다. 이 한마디가 모든걸 설명함? 고객 입장에서 서비스 주겠다는걸로 안들림?ㅠ 저게 어떻게 니네 콘치즈 제공된걸로 확인됨이야ㅠ,실버 레벨
육산장 홍대본점,심가연,5,5,2025-09-27,5,TRUE,92,기념일에 왔어요 육회 요근래 먹은 것 중에 제일 맛있어요 또 올 듯 담에 오면 좀 일찍 와서 야장에서 먹어도 좋을 것 같아요 실내는 웨이팅 막 많지 않아서 더 좋았음,브론즈 레벨
육산장 홍대본점,박종현,1,5,2025-09-27,5,TRUE,21,너무 맛있어요! 다음에 또 오고싶어요!,브론즈 레벨
육산장 홍대본점,김나현,1,5,2025-09-25,5,TRUE,40,홍대에 이런 곳이 있다니 너무 좋아요!! 캠핑온 거 같고 음식도 맛있어용,브론즈 레벨
육산장 홍대본점,단아,1,5,2025-09-21,5,TRUE,58,야장 분위기 짱이에요 ㅠㅠ 대기걸고 먹은 보람이 있습니당 !!! 홍대안에서 이런 분위기라니... 최고최고,브론즈 레벨
육산장 홍대본점,Chachae,2,5,2025-09-20,5,TRUE,23,캠핑온것같아요 분위기있어요 맛있어요 !!!,브론즈 레벨
육산장 홍대본점,。,1,5,2025-09-19,5,TRUE,9,좋아요너무맛있어요,브론즈 레벨
육산장 홍대본점,임태준,1,5,2025-09-17,5,TRUE,9,너무 맛있어여!!,브론즈 레벨
육산장 홍대본점,🌙,1,5,2025-09-15,5,TRUE,61,가게 분위기도 너무 좋고 고기 질도 너무 좋아요! 치즈랑 같이 주는데 이게 은근 별미고 된장술밥 맛있습니다!!,브론즈 레벨
육산장 홍대본점,신희주,2,5,2025-09-12,5,TRUE,19,고기가 ㄷ두툼하고 서비스가 조아요!,브론즈 레벨
