store,account_id,account_review,visit_date,visit_count,verification,review,review_text,photo
금금 성수점,Threaded,30,2026.04.24,1번째 방문,영수증,지나다니는 길에 공간이 이뻐보여서 궁금했는데 이쁜 공간만큼 맛있는 곳이었어요. 한식 퓨전의 느낌이 물씬 났는데 맛이 어색하지 않고 엄청 조화로워 식사 내내 즐거웠습니다. 잘먹었어요!,101,TRUE
금금 성수점,김성공36,43,2026.03.23,1번째 방문,영수증,메뉴 하나하나 모두 정성스럽고 건강한 맛입니다~!! 예뻐서 눈으로 보는것도 즐겁고요 단백해서 계속계속 들어가네요~! 감칠맛이 대박이에요. 막걸리랑 정말 잘 어울립니다. 넘 맛있어요!!,102,TRUE
금금 성수점,삶 과,43,2026.05.02,1번째 방문,영수증,너무너무 맛있게 잘 먹었어요!!! ㅠㅠ 면이 진짜 쫄깃 쫄깃.... 소스랑 고기도 잘어울리고.. 원래 아런건 좀 잘 물리는 편이었는데 그렇지 않게 배부르게 먹을 수 있었습니다!! 🥹🥹,102,TRUE
금금 성수점,루 키,131,2026.02.12,1번째 방문,영수증,너무 맛있고 분위기가 좋아요!!!! 다양한 메뉴들이 있어서 고르기 어려웠네여 ㅠㅠ 국수 간도 딱 적당하고 소 갈비 덮밥은 불향이 나고 맛있어여~~!!!! 다음에 남자친구랑 올게여 ㅎㅎ,102,TRUE
금금 성수점,리뷰를써,30,2026.02.23,1번째 방문,영수증,평일 월요일 1시쯤 방문했는데 30분 정도 웨이팅 했어요! 그래도 근처에 할 거 많으니까 시간도 잘 가서 기다릴만 했어요! 음식들은 전체적으로 너무 맛있었습니다 특별한 메뉴 많아요 굳!,103,TRUE
금금 성수점,띵하고어지럽네,96,2026.04.07,1번째 방문,영수증,오래된 곳인데 이유가 있네요 담백하고 건강한데 밋밋한 맛이 아닌 정갈하고 약간의 msg가 감칠맛을 주네요 수육도 맛있는데 좀 더 두꺼우면 육즙과 식감이 배로 좋아질 것 같습니다:&gt;,103,TRUE
금금 성수점,이에로사이다70,17,2026.03.07,1번째 방문,영수증,어머니랑 약속이 있어서 시간을 보내고 저녁을 먹으러 왔어요! 배고파서 급하게 들어왔는데 메뉴도 너무 맘에 들고 맛있어용! 직원분께서도 친절하십니당☺️ 너무 맛있게 잘 먹었습니다(´∀｀),103,TRUE
금금 성수점,콩순쨩,26,2026.02.05,1번째 방문,영수증,메뉴가 완전 토종도 아니고 퓨전느낌이라 한번와봤습니다. 문어 비빔밥이 너무 새콤하고 특이했어요. 먹는방법도 잘 알려주시고 색다르고 맛있었어요. 직원분들도 친절하셔서 안올이유가 없어요. 굿굿,105,TRUE
금금 성수점,MnM21,41,2026.03.27,1번째 방문,영수증,송리단길점도 좋아해서 여러번 갔는데 성수에서도 올 수 있어서 좋아요 국수도 먹고 밥도 먹을 수 있어서 새로운 음식을 두번 먹는 느낌을 느낄 수 있어요 -!! 느끼하지 않고 깔끔해서 좋습니다—-,107,TRUE
금금 성수점,코너 맥스리거,48,2026.01.10,1번째 방문,영수증,익숙하면서도 신기한 메뉴가 많아요. 된장국수는 살짝 매콤한 맛이있어서 묵은지참치말이랑 닽이먹으면 조합이 좋아요 그리고 미나리 갈비국밥은 자극적이지않고 미나리형이 은은하게 퍼지는게 맛이좋습니다!!,108,TRUE
금금 성수점,김남주2453,27,2026.01.16,1번째 방문,영수증,친구랑 오랜만에 만나서 분위기 + 맛까지 있는곳 찾다가 오게됐어요 ! 음식도 맛있고 가게도 깔끔하니 분위기 있고 여자분들 취향 저격할 느낌 ! 화장실 너무 깔끔하고 따뜻함 신경쓰시는게 느껴짐 !,108,TRUE
금금 성수점,eun****,107,2026.02.21,1번째 방문,영수증,오랜만에 성수 놀러왔는데.. 지나가던 젊은 분들이 완전 야르하다는 말을 ‘개르하다’ 라고 표현하더군요.. 여기 보리된장 국수는 정말 개르합니다.. 같이 나오는 백김치와 마늘쫑까지 넘 맛있고요..,108,TRUE
금금 성수점,미히7,14,2026.02.21,1번째 방문,영수증,넘 기대했는데 정말 기대할만한 곳입니다!!!!! 기다린 거 1도 후회가 안되는 ... 찐 맛집 .. 나중에 다른 메뉴들도 또 먹고 싶네요 서비스도 넘 친절하셔서 더더 좋았답니다 담에 또 올게요🥹,108,TRUE
금금 성수점,올리는올리비아롭은로빈,27,2026.02.06,1번째 방문,영수증,금금이 너무 좋아요.. 금금 최고.. 직장에서 도보로 좀 걸어와야 하는데도 늘 즐겨 찾아요 저희 사무실 최애예요.. ㅁㅊ겠다 문어비빔국수랑 보리된장국수가 최애예요 여기는 반찬까지 맛없는 게 없다 ㅠㅠ,111,TRUE
금금 성수점,진힁,33,2026.02.21,1번째 방문,영수증,캐치테이블 웨이팅 하고 들어왔어요 매장이 큰 편은 아니지만 깔끔하고 옷 걸수있는 공간도 마련되어 있어요 음식양이 많지는 않아서 남자 혼자 먹기엔 좀 부족할수도 있어요 그래도 정말 맛있게 먹었습니다!!,111,TRUE
금금 성수점,seor83,43,2026.02.28,1번째 방문,영수증,메뉴가 전체적으로 다 특별하고 너무 맛있었어요!!😍 보리된장국수는 어디서 먹어본 적 없는 맛에 말씀드리면 공기밥 주셔서 비벼먹을 수 있어요! 양배추쌈밥도 성수도 다른 매장보다 맛있었어요 묵참도 짱!!🤤,112,TRUE
금금 성수점,이승훈8139,14,2026.01.31,1번째 방문,영수증,하우스노웨어 갔다가 주변 맛집을 검색해서 왔는데 다음에도 꼭 다시와보고 싶을정도로 맛있네요 메뉴마다 조화도 좋지만 메뉴들의 조합도 너무 좋아요 국수메뉴와 감자전은 진짜 찐조합 잘먹고 갑니다 담에봐요♡♡,112,TRUE
금금 성수점,오리 KKKK,11,2026.05.04,1번째 방문,영수증,엄마랑 동생이랑 성수 나들이 왔다가 맛있는 퓨전 한식집에서 밥먹고 갑니다!! 색다른 음식이 먹고 싶어서 찾게된 집인데 진짜 모든 메뉴가 맛있었어요!! 웨이팅한보람이 있습니다!!다음에 또 오고 싶어요!!,112,TRUE
금금 성수점,a하쿠나마타라,10,2026.02.27,1번째 방문,영수증,처음 와봤는데 색다른맛이네요ㅎ 묵은지의 신맛과 감칠맛이 맛나요ㅎㅎ 문어 비빔밥의 간장도 뭔가다른 것 같고... 다만..문어가 너무 조금 들어간게 아쉽네요... 국수는 한국식마제소바처럼 독특하게 맛있네요.,113,TRUE
금금 성수점,루보이스,25,2026.05.05,1번째 방문,영수증,저번부터 성수에 올때마다 웨이팅 시도 했었는데 드디어 먹어보네요..! 기대만큼 너무 맛있고 건강한 느낌의 밥상이 너무 오랜만이라서 완전 만족스러운 식사였습니다~!!👍👍 다음에도 또 올 것 같아요! 최고!😊,114,TRUE
금금 성수점,m1hhh,199,2026.05.01,1번째 방문,영수증,들기름막국수 향도 너무 좋고 맛있어요!! 수육도 엄청 촉촉하고 부드러워요! 된장국수 된장을 맛있게 소스로 만들어서 너무 맛있네요~ 치즈고기말이 느끼하지 않고 맛있어요 메뉴들이 전체적으로 독특하고 좋았어요!!,115,TRUE
금금 성수점,hop****,987,2026.02.15,1번째 방문,영수증,"친구 추천으로 금금 식당을 오게 되었습니다. 식당자체는 깔끔하고 작은 편입니다 . 요새 보기힘든 보리차도 주시고 ㅎ 보리된장국수,쌈밥,감자전까지 주문해서 알차게 먹네요 담에 방문하면 다른 메뉴도 먹어봐야겠어요",116,TRUE
금금 성수점,찐 원앤온리,17,2026.02.09,1번째 방문,영수증,"퓨전한식이라 한국인 입맛에 제격!! 색다른 맛으로 질리지 않게 먹었습니다. 특히 묵은지참치말이는 한알만 먹어도 든든 친구, 연인과 같이 오면 깔끔하고 맛있는 식사가 될거예요! (점원분의 친절함도 감사했습니다😍)",117,TRUE
금금 성수점,pokezzang33,32,2026.03.28,1번째 방문,영수증,아이와 성수 나들이 와서 처음 먹은 곳!! 한식 + 고기 먹이고 싶은 마음에 찾아왔는데 너무 잘 먹었습니다! 아이도 너무 잘먹고 어른도 잘먹어서 메뉴 사진 하나 찍고 뒤에는 먹느라 사진 찍는것도 잊고 먹었네요!,117,TRUE
금금 성수점,텔초누나,21,2026.01.31,1번째 방문,영수증,친구랑 오랜만에 성수 나들이 갔다가 방문했어요! 리뷰에서 봤다시피 음식들이 다 정갈하고 너무 맛있었고 추운날 분위기도 아늑하고 좋았습니다. 2인이지만 먹어보고 싶은 메뉴가 많아 3메뉴했어요 ㅎㅎ 다 맛있었습니다!:),120,TRUE
금금 성수점,베스트파트,232,2026.03.28,1번째 방문,영수증,보리된장국수 처음 먹어봤는데 진짜 맛있네요!! 고소하고 짭짤한 된장맛이랑 감칠맛이 너무 잘 어울려요!! 면도 쫄깃하고 소스가 잘 비벼져서 먹기 좋았어요! 두부랑 수육토핑이 정말 잘어울려요!! 보리된장국수 추천합니다!!,121,TRUE
금금 성수점,yee****,10,2026.03.07,1번째 방문,영수증,여기 정말 맛집입니다! 소갈비 덮밥이랑 묵은지 문어 국수 둘 다 맛있는데 개인적으로 문어 국수가 상큼해서 더 좋았어요. 주변 다른 곳들보다 웨이팅도 비교적 적어서 더 쾌적했습니다 그치만 여기도 조만간 유명해질 거 같아요~,123,TRUE
금금 성수점,체리나나00,49,2026.01.15,1번째 방문,영수증,"남자친구랑 두번째 방문인데, 첫 방문때도 맛있었지만 오늘 먹은 된장국수랑 소갈비 덮밥이 왕맛탱이었어요 ,, 묵은지 참치말이는 여전히 맛있어서 만족했습니다 ☺️ 다음에 성수 올 일 있으면 또 방문할게요! 서비스도 감사합니당",123,TRUE
금금 성수점,새벽1884,5,2026.03.10,1번째 방문,영수증,성수나들이왔다가 근처에 맛집있는지 찾다가 방문하게 됐어요. 가게는 생각보다 협소하지만 깔끔하고 좋아요. 인테리어도 단정합니다. 음식도 정갈하게 잘 나오고요. 물도 맹물이 아니라서 좋습니다.ㅎㅎ 다음에도 또 올 거 같아요~,123,TRUE
금금 성수점,원희17,18,2026.04.26,1번째 방문,영수증,꼭 먹어보고 싶었던 메뉴들이라서 캐치테이블로 예약하고 방문했어요! 주말 저녁이라 그런지 캐치테이블 50분 + 현장 20분 정도 대기했습니다...! 기다린 만큼 맛있네요 ㅎㅎ 안쪽에 단체석 테이블이 있어서 넓게 이용했어요~!,124,TRUE
금금 성수점,벼랑 위의 을차,1,2026.04.04,1번째 방문,영수증,"친구랑 오랜만에 만났는데 성수 팝업 들렀다 밥 먹기 좋네요. 메뉴도 간결하고, 깔끔해요. 국수 먹었는데 상큼하고 맛있어요. 묵은지 문어 국수 맛있고 담엔 다른 것도 먹으러 올 거 같아요. 간단하게 친구 연인이랑 먹기 좋아요",124,TRUE
금금 성수점,seo****,10,2026.05.04,1번째 방문,영수증,"묵은지의 깊은 맛과 참치의 조합이 정말 잘 어울렸고, 보리된장국수는 구수하고 담백했어요. 개인적으론 제일 맛있는 메뉴였어요. 문어국수도 초장 맛과 문어가 잘 어우러져서 전체적으로 만족스러운 식사였습니다! 재방문 의사 있어요",124,TRUE
금금 성수점,린린린16,369,2025.12.31,1번째 방문,영수증,"처음 와봤는데, 남자친구가 근무하다 동료 소개로 먹어봤는데 맛있다고해서 방문했어요! 25년의 마지막을 이렇게 방문하게 될줄이야 모든음식들이 궁금하고 맛있어보입니다. 실제로도 맛있구요! 재료모두 신선하네요. 계란 색 보이시죠?",125,TRUE
금금 성수점,SOO707,114,2026.01.25,1번째 방문,영수증,"잠실에서 처음 가봤는데, 맛있어서 성수점도 찾아왔어요. 여기도 정말 맛있네요 〰️👍 들기름 막국수 진짜 진짜루 추천합니다 🥹 이번에 된장도 먹어봤는데 한국식 마제소바 양념 진짜 짱 👍👍👍 친구 데려왔는데 완전 만족하구 갑니단 〰️",128,TRUE
금금 성수점,나윤정42,5,2026.03.15,1번째 방문,영수증,저는 성수에서 제일 맛있는 또간집이 금금이에요!! 된장국수 마제소바 진짜 소스 여기가 제일 맛있고 밥 마지막에 비벼먹는것도 너무 맛있는데 묵은지 말이도 너무 담백하고 맛있어요 가게도 분위기 너무 좋고 이쁘고 완전 추천입니당 🥹🥹🥹,128,TRUE
금금 성수점,최민서632,31,2026.02.12,1번째 방문,영수증,성수 맛집이라고 해서 왔는데 말 그대로 맛집이네요! 양배추쌈밥이랑 문어국수? 와 미쳤습니다👍 사이드로 시킨 묵은지참치말이는 대표메뉴대로 맛있더라구요 분위기고 좋고 노래가 너무 시끄럽지도 않아서 혼밥하기에도 좋을 것 같아요 추천합니다♡,130,TRUE
금금 성수점,hana1717,40,2026.04.10,1번째 방문,영수증,지인 추천으로 왔는데 메뉴가 너무 다 맛있어보여서 고르기 힘들었는데요..ㅎㅎ.. 정말 다 맛있습니다!ㅜㅜ 특히 문어 간장 비빔밥 킥이에요 꼭 드셔보세요ㅠㅠ 사장님도 너무 친절하시고 다른 메뉴들도 맛보러 다시 와보고 싶어요&gt;&lt;,131,TRUE
금금 성수점,유나님님,51,2026.01.31,1번째 방문,영수증,정확히 한달전에 방문했다가 못먹었던게 아쉬워서 다시 방문했어요 조금만 늦었으면 대기 할 뻔 했지만 다행히 바로 입장했고 음식과 매장이 전반적으로 깔끔해서 좋았다 다른 메뉴도 먹어보고싶어서 재방문 예정 한국식 마제소바인 된장국수는 강추!,131,TRUE
금금 성수점,째째언니03,10,2026.04.27,1번째 방문,영수증,음식은 맛있어요! 마제소바에 된장맛이 살짝 가미된 맛? 근데 좀 비싼감이 있네요... 평일점심시간이었는데 웨이팅도 있고 음식도 나오는데 좀 걸려서 총 30분정도 소요된거 같아요ㅠ 회사 점심시간에 나와서 먹기는 촉박하더라고요.. 참고하시길,132,TRUE
금금 성수점,ssa****,43,2026.01.25,1번째 방문,영수증,음식 하나하나 다 맛있어요 비빔면은 매콤새콤한데 자극적이지 않고 해물도 신선해서 계속 손이 가요 보쌈은 잡내 없이 촉촉하고 부드러워서 같이 나온 배추랑 먹으니 조합 최고였습니다 전체적으로 양도 적당하고 구성도 좋아서 만족스러운 식사였어요,132,TRUE
금금 성수점,민티블,18,2026.02.25,1번째 방문,영수증,친구들이랑 성수에서 한식 먹고싶어서 갔는데 특이한 메뉴들도 많고 가격도 괜찮아서 좋았어요! 면 종류 두가지랑 양배추쌈밥 시켰는데 국수 면도 쫄깃하고 맛있고 쌈밥은 같이 간 친구들 다 맛있다고 해서 데려오길 잘했네요. 다음에 또 가보려구요!,133,TRUE
금금 성수점,Behappy55,23,2026.01.30,1번째 방문,영수증,성수동 갈맠한 집 알아보다 찾아서 왔는데 만족해요! 주말 2시경임에도 웨이팅 해야 하는 맛집이고요 곤드레양배추쌈밥도 먹고 싶었는데 품절이라 너무 아쉬워요ㅠ 이걸로 담에 또 오는 걸로...ㅎㅎ 감자채전 짜지 않고 국수는 말해뭐해 맛있습니당😍😍,134,TRUE
금금 성수점,오에리,18,2026.01.24,1번째 방문,영수증,"친구가 추천해줘서 왔는데 왜 추천한지 알 것 같아요!! 그만큼 너무 맛있습니다!! 추운 날씨에 웨이팅이 있었지만 옆에 웨이팅석이 있고, 그만큼 너무 맛있어요. 진짜 맛있어요. 진지해요. 진짜 무조건 드세요. 면도 쫄깃하니 맛있어요. 최고에요👍",135,TRUE
금금 성수점,헬로9320,27,2026.01.30,1번째 방문,영수증,성수동 금금 오면 갈비덮밥은 필수입니다! 고기가 정말 야들야들하고 양념이 자극적이지 않으면서도 감칠맛이 대박이에요. 노른자 톡 터뜨려서 밥이랑 비벼 먹으니 고소함까지 더해져서 순식간에 한 그릇 비웠습니다. 퓨전 한식의 정석을 맛본 기분이에요.,135,TRUE
금금 성수점,남40,17,2026.04.14,1번째 방문,영수증,두번째 방문입니다! 메뉴는 문어국수와 미나리국밥. 처음에먹은 된장비빔과 비교하기는 힘들정도로 전 메뉴 다 너무 맛있네요! 특히 문어국수는 새콤달콤해서 상큼한 맛 좋아하는사람은 무조건 시키시길 추천! 다음에 또 와서 모든 메뉴 다 먹어보겠습니다~,136,TRUE
금금 성수점,jmy****,5,2026.03.14,1번째 방문,영수증,"갈비맛이 찐하게 나는 덮밥과 명란 맛이 나는 부드러운 감자전 맛있엇습니다. 감자전의 소스는 느끼하지 않게 아주 살짝 맵게되어 먹기 좋았습니다. 들기름 막국수도 향이 아주 좋고, 수육은 이벤트로 맛있게 먹었습니다!~ 다음에도 또 방문할 것 같아요",136,TRUE
금금 성수점,ㄱ6ㅇrㅈl,36,2026.04.21,1번째 방문,영수증,"해외에서 온 손님 모시고 같이 와서 식사했어요! 한국인 입맛에는 묵은지참치말이랑 들기름국수가 정말 맛있었고, 외국인 분들도 다 맛있다고는 하시는데 그 중에 명란새우감자전이 독특하고 맛있다고 하시더라고요☺️ 너무 맛있게 잘 먹었구 서비스도 좋았어용!",138,TRUE
금금 성수점,Dingaring,556,2026.01.21,1번째 방문,영수증,묵은지 참치말이 보고 왔는데 고소한 참치말이 뿐만 아니라 보리된장국수 넘 맛있어요! 마파두부 스타일인 거 같으면서도 특별한 맛이 왜 여기를 찾는 사람이 많은지 알 거 같아요. 밑반찬으로 나오는 마늘쫑이 킥이더라고요!! 다음에 성수 오면 또 오고파요🥹,139,TRUE
금금 성수점,ste****,17,2026.05.02,1번째 방문,영수증,전부터 와보고 싶었는데 어머니와 방문했습니다 주말이라 사람이 많았는데 약 20분 웨이팅하고 입장했어요 웨이팅시 미리 주문을 해서 음식이 빨리 나와 더 좋은 것 같아요! 보리된장국수는 대표답게 너무 맛있고 문아국수도 적당히 매콤새콤해서 맛있네요👍🏻👍🏻,139,TRUE
금금 성수점,끼룩57,188,2026.01.03,1번째 방문,영수증,기다려서 먹는 이유가 있는 맛이에요ㅠㅜㅠ 퓨전요리라서 흔히 먹을 수 있는 음식도 아니어서 특별한 날 오기도 좋을 것 같아요! 웨이팅 길지 않게 피크타임은 피해서 오면 좋을 것 같습니다ㅎㅎ 다음엔 피크타임 피해서 와서 다른 것도 더 시켜 먹어야 겠어요😋,140,TRUE
금금 성수점,yoozzzzz,15,2026.03.06,1번째 방문,영수증,"들기름 통밀국수랑 명란새우감자전, 묵은지참치말이 먹었는데, 앞에 두개는 다 먹어버려서 사진이 없네요~ㅎㅎ 들기름 통밀국수 진짜 맛있어요! 계란김밥 먹으러 온거였는데 메뉴가 개편돼서 좀 아쉽지만 다른 메뉴들이 맛있어서 괜찮았어요~ 직원분도 친절하세요ㅎㅎ",140,TRUE
금금 성수점,김현서8441,83,2026.01.07,1번째 방문,영수증,"맛있게 잘 먹었습니다~ 예약 안하고 방문했는데 다행히 자리가 있었어요!! 들기름 막국수, 보리된장국수, 묵은지참치말이 모두 맛있었습니다 ㅎㅎ 보리된장국수는 마재소바처럼 다 먹고 밥을 비벼먹을 수 있는데 그게 정말 맛있었어요😋 다음에 또 방문하고싶습니다~",141,TRUE
금금 성수점,닉넴뭐로하지51,28,2026.01.13,1번째 방문,영수증,1. 사장님이 너무 친절하십니다. 2. 메뉴가 색달라서 뭔가 새로운 메뉴 먹고싶을 때 좋은 것 같아요 저는 개인적으로 소고기덮밥? 이 표고향과 소불고기?가 잘 어우러져서 맛있었습니다 3. 화장실이 조금 신기한? 위치에 있지만 따뜻하고 쾌적해서 좋았어요!,141,TRUE
금금 성수점,레몬막대83,66,2026.04.25,1번째 방문,영수증,"아이와 함께 나들이 나와서 퓨전한식을 먹고싶어 검색 후 찾아왔어요. 주말 오후 3시 기준, 웨이딩 30분이내였구요. 보리된장국수 너무 맛있고, 문어간장비빔밥도 달달짭쪼름하니 좋았어요. 아이가 먹기에도 좋은 메뉴라 웨이팅 길지 않다면 재방문의사 있습니다^^",142,TRUE
금금 성수점,써니sunny혜선,326,2026.01.10,1번째 방문,영수증,문어 비빔국수 진짜 새콤달콤하고 맛있어요. 상큼한거 먹고싶다면 추천! 참치 묵은지말이도 맛나요. 밥 꼬들하게 맛있고. 생와사비 곁들이는게 킥임. 메뉴들이 다 맛있을거같아서 다 맛보고싶었어요! 친구랑 두개 겨우 골랐네요. 재료도 건강하고 또 가고싶은곳이에요,142,TRUE
금금 성수점,W3wWr,48,2026.02.21,1번째 방문,영수증,보리된장국수 생각보다 된장맛이 안나구 마제소바 같아서 너무 신기했어요 ! 완전 맛있었습니다 ㅜㅠ 튀겨진두부도 맛있고 수육 올라간 게 완전 킥이었습니다 ! 묵은지도 맛있었어서 고민하다가 시킨게 후회될정도로 너뮤 맛있었어요 !!! 잘먹었습니당 🙇🏻‍♀️✨🫶🏻,142,TRUE
금금 성수점,che****,9,2026.05.09,1번째 방문,영수증,와 진짜 여러분 보리된장국수 꼭 드세요 밥까지 꼭 비벼드세요 한톨도 안남기고 싹싹 긁어먹었어요 진짜 맛있습니다 초계국수도 맛있는데 보리된장국수 진짜 대박👍👍👍👍👍👍 마제소바 맛이 나는듯 하면서 한국적인 맛이 나서 부담도 없고 진짜 맛있게 먹을 수 있어요!!,143,TRUE
금금 성수점,Vv둥둥이,20,2026.03.24,1번째 방문,영수증,회사앞에 있어서 와보고싶었는데 드디어 왔어요! 평일에도 웨이팅 좀 있어서 10~15분 정도 기다린거같아요 너무맛있음!!! 보리된장국수 감칠맛 미쳣어요 … ㅜㅜ 밥 비벼먹고싶은 맛이라 공기밥 부탁드렸는데 흔쾌히 주셔서 너무 감사합니다… 진짜맛있었어요ㅠㅠ🥹🥹💕💕💕,145,TRUE
금금 성수점,sobang,26,2026.05.09,1번째 방문,영수증,늘 매장앞에 대기가 있어 맛있는데도 자주 오지못하는 집근처 맛집 오늘은 명란 새우 감자전과 보리된장국수 감자전은 웃음이 나오는 맛이에요 마치 피자같고 고소하고 담백한 굉장한 맛!! 넘 맛나요 국슈는 감칠맛이 너무 좋았어요 맛잘알 남편도 만족이래요 자주 올게요^^,146,TRUE
금금 성수점,gud****,14,2026.04.24,1번째 방문,영수증,"성수에서 이런 한식 스타일 찾기 쉽지 않은데 여긴 진짜 깔끔하고 감각적인 맛 제대로다 들기름, 된장 베이스가 은근한데 자극적이지 않아서 계속 들어가는 느낌 특히 탄내 날 정도로 바싹튀긴게 좋다면 강추에요!! 분위기도 차분해서 밥 먹으면서 쉬는 느낌까지 같이주는 곳",147,TRUE
금금 성수점,smile23,37,2026.03.03,1번째 방문,영수증,보리된장국수 넘 맛있네요!! 다른 메뉴들도 맛있어보여서 고민하다가 선택했는데 아주 탁월한 선택이었던 것 같아요! 소스가 독특하면서 잘 어우러져서 아주 특별하고 맛있는 한끼를 먹은 것 같아서 기분이 좋네요! 다음에 또 먹으러 오겠습니다~~ 수육 서비스까지 최고에요!,147,TRUE
금금 성수점,로로로윙,58,2026.03.01,1번째 방문,영수증,한식퓨전음식점이네요 된장국수는 마제소바같은 느낌인데 씹히는 쪽파가 식감을 살려줘서 맛있게 먹었습니다. 새우감자전은 고민하다 시켜보았는데 셋중 가장 맛있었어요~ 명란곁들여 흰소스에 꼭 찍어드세요ㅎㅎ 성수오랜만에 왔는데즐거운 식사였습니다. 미리 캐치테이블 예약하고오세요~~~,151,TRUE
금금 성수점,레트,19,2026.03.11,1번째 방문,영수증,"다른 매장에서 추천받아서 점심시간에 방문했습니다. 어디선가 먹어본 것 같기도 한 아부라 마제소바 느낌의 시그니처 디쉬인데, 재료들도 다 신선하고 조화로웠습니다. 특히나 노른자가 진짜 신선했어요. 사진을 제대로 못 찍었는데, 젓가락 꽂으면 꽂힌 채로 서있을 정도였어요 ㅋㅋㅋㅋ",153,TRUE
금금 성수점,방방곡곡 내돈내산 추배꼽,1382,2026.03.22,2번째 방문,영수증,"금금 성수점 다녀왔는데 아이들과 함께 방문했는데도 불편함 없었어요😊✨ 퓨전 한식이라 다들 부담 없이 잘 먹어서 만족스러웠습니다~~ 마제소바, 들기름 막국수 최고,, 생각보다 소고기 덮밥도 아이들이 좋아했어요! 🍽️ 웨이팅 있었지만 오픈하자마자 가서 기다리지 않고 입장했습니다!",154,TRUE
금금 성수점,chfhr6847,15,2026.01.10,1번째 방문,영수증,오늘 처음 방문했는데 메뉴들이 전체적으로 맛있었어요! 저는 들기름 통밀 국수 먹었는데 담백하고 안에 고기 토핑도 많이 들어가있어서 좋은 거 같아요! 묵은지참치말이는 진짜 입 안이 꽉찰정도로 도톰하고 밥이 따수어서 더 맛있어요!! 다음에 또 방문해서 다른 메뉴도 먹어봐야겠어요👍👍,155,TRUE
금금 성수점,nokomenteu,37,2026.01.22,1번째 방문,영수증,와 여긴 진짜 맛집… 보리 된장국수 + 묵은지 참치 말이 먹었는데 된장 국수는 싹 섞어서 소스 듬뿍 드시는거 강추드립니다… 체고 ㅠ 묵은지 참치 말이도 와사비 추가요청드려서 너무 맛있게 먹었어요💚 (평일 오전 11시 조금 넘어서 갔더니 바로 입장했고 11시 30분쯤 되니까 만석이네용),159,TRUE
금금 성수점,Bini12,17,2026.05.04,1번째 방문,영수증,양배추 쌈밥이 제일 먼저 나왔는데 다음 메뉴 나오기도 전에 바로 순삭해버렸어요ㅋㅋㅋ 간 적당하고 맛있음 된장고기국수와 소갈비 국수는 간이 좀 센데 괜찮아요 특히 간장장아찌랑 같이 먹으면 굉장히 맛있음 수육도 장아찌와 같이 먹으니 그냥 술술 들어가서 반찬만 꽤 많이 리필했어요! 맛있습니다,160,TRUE
금금 성수점,yeonni92,19,2026.03.07,1번째 방문,영수증,이벤트 리뷰~ 맛보기 수육 이벤트 있어서 참여했습니다~방송에 나왔던 곳에 맞게 대기 웨이팅이 있었지만 생각보다 빠르게 입장했어요. 한식이지만 새롭게 해석한 맛이여서 맛있게 잘 먹었습니다! 한국식 마제소바는 색다른 맛이였고 신메뉴에 들어간 미나리 오일이 색달랐어요! 맛있게 잘 먹고 갑니닷😆😆,162,TRUE
금금 성수점,봄이씨스터,8,2026.02.15,1번째 방문,영수증,"유튜브에서 성수 맛집으로 추천해주셔서 방문해봤어요 😊 묵은지참지말이 존맛 👍🏻 원래 갈비덮밥 먹으려로 했는대 품절이여서 너무 아쉬웠어요 😢 대신 문어감장비빔밥으로 주문했는데 이것도 너무 맛있었어요 😊 보리된장국수 맛있는데 저한테는 간이 조금 쎄네요,, 다음에 방문해서는 갈비 덮밥 꼭 먹어볼게요 🙌🏻",167,TRUE
금금 성수점,철수영희,39,2026.02.09,1번째 방문,영수증,메뉴가 전부 맛있어 보여서 어떤거 먹을지 고민했는데 잘 선택한거 같아요! 보리된장국수는 된장 맛이 살짝 나는 마제소바느낌인데 두부 튀김도 바삭하면서 촉촉하니 잘 어울려요 밥도 하나 먹고싶어서 소갈비 덮밥 시켰는데 달달한 갈비 양념에 와사비 살짝 넣어서 먹으니까 좋았어요 다른 메뉴도 궁금해서 또 와볼것 같아요,172,TRUE
금금 성수점,솜솜숨숨,296,2026.05.09,1번째 방문,영수증,"퓨전 한식 느낌이라 메뉴가 다 독특한데 하나같이 조합이 좋고 맛있었어요! 특히 보리된장국수는 한국식 마제소바 느낌인데 고소하고 감칠맛 대박,,🥹 문어간장비빔도 짭조름하면서 계속 손 가는 맛이라 같이 먹기 좋았어요. 매장 분위기도 감성 있어서 데이트 코스로 추천하고 직원분들도 친절해서 기분 좋게 식사했어요 :) ￼",175,TRUE
금금 성수점,khb723,69,2026.03.25,1번째 방문,영수증,평일 점심 방문했어요! 매장은 좀 협소하지만 음식은 너무 맛있어요! 캐치테이블로 예약하고 가시는거 추천드려요! 보리된장국수가 진짜 맛있으니깐 꼭 드세요!!! 평일 점심에 사람많은데 직원 한 분만 홀에 계셔서 혼자 일 다하시느라 너무 바빠보이셨어요ㅠㅠ... 다 너무 좋은데 홀직원 늘리실 필요가 있으실 것 같아요..,175,TRUE
