platform,store_name,account_id,account_review_count,visit_date,visit_count,verification_method,review_text,review_length,has_photo,rating,account_avg_rating,reviewer_level,review_original,review_sentiment,has_emo_pos,has_emo_neg,has_laugh,has_cry,has_exclamation,has_question,has_number,original_char_len,가격_matched_keywords
naver,뼈탄집 성수역점,bri****,19.0,2026.04.06,1번째 방문,영수증,"진짜 너무너무 맛있어요 이런 곳을 왜 이제야 알았는지 후회될 정도로ㅜㅜ 고기 질도 너무 좋고요. 일단 저희가 들어갈때 만석이라 첫번째로 웨이팅 했는데, 웨이팅 끝나고 들어올때 사장님께서 감사하다면서 너무 깍듯하게 안내해주시더라고요. 거기서부터 진짜 감동 백배… 감동 먹고 들어왔는데 매장 안은 청결하고 직원들도 전부 친절하시고 서비스 최고구요. 맛은 더 난리에요 같이 나온 기본찬들이 말이 안될 정도로 고기랑 찰떡이고, 고기도 정말 질이 좋아서 입에 넣자마자 “헉. 지금까지 먹어본 삼겹살 집 중 최고다.” 했는데 사이드메뉴들도 너무너무너무 맛있어요 단골 확정입니다 ㅎㅎ 이런 리뷰도 잘 안남기고 사실 웨이팅도 안하는 귀차니즘인데, 여긴 마음을 감동시키고 움직이는 가게네요…. 감사합니다 오래 계셔주세요",393,True,,,,"진짜 너무너무 맛있어요 이런 곳을 왜 이제야 알았는지 후회될 정도로ㅜㅜ 고기 질도 너무 좋고요. 일단 저희가 들어갈때 만석이라 첫번째로 웨이팅 했는데, 웨이팅 끝나고 들어올때 사장님께서 감사하다면서 너무 깍듯하게 안내해주시더라고요. 거기서부터 진짜 감동 백배… 감동 먹고 들어왔는데 매장 안은 청결하고 직원들도 전부 친절하시고 서비스 최고구요. 맛은 더 난리에요 같이 나온 기본찬들이 말이 안될 정도로 고기랑 찰떡이고, 고기도 정말 질이 좋아서 입에 넣자마자 “헉. 지금까지 먹어본 삼겹살 집 중 최고다.” 했는데 사이드메뉴들도 너무너무너무 맛있어요 단골 확정입니다 ㅎㅎ 이런 리뷰도 잘 안남기고 사실 웨이팅도 안하는 귀차니즘인데, 여긴 마음을 감동시키고 움직이는 가게네요…. 감사합니다 오래 계셔주세요",진짜 너무너무 맛있어요 이런 곳을 왜 이제야 알았는지 후회될 정도로 고기 질도 너무 좋고요 일단 저희가 들어갈때 만석이라 첫번째로 웨이팅 했는데 웨이팅 끝나고 들어올때 사장님께서 감사하다면서 너무 깍듯하게 안내해주시더라고요 거기서부터 진짜 감동 백배 감동 먹고 들어왔는데 매장 안은 청결하고 직원들도 전부 친절하시고 서비스 최고구요 맛은 더 난리에요 같이 나온 기본찬들이 말이 안될 정도로 고기랑 찰떡이고 고기도 정말 질이 좋아서 입에 넣자마자 헉 지금까지 먹어본 삼겹살 집 중 최고다 했는데 사이드메뉴들도 너무너무너무 맛있어요 단골 확정입니다 이런 리뷰도 잘 안남기고 사실 웨이팅도 안하는 귀차니즘인데 여긴 마음을 감동시키고 움직이는 가게네요 감사합니다 오래 계셔주세요,0,0,0,1,0,0,0,393,원
naver,금금 성수점,khb723,67.0,2026.03.25,1번째 방문,영수증,평일 점심 방문했어요! 매장은 좀 협소하지만 음식은 너무 맛있어요! 캐치테이블로 예약하고 가시는거 추천드려요! 보리된장국수가 진짜 맛있으니깐 꼭 드세요!!! 평일 점심에 사람많은데 직원 한 분만 홀에 계셔서 혼자 일 다하시느라 너무 바빠보이셨어요ㅠㅠ... 다 너무 좋은데 홀직원 늘리실 필요가 있으실 것 같아요..,175,True,,,,평일 점심 방문했어요! 매장은 좀 협소하지만 음식은 너무 맛있어요! 캐치테이블로 예약하고 가시는거 추천드려요! 보리된장국수가 진짜 맛있으니깐 꼭 드세요!!! 평일 점심에 사람많은데 직원 한 분만 홀에 계셔서 혼자 일 다하시느라 너무 바빠보이셨어요ㅠㅠ... 다 너무 좋은데 홀직원 늘리실 필요가 있으실 것 같아요..,평일 점심 방문했어요 EXCLAM 매장은 좀 협소하지만 음식은 너무 맛있어요 EXCLAM 캐치테이블로 예약하고 가시는거 추천드려요 EXCLAM 보리된장국수가 진짜 맛있으니깐 꼭 드세요 EXCLAM 평일 점심에 사람많은데 직원 한 분만 홀에 계셔서 혼자 일 다하시느라 너무 바빠보이셨어요 다 너무 좋은데 홀직원 늘리실 필요가 있으실 것 같아요,0,0,0,1,1,0,0,175,원
naver,옥동식,룰루랄라조안,23.0,2025.05.20,1번째 방문,영수증,"국물이 깔끔, 시원하고 맛았어요. 간도 적당하고 은은한 파향이 좋아요. 밥이 말아서 나오는데 탱글하고 식감도 살아있어요. 고기는 부드럽고 고추지를 찍어먹으면 잡내없이 맛있게 먹을 수 있어요. 국물이 모자라면 추가도 가능해요. 카운터좌석이라 혼밥하며 음식에 집중할 수 있어요. 점심시간 시작전에 가니 웨이팅 없었고, 11:20분 넘어가니 웨이팅 시작되네요. 전반적으로 만독해요.",210,True,,,,"국물이 깔끔, 시원하고 맛았어요. 간도 적당하고 은은한 파향이 좋아요. 밥이 말아서 나오는데 탱글하고 식감도 살아있어요. 고기는 부드럽고 고추지를 찍어먹으면 잡내없이 맛있게 먹을 수 있어요. 국물이 모자라면 추가도 가능해요. 카운터좌석이라 혼밥하며 음식에 집중할 수 있어요. 점심시간 시작전에 가니 웨이팅 없었고, 11:20분 넘어가니 웨이팅 시작되네요. 전반적으로 만독해요.",국물이 깔끔 시원하고 맛았어요 간도 적당하고 은은한 파향이 좋아요 밥이 말아서 나오는데 탱글하고 식감도 살아있어요 고기는 부드럽고 고추지를 찍어먹으면 잡내없이 맛있게 먹을 수 있어요 국물이 모자라면 추가도 가능해요 카운터좌석이라 혼밥하며 음식에 집중할 수 있어요 점심시간 시작전에 가니 웨이팅 없었고 11 20분 넘어가니 웨이팅 시작되네요 전반적으로 만독해요,0,0,0,0,0,0,1,210,원
naver,마포양지설렁탕,bestibest,560.0,2026.04.02,1번째 방문,영수증,음식이 맛있고 직원분들이 친절합니다.,20,True,,,,음식이 맛있고 직원분들이 친절합니다.,음식이 맛있고 직원분들이 친절합니다,0,0,0,0,0,0,0,20,원
kakao,능동미나리 성수점,성윤,1.0,2026-03-31,,,미나리가 싱싱합니다 직원들도 너무 친절하네요 나중에 가족들 다 데리고 오겠습니다 좋은음식 감사합니다!!,57,True,5.0,5.0,브론즈 레벨,미나리가 싱싱합니다 직원들도 너무 친절하네요 나중에 가족들 다 데리고 오겠습니다 좋은음식 감사합니다!!,미나리가 싱싱합니다 직원들도 너무 친절하네요 나중에 가족들 다 데리고 오겠습니다 좋은음식 감사합니다 EXCLAM,0,0,0,0,1,0,0,57,원
naver,굴다리식당,wjddmlfhdns,11.0,2026.04.16,1번째 방문,영수증,"김치 반찬에서 머리카락 나왔음. 일하는 아주머니 손으로 접시, 행주, 돈, 반찬 다 만짐. 위생이 너무 불결해서 추천 못함. 양은 김치찌개, 계란말이, 제육볶음 다 푸짐함. 하지만 위생 때문에 다 남김.",113,False,,,,"김치 반찬에서 머리카락 나왔음. 일하는 아주머니 손으로 접시, 행주, 돈, 반찬 다 만짐. 위생이 너무 불결해서 추천 못함. 양은 김치찌개, 계란말이, 제육볶음 다 푸짐함. 하지만 위생 때문에 다 남김.",김치 반찬에서 머리카락 나왔음 일하는 아주머니 손으로 접시 행주 돈 반찬 다 만짐 위생이 너무 불결해서 추천 못함 양은 김치찌개 계란말이 제육볶음 다 푸짐함 하지만 위생 때문에 다 남김,0,0,0,0,0,0,0,113,돈
naver,락희옥 마포본점,lim****,5.0,2026.02.07,1번째 방문,영수증,"와인이나 맥주와 함께 곁들이기에 딱 적당한 음식이 나오고, 와인/맥주 셀렉션도 꽤 다양하고 좋다. 만취하려는 게 아니고 반주로 가볍게 술을 하려거나, 술자리에서 안주로 식사까지 해결하는 데 딱 알맞은 곳. 육전과 김치메밀전병, 그리고 식사메뉴 중에 된장찌개 함께 나오는 부추된장비빔밥과 멍게비빕밥 시켜봤는데 입맛 돈다.",178,True,,,,"와인이나 맥주와 함께 곁들이기에 딱 적당한 음식이 나오고, 와인/맥주 셀렉션도 꽤 다양하고 좋다. 만취하려는 게 아니고 반주로 가볍게 술을 하려거나, 술자리에서 안주로 식사까지 해결하는 데 딱 알맞은 곳. 육전과 김치메밀전병, 그리고 식사메뉴 중에 된장찌개 함께 나오는 부추된장비빔밥과 멍게비빕밥 시켜봤는데 입맛 돈다.",와인이나 맥주와 함께 곁들이기에 딱 적당한 음식이 나오고 와인 맥주 셀렉션도 꽤 다양하고 좋다 만취하려는 게 아니고 반주로 가볍게 술을 하려거나 술자리에서 안주로 식사까지 해결하는 데 딱 알맞은 곳 육전과 김치메밀전병 그리고 식사메뉴 중에 된장찌개 함께 나오는 부추된장비빔밥과 멍게비빕밥 시켜봤는데 입맛 돈다,0,0,0,0,0,0,0,178,돈
kakao,을밀대 본점,니빠뜨롱나와라그래,238.0,2025-03-28,,,3/25 방문. 거냉은 원래 짠가? 슴슴이 아니라 윽 짜..였음. 면을 풀어도 디지게 짰다. 평냉노예라 다시 올게 분명하지만 진짜 개짰음. 그리고 육수에서 육향이 아닌 이상한 맛이 계속 치고 올라옴…되게 찝찝한 맛이랄까.. 고기국물맛도 동치미 맛도 아닌데 스멀스멀 계속 올라와서 완냉못함. 육수가 깔끔하지 않았음. 주전자 육수는 존맛이라 소금넣고 후추놓고 해서 먹음. 면은 맛있었다. 그냥 국물에 안빠진거 챱챱 씹고 있어도 메밀향 때문에 행복했음. 아마 면때문에 다시갈듯. 근데 가격때문에 망치마렵다 ^^,282,True,3.0,2.7,골드 레벨,3/25 방문. 거냉은 원래 짠가? 슴슴이 아니라 윽 짜..였음. 면을 풀어도 디지게 짰다. 평냉노예라 다시 올게 분명하지만 진짜 개짰음. 그리고 육수에서 육향이 아닌 이상한 맛이 계속 치고 올라옴…되게 찝찝한 맛이랄까.. 고기국물맛도 동치미 맛도 아닌데 스멀스멀 계속 올라와서 완냉못함. 육수가 깔끔하지 않았음. 주전자 육수는 존맛이라 소금넣고 후추놓고 해서 먹음. 면은 맛있었다. 그냥 국물에 안빠진거 챱챱 씹고 있어도 메밀향 때문에 행복했음. 아마 면때문에 다시갈듯. 근데 가격때문에 망치마렵다 ^^,3 25 방문 거냉은 원래 짠가 QUESTION 슴슴이 아니라 윽 짜 였음 면을 풀어도 디지게 짰다 평냉노예라 다시 올게 분명하지만 진짜 개짰음 그리고 육수에서 육향이 아닌 이상한 맛이 계속 치고 올라옴 되게 찝찝한 맛이랄까 고기국물맛도 동치미 맛도 아닌데 스멀스멀 계속 올라와서 완냉못함 육수가 깔끔하지 않았음 주전자 육수는 존맛이라 소금넣고 후추놓고 해서 먹음 면은 맛있었다 그냥 국물에 안빠진거 챱챱 씹고 있어도 메밀향 때문에 행복했음 아마 면때문에 다시갈듯 근데 가격때문에 망치마렵다,0,0,0,0,0,1,1,282,"가격, 원"
naver,훼미리손칼국수보쌈,베리그린,1476.0,2025.05.24,1번째 방문,영수증,"순서대로 대기해서 한시간 정도 웨이팅후 식당 진입. since1988,2대째 이어오는 식당에 지난주 나혼산에서 전현무와 이주승까지 방문해서 먹었으니 두줄 종대는 당연해 보였다. 보쌈정식이 인당 15000원 가격이 착하고,방금 삶은듯 촉촉한 보쌈과 칼국수가 나온다. 직접담근 김치와 보쌈의 조화가 환상이고 맛보기 양이지만 칼국수도 맛있다. 사이드 매뉴로 주문한 감자전은 용대리에서 먹어본 감자전과 치열할 정도로 막상막하 맛있다. 가격이 착한데 맛과 양까지 한시간 기다림이 전혀 아깝지 않은 식당이다.",278,True,,,,"순서대로 대기해서 한시간 정도 웨이팅후 식당 진입. since1988,2대째 이어오는 식당에 지난주 나혼산에서 전현무와 이주승까지 방문해서 먹었으니 두줄 종대는 당연해 보였다. 보쌈정식이 인당 15000원 가격이 착하고,방금 삶은듯 촉촉한 보쌈과 칼국수가 나온다. 직접담근 김치와 보쌈의 조화가 환상이고 맛보기 양이지만 칼국수도 맛있다. 사이드 매뉴로 주문한 감자전은 용대리에서 먹어본 감자전과 치열할 정도로 막상막하 맛있다. 가격이 착한데 맛과 양까지 한시간 기다림이 전혀 아깝지 않은 식당이다.",순서대로 대기해서 한시간 정도 웨이팅후 식당 진입 since1988 2대째 이어오는 식당에 지난주 나혼산에서 전현무와 이주승까지 방문해서 먹었으니 두줄 종대는 당연해 보였다 보쌈정식이 인당 15000원 가격이 착하고 방금 삶은듯 촉촉한 보쌈과 칼국수가 나온다 직접담근 김치와 보쌈의 조화가 환상이고 맛보기 양이지만 칼국수도 맛있다 사이드 매뉴로 주문한 감자전은 용대리에서 먹어본 감자전과 치열할 정도로 막상막하 맛있다 가격이 착한데 맛과 양까지 한시간 기다림이 전혀 아깝지 않은 식당이다,0,0,0,0,0,0,1,278,"가격, 원, 아깝, 착하고"
kakao,원조조박집 본관,탐험하는 탐험가,2.0,2026-01-07,,,돼갈 일단 미쳤고 직원분들 너무 친절해요.. 🤍 또 올 집입니다!!!,38,False,5.0,3.0,브론즈 레벨,돼갈 일단 미쳤고 직원분들 너무 친절해요.. 🤍 또 올 집입니다!!!,돼갈 일단 미쳤고 직원분들 너무 친절해요 EMO_POS 또 올 집입니다 EXCLAM,1,0,0,0,1,0,0,38,원
kakao,육지,Rosie,2.0,2025-08-09,,,아무것도 안올린 달궈진 불판이 쩌든 기름으로 지글지글 끓는거보고 진심 충격... 가시는분들 꼭 보고 사진좀 찍어주세요 ㅜㅜ 청결무슨일이야... 고기구워주는게 태워주고 탄부분 잘라주는걸 알았으면 직접 구울걸 그랬어요 아직도 입에서 탄맛나요 그리고 손님이 상으로 몸숙여서 밥먹고 있는데 그앞으로 손넣어소 물건가져가고 물하나더달라니까 바로 귀에다대고 물통 구기고 가져가는건 그만찾아라 시위하는거에요?? 진짜 궁금해서 물어봐요 직원들 서비스교육 안시키나요???,253,True,1.0,3.0,브론즈 레벨,아무것도 안올린 달궈진 불판이 쩌든 기름으로 지글지글 끓는거보고 진심 충격... 가시는분들 꼭 보고 사진좀 찍어주세요 ㅜㅜ 청결무슨일이야... 고기구워주는게 태워주고 탄부분 잘라주는걸 알았으면 직접 구울걸 그랬어요 아직도 입에서 탄맛나요 그리고 손님이 상으로 몸숙여서 밥먹고 있는데 그앞으로 손넣어소 물건가져가고 물하나더달라니까 바로 귀에다대고 물통 구기고 가져가는건 그만찾아라 시위하는거에요?? 진짜 궁금해서 물어봐요 직원들 서비스교육 안시키나요???,아무것도 안올린 달궈진 불판이 쩌든 기름으로 지글지글 끓는거보고 진심 충격 가시는분들 꼭 보고 사진좀 찍어주세요 청결무슨일이야 고기구워주는게 태워주고 탄부분 잘라주는걸 알았으면 직접 구울걸 그랬어요 아직도 입에서 탄맛나요 그리고 손님이 상으로 몸숙여서 밥먹고 있는데 그앞으로 손넣어소 물건가져가고 물하나더달라니까 바로 귀에다대고 물통 구기고 가져가는건 그만찾아라 시위하는거에요 QUESTION 진짜 궁금해서 물어봐요 직원들 서비스교육 안시키나요 QUESTION,0,0,0,1,0,1,0,253,원
kakao,소문난성수감자탕,거대문어,1.0,2025-12-20,,,국물은 너무 싱겁고 소스는 와사비맛 나고 우거지도 조금들었고 뼈에도 살이별로 없고 가격도 비싼편이에요,56,False,1.0,1.0,브론즈 레벨,국물은 너무 싱겁고 소스는 와사비맛 나고 우거지도 조금들었고 뼈에도 살이별로 없고 가격도 비싼편이에요,국물은 너무 싱겁고 소스는 와사비맛 나고 우거지도 조금들었고 뼈에도 살이별로 없고 가격도 비싼편이에요,0,0,0,0,0,0,0,56,가격
