식당 이름,계정 ID,계정의 리뷰 수,방문 날짜,방문 횟수,인증 수단,리뷰 내용,리뷰 글자 수,리뷰 내 사진 유무
능동미나리 성수지점,foodkiller,1214,2026.03.11,9번째 방문,예약,밤까지 해서 자주 찾습니다 육회비빔밥만 먹습니다 매우 맛있어요,34,True
능동미나리 성수지점,데이지87,976,2026.03.11,1번째 방문,영수증,11시에 갔더니 대기없이 입장할 수 있었다. 안에 들어가보니 이미 손님들이 많이 차서 11시반부터는 대기가 발생할 것같다. 미나리때문에 곰탕이 더 시원한 맛이었고 육전도 부드럽고 맛있었다.👍,106,True
능동미나리 성수지점,Citta and Yarn,28,2026.03.10,1번째 방문,영수증,김치랑 곰탕 맛있어요! 거의 외국인이 반이긴 합니다. 맛있어요!,35,True
능동미나리 성수지점,소마35,23,2026.03.10,1번째 방문,영수증,온다 온다 하다가 결국. 괜찮음. 일단 사진 비주얼. (내가 못찍는거임) 한식 탕 좋아하면 와볼만. 기본이 곰탕이니 가격은 인장.,72,True
능동미나리 성수지점,00****,15,2026.03.08,1번째 방문,영수증,육회비빔밥 완전 추천해요 평일 점심 기준 웨이팅 금방 빠져요!,34,True
능동미나리 성수지점,야미야미얌,104,2026.03.08,1번째 방문,영수증,맨날 궁금했는데 9시 다돼서 가니까 바로 들어갈 수 있었어요. 자리가 없어보였는데 안쪽으로 계속 자리가 나와서 놀랐고 꽉 차있어서 놀랐어요. 국밥이랑 육회 비빔밥 둘 다 맛있어요👍🏻 비빔밥은 고추장베이스 아니고 간장양념베이스에요. 미나리...가 맛있을까 의심했는데 맛있네요😆 만족,156,True
능동미나리 성수지점,히탕탕,1000,2026.03.08,3번째 방문,영수증,맛있오요,4,True
능동미나리 성수지점,윰플레이스,159,2026.03.03,1번째 방문,영수증,"미나리곰탕 &amp; 육회비빔밥 주문했어요. 간장베이스 육회비빔밥이 생각보다 너무 맛있었고, 석박지랑 반찬으로 나온 미나리무침이 별미였습니다. 양도 넉넉해서 배부르게 먹고 기분 좋은 점심식사 였어요. 조만간 또 재방문 할게요!😋",127,True
능동미나리 성수지점,JMl,649,2026.03.02,1번째 방문,,항상 기본만 먹다가 프리미엄차돌곰탕은 처음 먹어봤는데 꼬소하니 고기도 많이 들어있고 맛있네요!,52,True
능동미나리 성수지점,EG01ST 꼬맹이,1547,2026.03.01,1번째 방문,영수증,연한 줄기 은은한 향까지 좋았던 미나리가 더해져 특색있고 맛까지 좋았던 곰탕맛집 능동미나리 차돌모둠곰탕 먹었는데 가격이 있는만큼 고기도 넉넉하게 들어있고 한그릇이 든든했어요💚 부드러운 육질과 감칠맛이 뛰어난 한우1++를 사용해서 인지 육회비빔밥도 고소하고 재료들 본연의 맛을 살려주 는 양념이 킥! 정말 맛있게 먹었습니다.♥️ 직원분들 친절하셨고 음식 맛있고 다음 성수 방문에도 必방문 입니다.,220,True
능동미나리 성수지점,APPLE8920,2239,2026.02.27,2번째 방문,영수증,비빔밥 맛나여,7,True
능동미나리 성수지점,도우너1324,939,2026.02.26,1번째 방문,영수증,마시써여~~,6,True
능동미나리 성수지점,ab****,1410,2026.02.22,1번째 방문,영수증,음식들 다 정갈하고 맛있어요♡,16,True
능동미나리 성수지점,piggysdiary,552,2026.02.21,1번째 방문,,비빔밥이 간장베이스?여서 깔끔하고 맛있었습니다 국밥도 시원해요,34,True
능동미나리 성수지점,77i32,275,2026.02.18,1번째 방문,예약,육회비빔밥 맛있어요!!! 건강한데 단맛도 있어서 한그릇 뚝딱입니다. 미나리곰탕도 안시키면 아쉬워요...,57,True
능동미나리 성수지점,star0605,126,2026.02.18,1번째 방문,영수증,연휴지만12시전에 방문해서 바로입장👏👏미나리향연 🌿 ☘️ 이네요 ㅎㅎ 공기법리필가능하고 곰탕에 고기도 듬뿍👍 좌석이 좁아서 4인테이블에 4명이 가방과 겨울외투까지두려니 불편하긴해요☺️그래도 줄안선다면 가격대비 훌륭한 식사인듯요👌 전 재방문해서 수육과 육전먹어보려고요😘,149,True
능동미나리 성수지점,배루기,710,2026.02.18,3번째 방문,영수증,설연휴 끝 담백하게 능동미나리로 마무리. 좋았습니다.,29,True
능동미나리 성수지점,asyoungx,159,2026.02.16,1번째 방문,영수증,명절 연휴인데도 사람이 진짜 많지만 회전율도 빨라요!미나리 육회 비빔이 최애입니다🫶🏻,47,True
능동미나리 성수지점,dld****,644,2026.02.15,1번째 방문,영수증,,0,True
능동미나리 성수지점,안수진1716,1137,2026.02.15,1번째 방문,영수증,,0,True
능동미나리 성수지점,hideonwish,1226,2026.02.14,3번째 방문,영수증,굿,1,True
능동미나리 성수지점,폴리페놀,39,2026.02.13,1번째 방문,영수증,"미나리곰탕 먹으러 종종 방문하고 있습니다. 퍽퍽하지 않고 부드러운 고기에 깍두기, 미나리 무침과 오징어젓갈까지 메뉴 구성이 알차고 맛있어요 2층에서 식사했는데, 어떤 남자 직원 한 분이 본인 가게인가 싶을 정도로 손님들에게 친절하셔서 보기 좋았습니다. 사장님인지 모르겠지만 성함이 문주보-이신 직원분, 주문 받는 것부터 메뉴 서빙하는 과정까지 사소하지만 즐겁고 신나게 응대하시는 점 무척 인상 깊었네요",224,False
능동미나리 성수지점,ap****,41,2026.02.12,1번째 방문,영수증,육회 비빔밥 넘 맛있어요,13,False
능동미나리 성수지점,원투쓸이,1011,2026.02.12,2번째 방문,영수증,수육전골에 한잔 뙇!!! 깔끔하고 매력있는 전골이예요~ 소주한잔과 잘 어울리는 음식. 마지막엔 국수까지 해먹을수있어서 굳 👍 외국인도 줄 많이 서는곳 ㅋ 6시 정도가 딱 줄서기 시작하기 좋은 시간이네요.,113,True
능동미나리 성수지점,푸른 하늘이 좋아,2227,2026.02.11,1번째 방문,영수증,미나리가 동동 떠 있어 고기와 밥과 함께 먹으니 씹는 식감도 좋고 맛있습니다. 석박지는 잘 익어 국밥맛을 배가시킵니다.,66,True
능동미나리 성수지점,라떼로드,3135,2026.02.10,2번째 방문,영수증,성수 늦게까지하는 밥집 찾으시면 여기 무조건 추천해요 회전률도 빠르고 능동미나리곰탕 최고 맛나요! 든든하게 맛나게 잘먹었어요,69,True
능동미나리 성수지점,아치43,314,2026.02.09,1번째 방문,영수증,향긋한 미나리가 입맛을 돋궈주네요 기름지지도 않고 깔끔하고 개운하네요,38,True
능동미나리 성수지점,sdenver,119,2026.02.08,1번째 방문,예약,워낙에 유명한 곳이라. 추운날 따끈한 국물 너무 좋네요 ^^,33,True
능동미나리 성수지점,모모잼잼,134,2026.02.08,1번째 방문,영수증,미나리가 정말 아낌없이 들어가서 비주얼부터 압도적이에요. 고기 국물인데도 미나리 덕분에 끝맛이 너무 깔끔해서 질리지 않아요. 같이 나오는 오징어 젓갈이랑 섞박지 조합은 말해 뭐해... 밥도둑 그 자체입니다.,115,True
