식당 이름,계정 ID,계정의 리뷰 수,방문 날짜,방문 횟수,인증 수단,리뷰 내용,리뷰 글자 수,리뷰 내 사진 유무
홍대 육지,y00****,12,2026.04.16,1번째 방문,영수증,맛있음 간 좋고 친절하시고 쾌적하네요 양도 적당합니다 또 오겠습니다,37,True
홍대 육지,박한별59,35,2026.04.16,2번째 방문,영수증,"오늘 재방문 했는데 고기도 직접 구워주셔서 편하게 먹었고, 고기며 채소며 너무 맛있게 먹었습니다❤️ 담에 또 방문할게요!!",68,True
홍대 육지,Diohi,14,2026.04.15,1번째 방문,영수증,기본 메뉴인 고기 너무 맛있고 특히 계란찜 너무 맛있어서 2번이나 리필했네요. 사이드 김치볶음밥 막국수도 2번씩 ㅎㅎㅎ 최고! 반찬이 하나하나 다 정성스러워요. 웨이팅 길만 합니다. 운좋게 대기없이 들어갔네요 - 직원분들도 친절하셔요. 데이트 가족외식 전부로 강추합니다 🤍,152,True
홍대 육지,wjd****,24,2026.04.15,1번째 방문,영수증,전체적으로 고기 질이 엄청 좋고 반찬과 소스도 다양해서 질리지 않고 먹을 수 있어요 잘라주는 곳이라 편하고 매장이 깨끗하고 넓어 모임이던 데이트던 다 좋을 거 같네요 ㅎㅎ,95,True
홍대 육지,수은5,15,2026.04.15,1번째 방문,영수증,"회사 회식으로 방문했는데 입구에 들어올 때부터 고기냄새, 분위기 보고 기분업이 되더라구요! 고기도 도톰하니 맛있고 계란찜 비주얼도 최고!!! 재방문 의사 100%입니당!!!!",97,True
홍대 육지,바바바바1119,7,2026.04.14,1번째 방문,영수증,일단 고기 너무 맛있고 직원분들이 친절하게 잘 구워줘요! 화요일 18:30즈음 왔는데도 거의 꽉 차있을정도로 인기 너무 좋은데 운 좋게 웨이팅 없이 바로 들어와서 친구랑 너무 맛있게 먹었어요! 다음에도 합정 온다면 오고싶어요 :-),129,True
홍대 육지,Whgkeus43,79,2026.04.13,2번째 방문,영수증,너무 맛있고 직원분들도 너무 친절하셔요!!! 담에 또 올게요!!,35,True
홍대 육지,poiuytlkjh,14,2026.04.13,1번째 방문,영수증,삼겹살에 비계가 너무 두꺼워서 직원분께 말씀 드리니 친절하게 바뀌주셨어요 고기질은 좋은편이예요 다만 위생관리는 좀 실망스럽네요,70,True
홍대 육지,scam,19,2026.04.13,1번째 방문,영수증,고기 깔끔하고 맛있었습니다! 구워주셔서 편하게 먹고왔어요~ 가게 내부도 깔끔하고 시끄럽지 않아서 모임장소로 추천드려요,65,True
홍대 육지,서하17,18,2026.04.13,1번째 방문,영수증,이민간 친구가 한국에 놀러와서 삼겹살 먹었는데 먹은 삼겹살 중 제일루 맛나용 ㅎㅎ :) 직원분들도 넘 친절하고 좋은시간 보내고 갑니다 💭💜,77,True
