가게 이름,계정 ID,계정의 리뷰 수,계정의 별점 평균,방문 날짜,별점,리뷰 내 사진 유무,리뷰 글자 수,리뷰 내용,카카오맵 리뷰다는 사람 레벨
일등식당,침침체리,103,4.7,2025-05-25,5.0,True,428,우연히 들렀는데 역시 유튜브 힘은 대단했습니다 식영이형이 들려주셔서 그런지 가게 분위기가 더욱 핫했고 줄이 상당히 많았어요 특은 안되는거 같고 모두에게 기본만 되는거 같았어요 포장도 되더라구요 밥은 시키면 더 주시고 깍두기 김치도 맛있어요 그래서 그런지 더욱 기대되더라구요 운이 좋아 7시 전에 먹을 수 있었는데요 7시 부터는 다시 재정비를 하며 7시 20분 부터 식사가 되나봐요 오랜시절 동안 주인장이 바뀐 듯 하지만 모 호불호도 있을 수 있는데 처음가본 저에게는 간만에 맛있었고 감동적인 맛이었네요 오랫만에 무언가를 이렇게 허겁지겁 맛있게 먹은 기억이 별로 없었는데요 특히 뼈해장국 감자탕 등등 살이 잘 발라져야 하는데 잘 발라지고 국물도 맵지 않고 짜지 않고 담백해서 좋았습니다 제가 이제까지 먹어본 뼈해장국 중 탑에 듭니다 물론 더 먹어야 할 길이 많지만 ㅎ,골드 레벨
일등식당,ananas,217,3.5,2025-05-12,3.0,False,14,살코기도 많고 가격도 좋고,골드 레벨
일등식당,어때,35,3.9,2025-04-27,4.0,True,337,"서울하프마라톤 끝나고 절뚝이면서 갔습니다. 와보니까 웬걸 페이스메이커분들 회식 ㄷㄷ 여긴 맛집이다 싶어서 웨이팅 하기로 함. 혼밥은 합석도 가능하다고해서 어떤 분이랑 마주보며 먹었습니다. 맛있어서 어색함도 잊고 그냥 허겁지겁 먹었습미다. 해장국의 맛을 설명하자면 조미료 범벅 시뻘건 일반적인 그런 해장국 아니구요, 시래기 넣고 맑게 끓인 덜 자극적인 그런 시원한(?) 해장국입니다. 간은 적당했습니다. 돼지뼈는 오래 삶아서인지 살과 뼈가 분리가 아주 잘 됐습니다. 뼛가루 조심하세요!! 상암 들릴 때마다 출출할 때 가봄직한 곳입니다. 멀리에서 이 해장국 먹자고 찾아올 정도는 아니에요 그래도 좋았습니다~",실버 레벨
일등식당,이주원,45,4.7,2025-04-11,5.0,True,83,맛있습니다!! 고기가 너무 부드러웠어요😍 너무 자극적이지 않은 맛이 참 좋았어요. 직원분들도 너무 친절하셨고!! 가성비도 좋아서 재방문의사 있습니다!,실버 레벨
일등식당,제주도,16,2.5,2025-04-05,1.0,False,116,80년도부터 망원동만 40년 살며 즐겨 찾던 1인으로 1대 주인장 할머니 생전의 뼈해장국맛은 끝났습니다. 따님분 귀국해서 잠깐 하다가 주인 몇 번 바뀌고 나서 오랜만에 찾아가 먹었는데 예전 그 맛이 아니네요.,실버 레벨
일등식당,성산동엽빛나,60,4.2,2025-02-27,5.0,False,35,옛날 담백한 감자국 스타일 고기 맛있고 싸고 국물도 맛있음 개굿,실버 레벨
일등식당,쩝쩝박사,13,4.7,2025-02-27,5.0,False,21,말해뭐해 존맛탱;; 꼭 소스 찍어드시길,실버 레벨
일등식당,크리링,105,4.7,2025-02-16,5.0,True,148,특 또는 보통인가만 선택 하면 되는데 망설임 없이 특으로 주문했는데 뼈보다 살이 더 많고 푹~~ 잘 삶아져서 고기도 시레기도 부드럽고 푸짐하고 맛있어요. 간은 슴슴 해서 맨입간으로 딱 좋았고 초간장 소스가 따로 있는데 거기에 찍어서 아니 적셔서 먹으니 더 맛있어요.,골드 레벨
일등식당,노란꽃,197,4.9,2025-02-15,5.0,True,102,넘 맛있아요ㅠㅠ 특아니고 일반시켰는데도 양 많고 뼈에 살도 많아요! 찍어먹는 소스도 진짜 맛있는데 모르시는 분들이 많으신가봐요 정수기 앞 테이블에 소스 있으니까 꼭 찍어서 드세요!!!,골드 레벨
일등식당,aysays,6,4.3,2025-02-03,5.0,False,18,집에 가져가서끓여먹이면 더 마있음,브론즈 레벨
일등식당,투여,262,3.2,2025-01-19,5.0,False,42,진짜미첬음. 고기양도많고 국물미첬고 가성비에 음식도빨리나옴. 인생 뼈해장국집,골드 레벨
일등식당,잘좀하자,303,3.9,2025-01-11,3.0,False,11,기본이 잘된 뼈해장국,골드 레벨
일등식당,서준,125,3.4,2025-01-03,3.0,False,18,국물이 깔끔한듯 밍밍한 평범한 맛,실버 레벨
일등식당,웬만하면먹어,273,4,2025-01-01,4.0,True,40,동네 노포.고기도 부드럽고 잡내도 거슬리지 않고 가격대비 양도 많습니다.,골드 레벨
