가게 이름,계정 ID,계정의 리뷰 수,계정의 별점 평균,방문 날짜,별점,리뷰 내 사진 유무,리뷰 글자 수,리뷰 내용,카카오맵 리뷰다는 사람 레벨
뼈탄집 성수역점,꾸아,2,5,2025-12-30,5.0,True,10,너무너무 맛있습니다,브론즈 레벨
뼈탄집 성수역점,세비,12,4,2025-12-30,5.0,False,82,"점심시간에 단체 예약했는데 친절하게 세팅 도와주시고, 고기도 모두 구워주셔서 너무 먹기 편하고 좋았어요!😊🥩 고기랑 반찬도 다 맛있어서 추천이예요!",실버 레벨
뼈탄집 성수역점,이소희,1,5,2025-12-29,5.0,True,101,고기 질이 너무 좋아요! 질 좋은 고기를 맛있게 구워주시니 편하게 먹을 수 있고 밑반찬까지 모두 너무 맛있었어요! 삼겹살 강추! 분위기도 좋아 데이트하기에 딱이에요! 재방문 예정❣️,브론즈 레벨
뼈탄집 성수역점,석호,6,5,2025-12-28,5.0,True,25,고기가 신선하고 맛있어요. 마음에 또 올게요.,브론즈 레벨
뼈탄집 성수역점,휘키,1,4,2025-12-28,4.0,True,11,서비스 좋은 고기집!,브론즈 레벨
뼈탄집 성수역점,manager,9,4.6,2025-12-28,5.0,True,76,오픈런했어요! 매장도 크고 고기는 역시 뼈탄집이라ㅠㅠ맛있습니다 두번째 방문인데 믿고 먹네요 ㅎㅎ 매장도 진짜 커서 회식으로도 좋을것같아요,실버 레벨
뼈탄집 성수역점,윤혜미,1,5,2025-12-27,5.0,True,105,삼겹살 먹고싶어서 성수 고깃집 찾아보다가 뼈탄집이 생겼다고해서 왔는데 웨이팅이 있으나 또 오고싶을정도로 너무 맛있고 직접 구워주셔서 데이트하기도 좋고 가족모임하기도 좋은 쾌적한 환경이에요~,브론즈 레벨
뼈탄집 성수역점,은지,1,5,2025-12-27,5.0,True,6,너무마싯어뇽,브론즈 레벨
뼈탄집 성수역점,박경서,1,5,2025-12-26,5.0,True,30,장소가 깨끗하고 사람이 많아서 예약하는게 좋을거 같아요,브론즈 레벨
뼈탄집 성수역점,s.h,1,3,2025-12-25,3.0,False,32,런치를 맛있게 먹어서 고기를 먹으러 왔는데 고기도 맛있네요,브론즈 레벨
