platform,store_name,account_id,account_review_count,visit_date,visit_count,verification_method,review_text,review_length,has_photo,rating,account_avg_rating,reviewer_level,trust_score,pred_label,trust_level,trust_weight,rating_x_trust_weight,trust_reasons,generic_count,reason_count,menu_count,category_count,number_detail_count,generic_negative_count,detailed_negative_count,event_word_count,intensifier_count,quality_detail_count,sensory_detail_count,waiting_popularity_count,experience_context_count,temporal_context_count,mixed_opinion_count,sentence_count,has_generic_praise,strong_generic_praise,has_reason,strong_reason,has_menu,has_number_detail,has_generic_negative,has_detailed_negative,has_quality_detail,strong_quality_detail,has_sensory_detail,strong_sensory_detail,has_waiting_popularity,has_experience_context,has_temporal_context,has_mixed_opinion,multi_sentence_review,short_review,ultra_short_review,short_generic_review,generic_without_detail,low_information_review,specific_review,popularity_only_review,enthusiastic_but_detailed,positive_narrative,mixed_opinion_review,temporal_experience_review,menu_price_listing_only,short_but_specific_food_review,detailed_negative_narrative,first_visit,revisit,account_review_count_is_1,account_review_count_under_5,account_review_count_under_10,account_review_count_over_50,account_review_count_over_100,clean_text,tokens,tokens_pos,token_count,food_score,food_matched_words,food_label,price_score,price_matched_words,price_label,service_score,service_matched_words,service_label,atmosphere_score,atmosphere_matched_words,atmosphere_label,general_score,general_matched_words,general_label,category_total_score,category_total_label,sentiment_star,rating,diff_abs
kakao,소문난성수감자탕,lucky guy,137,2025-07-01,,,"오랜만에 가봤는데, 손님이 엄청 많아졌네요. 그 탓인지 주문량이 많으니 간이 하나도 베어있질 않네요. 정말 밍밍하고 맛 없게 먹었습니다. 다만 양이 늘어난게 눈에 띄네요. 굳이 사람들에 치이면 재방문은 하지 않을 것 같습니다. 예전에 맛있는 감자탕에 소주 먹던 추억의 장소인데 아쉽네요",159,1,1,3,골드 레벨,11.9,1,high,1,1,generic_negative_weak_detail:-0.5 | experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | enthusiastic_but_detailed_rich:+0.5 | account_review_count_over_100:+1.0 | has_photo_with_detail:+0.2,2,2,2,1,0,1,0,0,1,0,0,0,6,4,2,6,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,오랜만에 가봤는데 손님이 엄청 많아졌네요 그 탓인지 주문량이 많으니 간이 하나도 베어있질 않네요 정말 밍밍하고 맛 없게 먹었습니다 다만 양이 늘어난게 눈에 띄네요 굳이 사람들에 치이면 재방문은 하지 않을 것 같습니다 예전에 맛있는 감자탕에 소주 먹던 추억의 장소인데 아쉽네요,가보다 손님 엄청 많아지다 많다 간이 하나 베다 않다 정말 밍밍 먹다 다만 늘어나다 띄다 굳이 사람 치이다 방문 않다 같다 예전 맛있다 감자탕 소주 먹다 추억 장소 아쉽다,가보다/Verb 손님/Noun 엄청/Adverb 많아지다/Verb 많다/Adjective 간이/Noun 하나/Noun 베다/Verb 않다/Verb 정말/Noun 밍밍/Noun 먹다/Verb 다만/Noun 늘어나다/Verb 띄다/Verb 굳이/Noun 사람/Noun 치이다/Verb 방문/Noun 않다/Verb 같다/Adjective 예전/Noun 맛있다/Adjective 감자탕/Noun 소주/Noun 먹다/Verb 추억/Noun 장소/Noun 아쉽다/Adjective,29,0,밍밍:-1[token] 맛있다:1[token],neutral,0,,neutral,0,,neutral,0,,neutral,-1,굳이:-1[token] 추억:1[token] 아쉽다:-1[token],negative,-1,negative,1.8,1,0.8
kakao,소문난성수감자탕,산이나함갈까,22,2025-06-30,,,넘 많은 방문인들로 인해 불편함,17,0,4,4.6,브론즈 레벨,3.7,0,high,1,4,category_count:+0.7 | has_detailed_negative:+1.5 | detailed_negative_narrative:+1.5,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,넘 많은 방문인들로 인해 불편함,넘다 많다 방문 인하다 불편하다,넘다/Verb 많다/Adjective 방문/Noun 인하다/Adjective 불편하다/Adjective,5,0,,neutral,0,,neutral,0,,neutral,-1,불편하다:-1[token],negative,-1,불편하다:-1[token],negative,-2,negative,1.4,4,2.6
kakao,소문난성수감자탕,조각바디,374,2025-06-25,,,"양 많은 건 인정. 근데 위생이 전혀 믿음이 안 가서 이제 안 갈 예정. 본관 사람 풀이라 바로 별관으로 갔는데, 그냥 지나가는 통로에 놓여져 있는 빨간육수 가득 들어 있는 큰 통들 널부러져 있고.. 그때부터 어? 이건 좀 아닌데 싶었음. 저렇게 아무렇게나 사람들 다니는 통로에 뚜껑도 없이 놓여져 있는 저 국물이 나한테 올 거아냐! 아니나다를까 뚝배기 나왔는데, 양 많은 뼈들 사이에 곱게 똬리 틀고 있는 기나긴 머리카락.. 머리카락 정도야 난 그냥 빼내고 먹는 편인데, 이 머리카락은 너무나도 길어서 빼는데 계속 나옴 ㅋㅋ 아 찝찝해 증말... 뼈에 붙어 있는 고기도 퍽퍽...",325,0,1,3.3,골드 레벨,12.099999999999998,1,high,1,1,experience_context:+1.0 | has_menu:+0.3 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | account_review_count_over_100:+1.0,0,7,2,1,0,0,1,0,1,0,0,1,5,0,2,9,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,양 많은 건 인정 근데 위생이 전혀 믿음이 안 가서 이제 안 갈 예정 본관 사람 풀이라 바로 별관으로 갔는데 그냥 지나가는 통로에 놓여져 있는 빨간육수 가득 들어 있는 큰 통들 널부러져 있고 그때부터 어 이건 좀 아닌데 싶었음 저렇게 아무렇게나 사람들 다니는 통로에 뚜껑도 없이 놓여져 있는 저 국물이 나한테 올 거아냐 아니나다를까 뚝배기 나왔는데 양 많은 뼈들 사이에 곱게 똬리 틀고 있는 기나긴 머리카락 머리카락 정도야 난 그냥 빼내고 먹는 편인데 이 머리카락은 너무나도 길어서 빼는데 계속 나옴 ㅋㅋ 아 찝찝해 증말 뼈에 붙어 있는 고기도 퍽퍽,많다 인정 근데 위생 전혀 믿음 가다 이제 갈다 예정 본관 사람 풀이 바로 별관 가다 그냥 지나가다 통로 놓이다 빨갛다 육수 가득 들다 크다 부러지다 그때 아니다 싶다 저렇게 아무렇다 사람 다니다 통로 뚜껑 없이 놓이다 국물 오다 알다 아니다 다르다 뚝배기 나오다 많다 사이 똬리 기다 머리카락 머리카락 정도 그냥 빼다 먹다 머리카락 너무나도 기다 빼다 계속 나오다 찝찝하다 증말 붙다 고기 퍽퍽,많다/Adjective 인정/Noun 근데/Adverb 위생/Noun 전혀/Noun 믿음/Noun 가다/Verb 이제/Noun 갈다/Verb 예정/Noun 본관/Noun 사람/Noun 풀이/Noun 바로/Noun 별관/Noun 가다/Verb 그냥/Noun 지나가다/Verb 통로/Noun 놓이다/Verb 빨갛다/Adjective 육수/Noun 가득/Noun 들다/Verb 크다/Verb 부러지다/Verb 그때/Noun 아니다/Adjective 싶다/Verb 저렇게/Adverb 아무렇다/Adjective 사람/Noun 다니다/Verb 통로/Noun 뚜껑/Noun 없이/Adverb 놓이다/Verb 국물/Noun 오다/Verb 알다/Verb 아니다/Adjective 다르다/Adjective 뚝배기/Noun 나오다/Verb 많다/Adjective 사이/Noun 똬리/Noun 기다/Verb 머리카락/Noun 머리카락/Noun 정도/Noun 그냥/Noun 빼다/Verb 먹다/Verb 머리카락/Noun 너무나도/Adverb 기다/Verb 빼다/Verb 계속/Noun 나오다/Verb 찝찝하다/Adjective 증말/Noun 붙다/Verb 고기/Noun 퍽퍽/Noun,65,-1,퍽퍽:-1[token],negative,0,,neutral,0,,neutral,0,,neutral,0,크다:1[token] 찝찝하다:-1[token],neutral,-1,negative,1.8,1,0.8
kakao,소문난성수감자탕,ㅇㅇ,558,2025-06-23,,,"첫 한입은 굳이 줄을 서야하나엿지만 먹으면 먹을수록 이뤃게 유명한데는 이유가잇구나 납득이 됨 생각보다 싸고 맛이 조미료없는 맛 특색잇거나양념ㅁ맛이 아냐서 왜유명하냐 할순잇지만 근본 그자체 너무유명하거나 너무 줄서는 맛집 잘 안가는데 기대도 안하는데 여기는 꼭 포장해서라도 두고두고 늙어서 또 먹고싶음 진로도 시원해서인지 맛잇음 막걸리도 좋음 라면사리 넣을때쯤 나한텐 좀 짯지만 같이간사람은 이때 간이 좋다고,, 54000 소 진로2막걸리1라면사리1 볶음밥1,, 외국인 많음 월5시에 가면 사람 없을듯",279,0,5,4.6,블루 레벨,18.2,1,high,1,5,experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | has_quality_detail:+0.6 | has_sensory_detail:+0.6 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+0.7 | has_number_detail:+1 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | enthusiastic_but_detailed_rich:+0.5 | account_review_count_over_100:+1.0,4,8,13,1,1,0,1,0,2,1,1,5,5,2,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,첫 한입은 굳이 줄을 서야하나엿지만 먹으면 먹을수록 이뤃게 유명한데는 이유가잇구나 납득이 됨 생각보다 싸고 맛이 조미료없는 맛 특색잇거나양념 맛이 아냐서 왜유명하냐 할순잇지만 근본 그자체 너무유명하거나 너무 줄서는 맛집 잘 안가는데 기대도 안하는데 여기는 꼭 포장해서라도 두고두고 늙어서 또 먹고싶음 진로도 시원해서인지 맛잇음 막걸리도 좋음 라면사리 넣을때쯤 나한텐 좀 짯지만 같이간사람은 이때 간이 좋다고 54000 소 진로2막걸리1라면사리1 볶음밥1 외국인 많음 월5시에 가면 사람 없을듯,굳이 서다 먹다 먹다 이뤃 유명하다 이유 잇다 납득 생각 싸다 조미료 특색 잇다 양념 알다 유명하다 근본 자체 너무 유명하다 너무 서다 맛집 자다 알다 기대다 여기다 포장 두고두고 늙다 먹다 진로 시원하다 잇다 막걸리 좋다 라면 사리 넣다 한텐 같다 이간 사람 간이 좋다 진로 막걸리 라면 사리 볶음밥 외국인 많다 가면 사람,굳이/Noun 서다/Verb 먹다/Verb 먹다/Verb 이뤃/Noun 유명하다/Adjective 이유/Noun 잇다/Verb 납득/Noun 생각/Noun 싸다/Verb 조미료/Noun 특색/Noun 잇다/Verb 양념/Noun 알다/Verb 유명하다/Adjective 근본/Noun 자체/Noun 너무/Adverb 유명하다/Adjective 너무/Adverb 서다/Verb 맛집/Noun 자다/Verb 알다/Verb 기대다/Verb 여기다/Verb 포장/Noun 두고두고/Noun 늙다/Verb 먹다/Verb 진로/Noun 시원하다/Adjective 잇다/Verb 막걸리/Noun 좋다/Adjective 라면/Noun 사리/Noun 넣다/Verb 한텐/Noun 같다/Adjective 이간/Noun 사람/Noun 간이/Noun 좋다/Adjective 진로/Noun 막걸리/Noun 라면/Noun 사리/Noun 볶음밥/Noun 외국인/Noun 많다/Adjective 가면/Noun 사람/Noun,55,3,간이 좋다:1[token] 맛집:1[token] 시원하다:1[token],positive,1,싸다:1[token],positive,0,,neutral,0,,neutral,0,굳이:-1[token] 좋다:1[token],neutral,4,positive,3.8,5,1.2
kakao,소문난성수감자탕,앙,474,2025-06-21,,,저는 친절하고 양도 많고 맛있었어욤 고기도 부드럽고! 근데 원래 그런거같았는데 좀 안맵고 삼삼 달달 부드럽! 매운걸 좋아해서 살짝 아숩 근데 맛있었음,83,0,4,3.4,골드 레벨,17,1,high,1,4,has_menu:+0.3 | has_sensory_detail:+0.6 | strong_sensory_detail:+0.5 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_detailed_rich:+0.5 | account_review_count_over_100:+1.0,4,4,1,2,0,0,3,0,0,0,2,0,0,0,2,3,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,저는 친절하고 양도 많고 맛있었어욤 고기도 부드럽고 근데 원래 그런거같았는데 좀 안맵고 삼삼 달달 부드럽 매운걸 좋아해서 살짝 아숩 근데 맛있었음,친절하다 양도 많다 맛있다 고기 부드럽다 근데 원래 그렇다 같다 매다 삼삼 달달 부드럽다 맵다 좋아하다 살짝 아숩 근데 맛있다,친절하다/Adjective 양도/Noun 많다/Adjective 맛있다/Adjective 고기/Noun 부드럽다/Adjective 근데/Adverb 원래/Noun 그렇다/Adjective 같다/Adjective 매다/Verb 삼삼/Noun 달달/Noun 부드럽다/Adjective 맵다/Adjective 좋아하다/Adjective 살짝/Noun 아숩/Noun 근데/Adverb 맛있다/Adjective,20,2,고기 부드럽다:1[token] 맛있다:1[token] 부드럽다:1[token] 맵다:-1[token],positive,1,양도 많다:1[token],positive,1,친절하다:1[token],positive,0,,neutral,0,좋아하다:1[token] 아숩:-1[token],neutral,4,positive,3.8,4,0.2
kakao,소문난성수감자탕,광고후기거름,53,2025-06-21,,,맛은 그냥 배달 감자탕이랑 크게 다를 거 없음 회전율은 되게 빠름 뭐 접대 나는 바쁠 때 아니었어서 그런가 문제 될 건 없었어서 3점,74,0,3,3.9,실버 레벨,8.4,1,high,1,3,menu_without_experience_detail:-1.0 | has_menu:+0.3 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | category_count:+0.7 | has_number_detail:+1 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | account_review_count_over_50:+0.7,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,맛은 그냥 배달 감자탕이랑 크게 다를 거 없음 회전율은 되게 빠름 뭐 접대 나는 바쁠 때 아니었어서 그런가 문제 될 건 없었어서 3점,그냥 배달 감자탕 크게 다르다 회전 되게 빠르다 접대 바쁘다 아니다 런가 문제,그냥/Noun 배달/Noun 감자탕/Noun 크게/Noun 다르다/Adjective 회전/Noun 되게/Adverb 빠르다/Adjective 접대/Noun 바쁘다/Adjective 아니다/Adjective 런가/Noun 문제/Noun,13,0,,neutral,0,,neutral,0,,neutral,0,,neutral,0,빠르다:1[token] 바쁘다:-1[token],neutral,0,neutral,2.2,3,0.8
kakao,소문난성수감자탕,debb,240,2025-06-21,,,굳이 너네 아니어도 외국인 관광객들 많이 와서 장사 잘된다 이런 마인드인지 불쾌하게 응대함. 심지어 한국어 모르는 외국인 관광객들에게 의사소통 안되니 짜증냄.,88,0,1,4.4,골드 레벨,11,1,high,1,1,mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_detailed_rich:+0.5 | account_review_count_over_100:+1.0,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,굳이 너네 아니어도 외국인 관광객들 많이 와서 장사 잘된다 이런 마인드인지 불쾌하게 응대함 심지어 한국어 모르는 외국인 관광객들에게 의사소통 안되니 짜증냄,굳이 아니다 외국인 관광객 많이 오다 장사 이렇다 마인드 불쾌하다 응대 심지어 한국어 모르다 외국인 관광객 의사소통 안되다 짜증 내다,굳이/Noun 아니다/Adjective 외국인/Noun 관광객/Noun 많이/Adverb 오다/Verb 장사/Noun 이렇다/Adjective 마인드/Noun 불쾌하다/Adjective 응대/Noun 심지어/Noun 한국어/Noun 모르다/Verb 외국인/Noun 관광객/Noun 의사소통/Noun 안되다/Adjective 짜증/Noun 내다/Verb,20,0,,neutral,0,,neutral,0,,neutral,0,,neutral,-4,굳이:-1[token] 불쾌하다:-1[token] 안되다:-1[token] 짜증:-1[token],negative,-4,negative,1,1,0
kakao,소문난성수감자탕,맛 없으면 안 먹는 사람,45,2025-06-19,,,"토요일 저녁 방문 후기 (재방문의사 없음) 1. 웨이팅 3분 만에 입장 2. 맛은 있는데 호들갑 떨정도로 맛있진 않고 그냥 감자탕. 청양고추 썰어넣은 마늘 소스가 킥임 3. 이모님들, 웨이팅 빠르게 빠지도록 응대 잘 하심 4. 청결하진 않음 5. 계산하는데 직원이 왕 같음 6. 가격 비쌈. + 그리고 음식 시킬 때 양 적다고 많이 시키게 유도해서 정량보다 음식이 많이 나옴. 친구들이 억지로 먹음",222,0,1,3.6,실버 레벨,18.1,1,high,1,1,experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_number_detail:+1 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | enthusiastic_but_detailed_rich:+0.5,1,10,1,3,1,0,4,0,0,0,0,2,6,1,1,10,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,토요일 저녁 방문 후기 재방문의사 없음 1 웨이팅 3분 만에 입장 2 맛은 있는데 호들갑 떨정도로 맛있진 않고 그냥 감자탕 청양고추 썰어넣은 마늘 소스가 킥임 3 이모님들 웨이팅 빠르게 빠지도록 응대 잘 하심 4 청결하진 않음 5 계산하는데 직원이 왕 같음 6 가격 비쌈 그리고 음식 시킬 때 양 적다고 많이 시키게 유도해서 정량보다 음식이 많이 나옴 친구들이 억지로 먹음,토요일 저녁 방문 후기 방문 의사 웨이 입장 호들갑 떨다 정도 맛있다 않다 그냥 감자탕 청양고추 썰다 넣다 마늘 소스 킥임 이모 들다 웨이 빠르다 빠지다 응대 자다 청결하다 않다 계산 직원 같다 가격 비싸다 음식 시키다 적다 많이 시키다 유도 정량 음식 많이 나오다 친구 억지로 먹음,토요일/Noun 저녁/Noun 방문/Noun 후기/Noun 방문/Noun 의사/Noun 웨이/Noun 입장/Noun 호들갑/Noun 떨다/Verb 정도/Noun 맛있다/Adjective 않다/Verb 그냥/Noun 감자탕/Noun 청양고추/Noun 썰다/Verb 넣다/Verb 마늘/Noun 소스/Noun 킥임/Noun 이모/Noun 들다/Verb 웨이/Noun 빠르다/Adjective 빠지다/Verb 응대/Noun 자다/Verb 청결하다/Adjective 않다/Verb 계산/Noun 직원/Noun 같다/Adjective 가격/Noun 비싸다/Adjective 음식/Noun 시키다/Verb 적다/Verb 많이/Adverb 시키다/Verb 유도/Noun 정량/Noun 음식/Noun 많이/Adverb 나오다/Verb 친구/Noun 억지로/Noun 먹음/Noun,48,-1,맛있다 않다:-1[token],negative,-2,가격 비싸다:-1[token] 적다:-1[token],negative,0,,neutral,1,청결하다:1[token],positive,-1,호들갑:-1[token] 빠르다:1[token] 적다:-1[token],negative,-3,negative,1,1,0
kakao,소문난성수감자탕,박미린눙,1,2025-06-18,,,"리뷰 첨 써보는데 여기 직원분들중에 피부 어둡고 키 작으신분,,다른 손님이랑 카운터에서 막 싸우시고 저희 테이블 결제할때 보니까 말투나 태도 그냥 싸우자는투였어요. 맞는 일 찾아서 하세요. 남들 피해주지마시고. 맛, 가격 다 별로였음 그냥 가지마세요.",140,0,1,1,브론즈 레벨,8.100000000000001,1,high,1,1,account_review_count_is_1:-1.0 | experience_context:+1.0 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5,0,2,0,1,0,1,1,0,0,0,0,0,1,0,1,4,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,리뷰 첨 써보는데 여기 직원분들중에 피부 어둡고 키 작으신분 다른 손님이랑 카운터에서 막 싸우시고 저희 테이블 결제할때 보니까 말투나 태도 그냥 싸우자는투였어요 맞는 일 찾아서 하세요 남들 피해주지마시고 맛 가격 다 별로였음 그냥 가지마세요,리뷰 써다 보다 여기 직원 피부 어둡다 작다 신분 다른 손님 카운터 싸우다 저희 테이블 결제 말투 태도 그냥 싸우다 이다 맞다 찾다 해주다 말다 가격 별로 이다 그냥 가지 말다,리뷰/Noun 써다/Verb 보다/Verb 여기/Noun 직원/Noun 피부/Noun 어둡다/Adjective 작다/Adjective 신분/Noun 다른/Noun 손님/Noun 카운터/Noun 싸우다/Verb 저희/Noun 테이블/Noun 결제/Noun 말투/Noun 태도/Noun 그냥/Noun 싸우다/Verb 이다/Verb 맞다/Verb 찾다/Verb 해주다/Verb 말다/Verb 가격/Noun 별로/Noun 이다/Verb 그냥/Noun 가지/Noun 말다/Verb,31,0,,neutral,0,,neutral,0,,neutral,0,,neutral,-2,별로 이다:-1[token] 가지 말다:-1[token],negative,-2,negative,1.4,1,0.4
kakao,소문난성수감자탕,솔직한리뷰,25,2025-06-15,,,성수 위치 때문이지 가격에 비해 양은 많지 않는건 이해하지만 맛은 그냥그럼 동네에 아무 감자탕 가는게 나음 지나갈때 냄새는 죽여줘서 지하철에 파는 만쥬같음,86,0,3,3.7,실버 레벨,8.4,1,high,1,3,has_menu:+0.3 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5,0,4,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,성수 위치 때문이지 가격에 비해 양은 많지 않는건 이해하지만 맛은 그냥그럼 동네에 아무 감자탕 가는게 나음 지나갈때 냄새는 죽여줘서 지하철에 파는 만쥬같음,성수 위치 때문 가격 비다 양은 많다 않다 이해 동네 아무 감자탕 가다 나다 지나가다 냄새 죽여주다 지하철 팔다 만쥬 같다,성수/Noun 위치/Noun 때문/Noun 가격/Noun 비다/Verb 양은/Noun 많다/Adjective 않다/Verb 이해/Noun 동네/Noun 아무/Noun 감자탕/Noun 가다/Verb 나다/Verb 지나가다/Verb 냄새/Noun 죽여주다/Verb 지하철/Noun 팔다/Verb 만쥬/Noun 같다/Adjective,21,0,,neutral,0,,neutral,0,,neutral,0,,neutral,0,,neutral,0,neutral,2.2,3,0.8
kakao,소문난성수감자탕,맛없으면 리뷰 안남김,73,2025-06-14,,,주말인데 사람도 많지 않았고 그런데도 직원들 빨리빨리 호들갑떠는것 보니 슬슬 거품 꺼지는구나 싶음 고기도 퍽퍽하고 양도 엄청많은지도 모르겠고 가격도 비싸고 수제비가 4천원임 솔직히 우리 테이블오신 아주머니가 수제비 얇게 잘떠주셔서 수제비만 맛있었고 감자탕은 실망,146,1,3,4.5,실버 레벨,14.999999999999998,1,high,1,3,experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_detailed_rich:+0.5 | account_review_count_over_50:+0.7 | has_photo_with_detail:+0.2,1,2,5,2,0,1,2,0,1,0,0,0,3,0,3,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,주말인데 사람도 많지 않았고 그런데도 직원들 빨리빨리 호들갑떠는것 보니 슬슬 거품 꺼지는구나 싶음 고기도 퍽퍽하고 양도 엄청많은지도 모르겠고 가격도 비싸고 수제비가 4천원임 솔직히 우리 테이블오신 아주머니가 수제비 얇게 잘떠주셔서 수제비만 맛있었고 감자탕은 실망,주말 사람 많다 않다 그렇다 직원 빨리 빨리 호들갑 뜨다 보다 슬슬 거품 꺼지다 싶다 고기 퍽퍽 양도 엄청 많다 모르다 가격 비싸다 수제비 솔직하다 우리 테이블 오신 아주머니 수제비 얇다 뜨다 수제비 맛있다 감자탕 실망,주말/Noun 사람/Noun 많다/Adjective 않다/Verb 그렇다/Adjective 직원/Noun 빨리/Adverb 빨리/Adverb 호들갑/Noun 뜨다/Verb 보다/Verb 슬슬/Noun 거품/Noun 꺼지다/Verb 싶다/Verb 고기/Noun 퍽퍽/Noun 양도/Noun 엄청/Adverb 많다/Adjective 모르다/Verb 가격/Noun 비싸다/Adjective 수제비/Noun 솔직하다/Adjective 우리/Noun 테이블/Noun 오신/Noun 아주머니/Noun 수제비/Noun 얇다/Adjective 뜨다/Verb 수제비/Noun 맛있다/Adjective 감자탕/Noun 실망/Noun,36,0,퍽퍽:-1[token] 맛있다:1[token],neutral,0,엄청 많다:1[token] 가격 비싸다:-1[token],neutral,0,,neutral,0,,neutral,-2,호들갑:-1[token] 실망:-1[token],negative,-2,negative,1.4,3,1.6
