식당 이름,계정 ID,계정의 리뷰 수,방문 날짜,방문 횟수,인증 수단,리뷰 내용,리뷰 글자 수,리뷰 내 사진 유무,store,group,account_id,account_review_count,visit_date,visit_count_raw,verification,has_photo_raw,review_text,rating,account_avg_rating,has_photo,visit_count,clean_review,review_length,clean_length,length_under_10,length_under_30,length_over_30,length_over_60,food_detail_count,has_food_detail,strong_food_detail_review,menu_count,has_menu,rich_menu_review,experience_count,has_experience,strong_experience_review,context_count,has_context,has_any_number,number_detail_count,has_number_detail,generic_praise_count,has_generic_praise,intensifier_count,intensifier_over_3,exclamation_count,exclamation_over_3,sns_event_count,has_sns_event,mixed_sentiment,trendy_revisit_count,has_trendy_revisit_phrase,account_review_count_is_1,account_review_count_under_5,account_review_count_over_10,account_review_count_over_50,first_visit,revisit,menu_and_food_detail,short_generic_review,ultra_short_praise,generic_without_detail,menu_only_praise,experience_rich_review,high_specificity_review,rich_context_review,low_information_review,event_like_short_praise,event_like_sns_or_service,event_like_low_info_first_visit
쭌곱창,ㅊㅇㅈ51,129,2025.08.20,1번째 방문,영수증,진짜 맛있어요 또 올래여,13,True,쭌곱창,normal,ㅊㅇㅈ51,129,2025.08.20,1번째 방문,영수증,,진짜 맛있어요 또 올래여,,,0,1,진짜 맛있어요 또 올래여,13,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1
쭌곱창,tkfkd141157,42,2025.05.25,1번째 방문,영수증,새로운 곱창 맛이라서 좋아요 생크림이랑 소스 3개랑 같이 먹으니까 신세계! 주말 6시반이후로는 사람 많아지니까 일찍 오세요!,69,True,쭌곱창,normal,tkfkd141157,42,2025.05.25,1번째 방문,영수증,,새로운 곱창 맛이라서 좋아요 생크림이랑 소스 3개랑 같이 먹으니까 신세계! 주말 6시반이후로는 사람 많아지니까 일찍 오세요!,,,0,1,새로운 곱창 맛이라서 좋아요 생크림이랑 소스 3개랑 같이 먹으니까 신세계 주말 6시반이후로는 사람 많아지니까 일찍 오세요,69,67,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
쭌곱창,시상히,269,2025.02.04,1번째 방문,예약,??홍대입구 곱창맛집인 쭌곱창에 다녀왔는데요! 진짜 특별하게 세트로 여러 가지를 즐길 수 있어서 좋았어요?? 세트로 시키면 어묵탕과 계란찜도 같이 나오고 다양한 소스와! 생크림에 파인애플 들어간 게 나오는데! 맵찔이분들은 매운분들은 매울 수 있어서 소스에 찍어서 깻잎에 같이 싸먹으면 진짜 맛있어요! 그리고 어느정도 먹었을때 우동사리 넣고 비벼서 먹고 주먹밥도 같이 찍어먹으면 맛이 배가됩니다!?? 진짜 맛집이니 여러분도 먹으러 가보세요!!,243,True,쭌곱창,normal,시상히,269,2025.02.04,1번째 방문,예약,,??홍대입구 곱창맛집인 쭌곱창에 다녀왔는데요! 진짜 특별하게 세트로 여러 가지를 즐길 수 있어서 좋았어요?? 세트로 시키면 어묵탕과 계란찜도 같이 나오고 다양한 소스와! 생크림에 파인애플 들어간 게 나오는데! 맵찔이분들은 매운분들은 매울 수 있어서 소스에 찍어서 깻잎에 같이 싸먹으면 진짜 맛있어요! 그리고 어느정도 먹었을때 우동사리 넣고 비벼서 먹고 주먹밥도 같이 찍어먹으면 맛이 배가됩니다!?? 진짜 맛집이니 여러분도 먹으러 가보세요!!,,,0,1,홍대입구 곱창맛집인 쭌곱창에 다녀왔는데요 진짜 특별하게 세트로 여러 가지를 즐길 수 있어서 좋았어요 세트로 시키면 어묵탕과 계란찜도 같이 나오고 다양한 소스와 생크림에 파인애플 들어간 게 나오는데 맵찔이분들은 매운분들은 매울 수 있어서 소스에 찍어서 깻잎에 같이 싸먹으면 진짜 맛있어요 그리고 어느정도 먹었을때 우동사리 넣고 비벼서 먹고 주먹밥도 같이 찍어먹으면 맛이 배가됩니다 진짜 맛집이니 여러분도 먹으러 가보세요,246,233,0,0,1,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,3,1,3,1,7,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
쭌곱창,jaeryeon,39,2025.05.26,1번째 방문,예약,"처음 와봤는데 아늑하고 친절하시구 너무 좋아요,,! 소스도 다양하구 구성도 알찹니당 홍대 곱창은 여기가 원픽이에여 이제",66,True,쭌곱창,normal,jaeryeon,39,2025.05.26,1번째 방문,예약,,"처음 와봤는데 아늑하고 친절하시구 너무 좋아요,,! 소스도 다양하구 구성도 알찹니당 홍대 곱창은 여기가 원픽이에여 이제",,,0,1,처음 와봤는데 아늑하고 친절하시구 너무 좋아요 소스도 다양하구 구성도 알찹니당 홍대 곱창은 여기가 원픽이에여 이제,66,63,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
쭌곱창,빈서유,12,2025.08.18,1번째 방문,영수증,음식이 맛있어요ㅎㅎ,10,True,쭌곱창,normal,빈서유,12,2025.08.18,1번째 방문,영수증,,음식이 맛있어요ㅎㅎ,,,0,1,음식이 맛있어요,10,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1
쭌곱창,28쓖,48,2025.03.24,1번째 방문,영수증,"쭌셋트A+우동사리 추가 맛?????????? 진짜 맛있고! 일반 돼지곱창과는 다른 맛! 달짝지근해서 맵지 않고 불맛도 넣어주셔서 풍성하다. 소스가 다양해 계속 새로운 맛을 볼 수 있음 여러 조합으로 먹어보니 바닥이 보였다 ??세부 구성?? 돼지곱창 위에 소고기가 올라감+사이드 계란 소스: 생크림파인애플,치즈퐁듀, 갈릭, 마요네즈 ??예약 강추?? 퇴근하고 6시에 도착했는데, 손님들이 꽤 있었음 예약하고 가는게 편할 듯 하다 사장님도 친절하심 더 잘 되세요?????",251,True,쭌곱창,normal,28쓖,48,2025.03.24,1번째 방문,영수증,,"쭌셋트A+우동사리 추가 맛?????????? 진짜 맛있고! 일반 돼지곱창과는 다른 맛! 달짝지근해서 맵지 않고 불맛도 넣어주셔서 풍성하다. 소스가 다양해 계속 새로운 맛을 볼 수 있음 여러 조합으로 먹어보니 바닥이 보였다 ??세부 구성?? 돼지곱창 위에 소고기가 올라감+사이드 계란 소스: 생크림파인애플,치즈퐁듀, 갈릭, 마요네즈 ??예약 강추?? 퇴근하고 6시에 도착했는데, 손님들이 꽤 있었음 예약하고 가는게 편할 듯 하다 사장님도 친절하심 더 잘 되세요?????",,,0,1,쭌셋트A 우동사리 추가 맛 진짜 맛있고 일반 돼지곱창과는 다른 맛 달짝지근해서 맵지 않고 불맛도 넣어주셔서 풍성하다 소스가 다양해 계속 새로운 맛을 볼 수 있음 여러 조합으로 먹어보니 바닥이 보였다 세부 구성 돼지곱창 위에 소고기가 올라감 사이드 계란 소스 생크림파인애플 치즈퐁듀 갈릭 마요네즈 예약 강추 퇴근하고 6시에 도착했는데 손님들이 꽤 있었음 예약하고 가는게 편할 듯 하다 사장님도 친절하심 더 잘 되세요,261,231,0,0,1,1,1,1,0,2,1,1,1,1,0,1,1,1,1,1,2,1,1,0,2,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
쭌곱창,아이스티티빙,18,2026.01.14,1번째 방문,영수증,6명이서 예약하고 갔는데 너무 친절하시고 음식도 짱짱 맛있었어요!!! 담에 또 오고 시퍼요,50,True,쭌곱창,normal,아이스티티빙,18,2026.01.14,1번째 방문,영수증,,6명이서 예약하고 갔는데 너무 친절하시고 음식도 짱짱 맛있었어요!!! 담에 또 오고 시퍼요,,,0,1,6명이서 예약하고 갔는데 너무 친절하시고 음식도 짱짱 맛있었어요 담에 또 오고 시퍼요,50,47,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,3,1,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
쭌곱창,시워니맘68,8,2026.01.14,1번째 방문,영수증,맛있어용,4,True,쭌곱창,normal,시워니맘68,8,2026.01.14,1번째 방문,영수증,,맛있어용,,,0,1,맛있어용,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1
쭌곱창,이보은45,68,2025.05.24,1번째 방문,영수증,맛있어요!! 밑반찬으로 소스로 3종이 나오는데 찍어먹기 좋아요,34,True,쭌곱창,normal,이보은45,68,2025.05.24,1번째 방문,영수증,,맛있어요!! 밑반찬으로 소스로 3종이 나오는데 찍어먹기 좋아요,,,0,1,맛있어요 밑반찬으로 소스로 3종이 나오는데 찍어먹기 좋아요,34,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
쭌곱창,Seeya03,28,2025.03.05,1번째 방문,영수증,걸어가다 맛있어 보여서 들어왔는데 사장님 넘 친절하시고 음식도 정말 맛있습니다 ! 곱창 비주얼만큼 소스도 특별한데 꼭 드셔보세요 최고 ㅜㅜ,77,True,쭌곱창,normal,Seeya03,28,2025.03.05,1번째 방문,영수증,,걸어가다 맛있어 보여서 들어왔는데 사장님 넘 친절하시고 음식도 정말 맛있습니다 ! 곱창 비주얼만큼 소스도 특별한데 꼭 드셔보세요 최고 ㅜㅜ,,,0,1,걸어가다 맛있어 보여서 들어왔는데 사장님 넘 친절하시고 음식도 정말 맛있습니다 곱창 비주얼만큼 소스도 특별한데 꼭 드셔보세요 최고,77,72,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
쭌곱창,bos****,131,2025.07.26,1번째 방문,영수증,홍대 근처에서 저녁을 먹는데 처음으로 방문한곳 사장님 너무 친절쓰~ 맛도 베리굿 ㅎㅎ 추천할게요~,54,True,쭌곱창,normal,bos****,131,2025.07.26,1번째 방문,영수증,,홍대 근처에서 저녁을 먹는데 처음으로 방문한곳 사장님 너무 친절쓰~ 맛도 베리굿 ㅎㅎ 추천할게요~,,,0,1,홍대 근처에서 저녁을 먹는데 처음으로 방문한곳 사장님 너무 친절쓰 맛도 베리굿 추천할게요,54,49,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
쭌곱창,KYS611,66,2026.01.08,1번째 방문,영수증,홍대에서 양념곱창 땡기시면 여기 강추드려요!! 다른 야채곱창 이런거랑은 또 다른 별미입니다! 사장님도 친절하시고 먹는법도 소개해주셔서 맛있게 잘 먹었습니다~~ 특히 저 파인애플생크림이 킥이에요!!,109,True,쭌곱창,normal,KYS611,66,2026.01.08,1번째 방문,영수증,,홍대에서 양념곱창 땡기시면 여기 강추드려요!! 다른 야채곱창 이런거랑은 또 다른 별미입니다! 사장님도 친절하시고 먹는법도 소개해주셔서 맛있게 잘 먹었습니다~~ 특히 저 파인애플생크림이 킥이에요!!,,,0,1,홍대에서 양념곱창 땡기시면 여기 강추드려요 다른 야채곱창 이런거랑은 또 다른 별미입니다 사장님도 친절하시고 먹는법도 소개해주셔서 맛있게 잘 먹었습니다 특히 저 파인애플생크림이 킥이에요,109,102,0,0,1,1,1,1,0,3,1,1,1,1,0,0,0,0,0,0,2,1,0,0,5,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0
쭌곱창,mins****,7,2026.01.04,1번째 방문,영수증,저번에더 왔엇는데 너무너무 가성비도 좋고 맜잇고 기본안주도 잘나오고 맛있어요!!,44,True,쭌곱창,normal,mins****,7,2026.01.04,1번째 방문,영수증,,저번에더 왔엇는데 너무너무 가성비도 좋고 맜잇고 기본안주도 잘나오고 맛있어요!!,,,0,1,저번에더 왔엇는데 너무너무 가성비도 좋고 맜잇고 기본안주도 잘나오고 맛있어요,44,42,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
쭌곱창,신성진41,10,2026.01.25,1번째 방문,영수증,곱창이랑 닭발이 너무 맛있었어요! 모든 메뉴가 맛있어요!,31,True,쭌곱창,normal,신성진41,10,2026.01.25,1번째 방문,영수증,,곱창이랑 닭발이 너무 맛있었어요! 모든 메뉴가 맛있어요!,,,0,1,곱창이랑 닭발이 너무 맛있었어요 모든 메뉴가 맛있어요,31,29,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
쭌곱창,syshong,30,2025.05.02,1번째 방문,영수증,제 대학생활 시절부터 찐 맛집이에요 10년이 넘게 지난 이 시점에도 너무 맛있고 사장님 오래오래 건강해주세요 저 앞으로도 오래 오고싶어요♡♡♡,79,True,쭌곱창,normal,syshong,30,2025.05.02,1번째 방문,영수증,,제 대학생활 시절부터 찐 맛집이에요 10년이 넘게 지난 이 시점에도 너무 맛있고 사장님 오래오래 건강해주세요 저 앞으로도 오래 오고싶어요♡♡♡,,,0,1,제 대학생활 시절부터 찐 맛집이에요 10년이 넘게 지난 이 시점에도 너무 맛있고 사장님 오래오래 건강해주세요 저 앞으로도 오래 오고싶어요,79,76,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
쭌곱창,cyuu****,2,2025.12.09,1번째 방문,예약,굿!!!!!,6,True,쭌곱창,normal,cyuu****,2,2025.12.09,1번째 방문,예약,,굿!!!!!,,,0,1,굿,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
쭌곱창,김범수58,17,2025.06.25,1번째 방문,영수증,음식 양도 많고 맛잇어요!! 강추드립니다!!,24,True,쭌곱창,normal,김범수58,17,2025.06.25,1번째 방문,영수증,,음식 양도 많고 맛잇어요!! 강추드립니다!!,,,0,1,음식 양도 많고 맛잇어요 강추드립니다,24,20,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
쭌곱창,기리8820,38,2025.06.07,1번째 방문,영수증,꾸준히 오는 홍대 맛집 곱창집!! 오늘도 잘 먹겠습니다??,31,True,쭌곱창,normal,기리8820,38,2025.06.07,1번째 방문,영수증,,꾸준히 오는 홍대 맛집 곱창집!! 오늘도 잘 먹겠습니다??,,,0,1,꾸준히 오는 홍대 맛집 곱창집 오늘도 잘 먹겠습니다,32,28,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
쭌곱창,수깡30,134,2025.08.03,1번째 방문,영수증,정말 맛있어요 잡내도 없고 이주변에서 이가격에 곱창 고트입니다!!!,37,True,쭌곱창,normal,수깡30,134,2025.08.03,1번째 방문,영수증,,정말 맛있어요 잡내도 없고 이주변에서 이가격에 곱창 고트입니다!!!,,,0,1,정말 맛있어요 잡내도 없고 이주변에서 이가격에 곱창 고트입니다,37,34,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0
쭌곱창,리미비니맘,208,2026.01.15,1번째 방문,영수증,직원분친절하시고직접구워주시고 곱창맛있어요~~^^,26,True,쭌곱창,normal,리미비니맘,208,2026.01.15,1번째 방문,영수증,,직원분친절하시고직접구워주시고 곱창맛있어요~~^^,,,0,1,직원분친절하시고직접구워주시고 곱창맛있어요,26,22,0,1,0,0,0,0,0,1,1,0,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
쭌곱창,산사람777,14,2025.08.10,1번째 방문,영수증,"정말 맛있습니다. 장소도 아늑하고 음식도 푸짐하고 맛나요, 다음에 또 오고싶네요!!????",48,True,쭌곱창,normal,산사람777,14,2025.08.10,1번째 방문,영수증,,"정말 맛있습니다. 장소도 아늑하고 음식도 푸짐하고 맛나요, 다음에 또 오고싶네요!!????",,,0,1,정말 맛있습니다 장소도 아늑하고 음식도 푸짐하고 맛나요 다음에 또 오고싶네요,50,42,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
쭌곱창,njhjoss12,3,2025.09.14,1번째 방문,영수증,달달하면서 매콤하고 불향 가득한게 맛있네요! 맵찔이 분들은 계란찜 필수:),41,True,쭌곱창,normal,njhjoss12,3,2025.09.14,1번째 방문,영수증,,달달하면서 매콤하고 불향 가득한게 맛있네요! 맵찔이 분들은 계란찜 필수:),,,0,1,달달하면서 매콤하고 불향 가득한게 맛있네요 맵찔이 분들은 계란찜 필수,41,38,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
쭌곱창,phy****,24,2025.04.26,1번째 방문,영수증,C세트 시켰는데 소스도 많고 맛있고 불맛 곱창 닭발 맛 굿굿,33,True,쭌곱창,normal,phy****,24,2025.04.26,1번째 방문,영수증,,C세트 시켰는데 소스도 많고 맛있고 불맛 곱창 닭발 맛 굿굿,,,0,1,C세트 시켰는데 소스도 많고 맛있고 불맛 곱창 닭발 맛 굿굿,33,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
쭌곱창,열이응,20,2025.07.19,1번째 방문,영수증,"친구 추천으로 방문했습니다. 평소가 대기가 많은 곳이라 걱정했는데 비가와서 그런지 간당간당하게 들어왔어요! 직원분들도 너무 친절하시고, 음식도 너무 맛있습니다. 갈비 곱창 세트를 제일 추천해요! 불쇼도 너무 재밌고, 분위기도 좋아서 행복한 경험이었습니다??",142,True,쭌곱창,normal,열이응,20,2025.07.19,1번째 방문,영수증,,"친구 추천으로 방문했습니다. 평소가 대기가 많은 곳이라 걱정했는데 비가와서 그런지 간당간당하게 들어왔어요! 직원분들도 너무 친절하시고, 음식도 너무 맛있습니다. 갈비 곱창 세트를 제일 추천해요! 불쇼도 너무 재밌고, 분위기도 좋아서 행복한 경험이었습니다??",,,0,1,친구 추천으로 방문했습니다 평소가 대기가 많은 곳이라 걱정했는데 비가와서 그런지 간당간당하게 들어왔어요 직원분들도 너무 친절하시고 음식도 너무 맛있습니다 갈비 곱창 세트를 제일 추천해요 불쇼도 너무 재밌고 분위기도 좋아서 행복한 경험이었습니다,143,135,0,0,1,1,0,0,0,1,1,0,4,1,1,1,1,0,0,0,3,1,3,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
쭌곱창,미림맛술,82,2025.09.01,1번째 방문,영수증,홍대에서 이런 맛집 있을 줄 몰랐는데 엄청나네요.... 뭐 먹을지 고민되면 여기 오겠습니다 ㅋㅋㅋㅋ 진짜 맛있어요 ㅋㅋㅋㅋ 감삼다 번창하세요!!,80,True,쭌곱창,normal,미림맛술,82,2025.09.01,1번째 방문,영수증,,홍대에서 이런 맛집 있을 줄 몰랐는데 엄청나네요.... 뭐 먹을지 고민되면 여기 오겠습니다 ㅋㅋㅋㅋ 진짜 맛있어요 ㅋㅋㅋㅋ 감삼다 번창하세요!!,,,0,1,홍대에서 이런 맛집 있을 줄 몰랐는데 엄청나네요 뭐 먹을지 고민되면 여기 오겠습니다 진짜 맛있어요 감삼다 번창하세요,80,64,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,2,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
쭌곱창,냥냥펀치쭈,164,2026.02.20,1번째 방문,영수증,사장님이 너무 친절하시고 음식이 너무 맛있어요!! 진짜 완전 맛집!! 추천드립니다????,48,True,쭌곱창,normal,냥냥펀치쭈,164,2026.02.20,1번째 방문,영수증,,사장님이 너무 친절하시고 음식이 너무 맛있어요!! 진짜 완전 맛집!! 추천드립니다????,,,0,1,사장님이 너무 친절하시고 음식이 너무 맛있어요 진짜 완전 맛집 추천드립니다,49,41,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,4,1,4,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
쭌곱창,shb****,7,2025.08.29,1번째 방문,영수증,너무 맛있고 양념도 다양해서 조아요 사장님도 너무 친절하세요??,34,True,쭌곱창,normal,shb****,7,2025.08.29,1번째 방문,영수증,,너무 맛있고 양념도 다양해서 조아요 사장님도 너무 친절하세요??,,,0,1,너무 맛있고 양념도 다양해서 조아요 사장님도 너무 친절하세요,35,33,0,0,1,0,2,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
쭌곱창,너구링딩동구리,18,2025.07.01,1번째 방문,영수증,"친구랑 홍대에 곱창 먹으러왓어요,,ㅎㅎ 금주선언해서 술은 못마셨지만?? 다음엔 소주까러 오겟습니당!!!! 전부터 오고싶어서 저장해둔 장소였는데 드디어 와보게 돼서 넘 조아요~~!",98,True,쭌곱창,normal,너구링딩동구리,18,2025.07.01,1번째 방문,영수증,,"친구랑 홍대에 곱창 먹으러왓어요,,ㅎㅎ 금주선언해서 술은 못마셨지만?? 다음엔 소주까러 오겟습니당!!!! 전부터 오고싶어서 저장해둔 장소였는데 드디어 와보게 돼서 넘 조아요~~!",,,0,1,친구랑 홍대에 곱창 먹으러왓어요 금주선언해서 술은 못마셨지만 다음엔 소주까러 오겟습니당 전부터 오고싶어서 저장해둔 장소였는데 드디어 와보게 돼서 넘 조아요,99,86,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
쭌곱창,조구마512,50,2026.02.09,1번째 방문,영수증,맛있어요! 세트 메뉴 가성비 좋아요,19,True,쭌곱창,normal,조구마512,50,2026.02.09,1번째 방문,영수증,,맛있어요! 세트 메뉴 가성비 좋아요,,,0,1,맛있어요 세트 메뉴 가성비 좋아요,19,18,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
쭌곱창,kds동선방송,16,2025.12.20,1번째 방문,예약,재방문인데 너무 맛있습니다 ㅎㅎ 지인들이랑 다같이 방문했는데 곱창 갈비 세트가 진짜 맛있어요! 다음에도 방문할 예정입니다~,68,True,쭌곱창,normal,kds동선방송,16,2025.12.20,1번째 방문,예약,,재방문인데 너무 맛있습니다 ㅎㅎ 지인들이랑 다같이 방문했는데 곱창 갈비 세트가 진짜 맛있어요! 다음에도 방문할 예정입니다~,,,0,1,재방문인데 너무 맛있습니다 지인들이랑 다같이 방문했는데 곱창 갈비 세트가 진짜 맛있어요 다음에도 방문할 예정입니다,68,63,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,2,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
쭌곱창,ilm****,8,2025.09.05,1번째 방문,영수증,곱창 매콤하니 짭짤 달달 맛있어요!! 마요네즈랑 깻잎이랑 같이 먹으면 맛꿀마여~,44,True,쭌곱창,normal,ilm****,8,2025.09.05,1번째 방문,영수증,,곱창 매콤하니 짭짤 달달 맛있어요!! 마요네즈랑 깻잎이랑 같이 먹으면 맛꿀마여~,,,0,1,곱창 매콤하니 짭짤 달달 맛있어요 마요네즈랑 깻잎이랑 같이 먹으면 맛꿀마여,44,41,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
쭌곱창,유기민60,5,2025.10.02,1번째 방문,영수증,너무맛있어요!!!,9,True,쭌곱창,normal,유기민60,5,2025.10.02,1번째 방문,영수증,,너무맛있어요!!!,,,0,1,너무맛있어요,9,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1
쭌곱창,폴라리스0706,3116,2025.07.31,1번째 방문,영수증,소스랑 생크림이랑 색다르네요 외국점원이 하는말 잘 못 알아들겠어요 ㅠㅠ 안주부르는 단짠단짠입니다,53,True,쭌곱창,normal,폴라리스0706,3116,2025.07.31,1번째 방문,영수증,,소스랑 생크림이랑 색다르네요 외국점원이 하는말 잘 못 알아들겠어요 ㅠㅠ 안주부르는 단짠단짠입니다,,,0,1,소스랑 생크림이랑 색다르네요 외국점원이 하는말 잘 못 알아들겠어요 안주부르는 단짠단짠입니다,53,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
쭌곱창,ong****,18,2025.11.15,1번째 방문,영수증,음식 너무 맛있어요~!,12,True,쭌곱창,normal,ong****,18,2025.11.15,1번째 방문,영수증,,음식 너무 맛있어요~!,,,0,1,음식 너무 맛있어요,12,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1
쭌곱창,손상준,20,2025.11.19,1번째 방문,영수증,오랜만에 왔는데 여전히 맛있네요 자주 오겠습니다^^,28,True,쭌곱창,normal,손상준,20,2025.11.19,1번째 방문,영수증,,오랜만에 왔는데 여전히 맛있네요 자주 오겠습니다^^,,,0,1,오랜만에 왔는데 여전히 맛있네요 자주 오겠습니다,28,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1
쭌곱창,ske****,31,2025.12.13,1번째 방문,영수증,연인끼리 곱창먹고싶을때 오면 좋을거같아요!!,24,True,쭌곱창,normal,ske****,31,2025.12.13,1번째 방문,영수증,,연인끼리 곱창먹고싶을때 오면 좋을거같아요!!,,,0,1,연인끼리 곱창먹고싶을때 오면 좋을거같아요,24,22,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
