가게 이름,계정 ID,계정의 리뷰 수,계정의 별점 평균,방문 날짜,별점,리뷰 내 사진 유무,리뷰 글자 수,리뷰 내용,카카오맵 리뷰다는 사람 레벨
페르시안궁전,흰밥에계란,4,3,2025-12-14,1.0,False,114,"급식카레도 아니고 옥수수가 들어있는 커리는 처음 맛은 오뚜기 카레 맛 인도 커리가 아니라 그냥 급식 누룽지카레 난은 식은채로 서빙이 되고, 커리도 금방 식어버림 전형적인 양만 많은 싸구려 바이럴 맛집 최악",브론즈 레벨
페르시안궁전,비루비루,15,3.2,2025-12-14,5.0,True,138,유명하다는 세트메뉴를 주문. 맵기 구분이 특이하게 소숫점까지 있다. 신라면 맵기가 기본이라 해서 주문했는데 신라면보단 덜매운 느낌입니다 닭 한마리 튀겨 들어간 커리를 밥이랑 같이 가성비있게 먹을 수 있었습니다. 맛도 조화로워서 쑥쑥 들어가는 맛..,실버 레벨
페르시안궁전,박진주,5,4.2,2025-12-13,5.0,True,48,오랫동안 오고 싶었던 식당이라 기대를 많이 했는데 기대를 충족해준 맛이예요👍 ㅈㅉ 존맛,브론즈 레벨
페르시안궁전,송영훈,2,5,2025-12-12,5.0,True,35,कोरिया में खाई गई सबसे बेहतरीन करी।,브론즈 레벨
페르시안궁전,석박석박,6,5,2025-12-08,5.0,True,28,양 많고 지금 먹고있는중인데 너무 맛있습니다!!!!,브론즈 레벨
페르시안궁전,😊,145,3.4,2025-12-07,5.0,True,12,우와~~~ 맛있어요^^,골드 레벨
페르시안궁전,주노,3,5,2025-12-06,5.0,True,35,닭한마리 2인세트 강추요~ 버터난추가해서 먹으면 한끼 뚝딱입니다,실버 레벨
페르시안궁전,여유러버,11,2.5,2025-12-03,1.0,False,92,카레 맛이 이도저도 아닌 맛이 나네요. 밀가루 맛도 나고요. 인도 카레를 많이 먹었어도 이런 카레는 첨입니다. 난도 다 식어서 나왔고요.서브하는 아주머니 불친절하세요,브론즈 레벨
페르시안궁전,이나경,1,5,2025-12-01,5.0,False,19,너무너무 맛있어요! 감사합니다 :),브론즈 레벨
페르시안궁전,개인적인맛집평가,488,4.5,2025-11-28,5.0,False,26,여긴 진짜 맛집인가보네요 기회되면 방문하겠습니다,골드 레벨
페르시안궁전,김서진,4,5,2025-11-28,5.0,True,34,"맛에서부터 장소, 분위기 등 모두 괜찮은 곳입니다. 강추!!!",브론즈 레벨
페르시안궁전,서지민,50,3.3,2025-11-26,5.0,True,20,너무너무너무 맛있어요 인도의 맛이에요,실버 레벨
페르시안궁전,최우창,315,3.2,2025-11-26,4.0,True,204,"치킨 반마리카레+라이스는 석류베이스 카레라 좀 독특하긴한데 생각보다 꽤 매웠어요, 전 맵기강도를 2.2(약간매움)으로 했는데 맵찔이라면 2.0이상 올라가는거 비추 21000원짜리 이란 뭐시기 음식도 한번쯤 겪어볼만한 맛이고 이란식 라씨는 살짝 고소하면서 짭조름하고 인도식 라씨는 달아서 이란식보다 더 취향이였음 샤프란 아이스크림이랑 이란식 꿀넣은 도넛?도 아주 훌륭",골드 레벨
페르시안궁전,동네에,8,5,2025-11-24,5.0,True,36,"맛있음, 라씨는 먹지 마삼 인도 2번 다녀온 사람으로서 커리 합격",브론즈 레벨
페르시안궁전,서예빈,2,5,2025-11-23,5.0,True,10,맛있고 친절하세요!,브론즈 레벨
페르시안궁전,김지희,7,4.1,2025-11-23,5.0,True,53,통닭카레 유명래서 첫 방문. 라이스 케이크 식감 꼬수워서 맛있어 추천하고 전반적으로 만족합니다!,실버 레벨
페르시안궁전,-,1,5,2025-11-23,5.0,True,123,20년 전부터 카레 생각나면 여기로 왔어요. 여기서 카레 먹고나서 부터는 다른 카레 아예 못먹어요 정말 맛있습니다. 주변사람들은 여기 아니면 다른 곳 카레는 안먹으니 제가 카레를 싫어하는줄알아요 ㅋㅋ 그정도로 맛있습니다.,브론즈 레벨
페르시안궁전,후기,15,4.3,2025-11-23,5.0,True,42,분위기가 이국적이라 좋아요 유튜브 보고왓는데 만족합니다!! 햐ㅏ또오고싶어오!,실버 레벨
페르시안궁전,또또,4,5,2025-11-22,5.0,True,64,"이국적인 분위기와, 인도사람들도 많이 오나봐요! 외국어가 들려서 여행하는 듯한 기분이 들어요~~ 음식도 맛있습니다!",브론즈 레벨
