platform,store_name,account_id,account_review_count,visit_date,visit_count,verification_method,review_text,review_length,has_photo,rating,account_avg_rating,reviewer_level,review_original,review_sentiment,has_emo_pos,has_emo_neg,has_laugh,has_cry,has_exclamation,has_question,has_number,original_char_len,knu_sentiment_score,knu_total_polarity,knu_matched_count,knu_matched_terms,custom_sentiment_score,custom_total_polarity,custom_matched_count,custom_matched_terms,selected_match_count,raw_candidate_count,removed_overlap_count,food_score_raw,food_matched_count,food_score_norm,price_score_raw,price_matched_count,price_score_norm,service_score_raw,service_matched_count,service_score_norm,atmosphere_score_raw,atmosphere_matched_count,atmosphere_score_norm,final_score_w03,final_score_w05,final_score_w10,final_sentiment_score,final_sentiment_label,zero_reason,trust_weight_available,trust_weight,trust_level,trust_adjusted_sentiment_score,custom_matched_terms_readable,knu_matched_terms_readable
naver,옥동식,요망진어멍,273.0,2026.03.14,1번째 방문,영수증,음 2시간 대기하고 2번으로 착석함 원래 돼지국밥 종류 잘먹지못함 냄새에 민감해서 돼지 특유의 누린내가 남 앞다리살로 얇게 썬 고기와 국밥은 특유의 냄새로 인해 국물은 전혀 못먹음 국물에 기름이 떠있어서 느끼함 미지근해서 느끼함 부산에서 먹은 정짓간을 다시 가고싶었다 미슐랭은 나랑 거리가 멀다ㅠ,165,True,,,,음 2시간 대기하고 2번으로 착석함 원래 돼지국밥 종류 잘먹지못함 냄새에 민감해서 돼지 특유의 누린내가 남 앞다리살로 얇게 썬 고기와 국밥은 특유의 냄새로 인해 국물은 전혀 못먹음 국물에 기름이 떠있어서 느끼함 미지근해서 느끼함 부산에서 먹은 정짓간을 다시 가고싶었다 미슐랭은 나랑 거리가 멀다ㅠ,음 2시간 대기하고 2번으로 착석함 원래 돼지국밥 종류 잘먹지못함 냄새에 민감해서 돼지 특유의 누린내가 남 앞다리살로 얇게 썬 고기와 국밥은 특유의 냄새로 인해 국물은 전혀 못먹음 국물에 기름이 떠있어서 느끼함 미지근해서 느끼함 부산에서 먹은 정짓간을 다시 가고싶었다 미슐랭은 나랑 거리가 멀다,0,0,0,0,0,0,1,165,0.0,0.0,0,,0.0,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,no_dictionary_match,0,1.0,not_available,0.0,,
naver,옥동식,행복이톡톡톡,89.0,2026.03.14,1번째 방문,영수증,,0,True,,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,,0.0,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,no_dictionary_match,0,1.0,not_available,0.0,,
naver,옥동식,Yevin Jeong,982.0,2026.03.02,1번째 방문,영수증,,0,True,,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,,0.0,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,no_dictionary_match,0,1.0,not_available,0.0,,
naver,옥동식,kdj40,659.0,2026.02.25,1번째 방문,영수증,어디서도 안 먹어본 맛이네요 평일 저녁 2시간 웨이팅 했습니다,34,True,,,,어디서도 안 먹어본 맛이네요 평일 저녁 2시간 웨이팅 했습니다,어디서도 안 먹어본 맛이네요 평일 저녁 2시간 웨이팅 했습니다,0,0,0,0,0,0,1,34,0.0,0.0,0,,0.0,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,no_dictionary_match,0,1.0,not_available,0.0,,
naver,옥동식,지윤파파,1115.0,2026.02.19,1번째 방문,영수증,음식이 깔끔해요 평양냉면 급,15,True,,,,음식이 깔끔해요 평양냉면 급,음식이 깔끔해요 평양냉면 급,0,0,0,0,0,0,0,15,0.0,0.0,0,,0.0,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,no_dictionary_match,0,1.0,not_available,0.0,,
naver,옥동식,금빵이의맛집기행,1348.0,2026.02.06,1번째 방문,영수증,,0,True,,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,,0.0,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,no_dictionary_match,0,1.0,not_available,0.0,,
naver,옥동식,돌아다,891.0,2026.01.21,1번째 방문,영수증,머리카락 나왔어요 평일 4시간 웨이팅,20,True,,,,머리카락 나왔어요 평일 4시간 웨이팅,머리카락 나왔어요 평일 4시간 웨이팅,0,0,0,0,0,0,1,20,0.0,0.0,0,,0.0,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,no_dictionary_match,0,1.0,not_available,0.0,,
naver,옥동식,ryuhann,143.0,2026.01.07,1번째 방문,예약,하도 유명하길래 궁금해서 근처 볼일 있는 날 포장해왔습니다. 맛은 있더라구요. 그치만 몇 시간씩 웨이팅해서 먹진 않을 것 같아요^_ㅠ... 포장 웨이팅할 때도 너무 추웠어요,96,True,,,,하도 유명하길래 궁금해서 근처 볼일 있는 날 포장해왔습니다. 맛은 있더라구요. 그치만 몇 시간씩 웨이팅해서 먹진 않을 것 같아요^_ㅠ... 포장 웨이팅할 때도 너무 추웠어요,하도 유명하길래 궁금해서 근처 볼일 있는 날 포장해왔습니다 맛은 있더라구요 그치만 몇 시간씩 웨이팅해서 먹진 않을 것 같아요 _ 포장 웨이팅할 때도 너무 추웠어요,0,0,0,0,0,0,0,96,0.0,0.0,0,,0.0,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,no_dictionary_match,0,1.0,not_available,0.0,,
naver,옥동식,Rainbow3429,124.0,2025.12.25,1번째 방문,영수증,담백하지만 자꾸생각나는 맛이에요!! 지점 많이내주세요ㅠㅠ,31,True,,,,담백하지만 자꾸생각나는 맛이에요!! 지점 많이내주세요ㅠㅠ,담백하지만 자꾸생각나는 맛이에요 EXCLAM 지점 많이내주세요,0,0,0,1,1,0,0,31,0.0,0.0,0,,0.0,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,no_dictionary_match,0,1.0,not_available,0.0,,
naver,옥동식,ByeongChan,37.0,2025.12.03,1번째 방문,예약,,0,True,,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,,0.0,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,no_dictionary_match,0,1.0,not_available,0.0,,
naver,옥동식,LOTS,18.0,2025.10.31,1번째 방문,예약,고기에서 누린내 남,10,False,,,,고기에서 누린내 남,고기에서 누린내 남,0,0,0,0,0,0,0,10,0.0,0.0,0,,0.0,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,no_dictionary_match,0,1.0,not_available,0.0,,
naver,옥동식,메이리7488,1425.0,2025.09.26,1번째 방문,영수증,맛나요,3,True,,,,맛나요,맛나요,0,0,0,0,0,0,0,3,0.0,0.0,0,,0.0,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,no_dictionary_match,0,1.0,not_available,0.0,,
naver,옥동식,hae****,24.0,2025.09.05,1번째 방문,예약,담백한 국밥입니다 김치만두도 먹었어요,20,True,,,,담백한 국밥입니다 김치만두도 먹었어요,담백한 국밥입니다 김치만두도 먹었어요,0,0,0,0,0,0,0,20,0.0,0.0,0,,0.0,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,no_dictionary_match,0,1.0,not_available,0.0,,
naver,옥동식,libra1978,3329.0,2025.08.26,15번째 방문,영수증,합정 가면 꼭 생각나서 다른집 제쳐두고 먹고 오는집,28,True,,,,합정 가면 꼭 생각나서 다른집 제쳐두고 먹고 오는집,합정 가면 꼭 생각나서 다른집 제쳐두고 먹고 오는집,0,0,0,0,0,0,0,28,0.0,0.0,0,,0.0,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,no_dictionary_match,0,1.0,not_available,0.0,,
naver,옥동식,쀼잉8872,1317.0,2025.08.20,2번째 방문,영수증,,0,True,,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,,0.0,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,no_dictionary_match,0,1.0,not_available,0.0,,
naver,옥동식,집갈래87,77.0,2025.06.12,1번째 방문,예약,처음먹어보는 신기한 국밥이엇음🤔,17,True,,,,처음먹어보는 신기한 국밥이엇음🤔,처음먹어보는 신기한 국밥이엇음,0,0,0,0,0,0,0,17,0.0,0.0,0,,0.0,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,no_dictionary_match,0,1.0,not_available,0.0,,
naver,옥동식,김지원지김먹방,538.0,2025.04.05,1번째 방문,영수증,고기 초대박 짱 부드러워요,14,True,,,,고기 초대박 짱 부드러워요,고기 초대박 짱 부드러워요,0,0,0,0,0,0,0,14,0.0,0.0,0,,0.0,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,no_dictionary_match,0,1.0,not_available,0.0,,
naver,원조 조박집 본관,벤자맛티락,175.0,2026.04.13,1번째 방문,영수증,,0,True,,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,,0.0,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,no_dictionary_match,0,1.0,not_available,0.0,,
naver,원조 조박집 본관,차라투스트라26,882.0,2026.02.18,1번째 방문,영수증,,0,True,,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,,0.0,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,no_dictionary_match,0,1.0,not_available,0.0,,
naver,원조 조박집 본관,Gratia78,1961.0,2026.02.13,3번째 방문,영수증,,0,True,,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,,0.0,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,no_dictionary_match,0,1.0,not_available,0.0,,
naver,원조 조박집 본관,Gratia78,1961.0,2025.12.15,2번째 방문,영수증,,0,True,,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,,0.0,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,no_dictionary_match,0,1.0,not_available,0.0,,
naver,원조 조박집 본관,해피쓩,746.0,2025.11.22,1번째 방문,영수증,오랜만에 먹었네요 살짝 단맛이 느껴졌지만 맛나게먹었어요,30,False,,,,오랜만에 먹었네요 살짝 단맛이 느껴졌지만 맛나게먹었어요,오랜만에 먹었네요 살짝 단맛이 느껴졌지만 맛나게먹었어요,0,0,0,0,0,0,0,30,0.0,0.0,0,,0.0,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,no_dictionary_match,0,1.0,not_available,0.0,,
naver,원조 조박집 본관,케크,726.0,2025.11.14,1번째 방문,영수증,동치미가 별미,7,True,,,,동치미가 별미,동치미가 별미,0,0,0,0,0,0,0,7,0.0,0.0,0,,0.0,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,no_dictionary_match,0,1.0,not_available,0.0,,
naver,원조 조박집 본관,jju****,1306.0,2025.11.05,1번째 방문,영수증,맛나고 조아요,7,True,,,,맛나고 조아요,맛나고 조아요,0,0,0,0,0,0,0,7,0.0,0.0,0,,0.0,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,no_dictionary_match,0,1.0,not_available,0.0,,
naver,원조 조박집 본관,unikon7,1063.0,2025.10.04,2번째 방문,영수증,"돼지갈비 1인분 20,000원… 그래도 맛은 여전히 좋네",31,True,,,,"돼지갈비 1인분 20,000원… 그래도 맛은 여전히 좋네",돼지갈비 1인분 20 000원 그래도 맛은 여전히 좋네,0,0,0,0,0,0,1,31,0.0,0.0,0,,0.0,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,no_dictionary_match,0,1.0,not_available,0.0,,
naver,원조 조박집 본관,카페사장 최준,2062.0,2025.08.17,3번째 방문,영수증,,0,True,,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,,0.0,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,no_dictionary_match,0,1.0,not_available,0.0,,
naver,원조 조박집 본관,찐먹빌런,774.0,2025.07.23,5번째 방문,영수증,언제나 똑같은 맛!! 나의 돼지갈비 1티어는 조박집!,29,True,,,,언제나 똑같은 맛!! 나의 돼지갈비 1티어는 조박집!,언제나 똑같은 맛 EXCLAM 나의 돼지갈비 1티어는 조박집 EXCLAM,0,0,0,0,1,0,1,29,0.0,0.0,0,,0.0,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,no_dictionary_match,0,1.0,not_available,0.0,,
naver,원조 조박집 본관,kukaracha,1810.0,2025.07.19,1번째 방문,영수증,,0,True,,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,,0.0,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,no_dictionary_match,0,1.0,not_available,0.0,,
naver,원조 조박집 본관,봄이왔네 봄이,676.0,2025.07.05,1번째 방문,영수증,,0,True,,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,,0.0,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,no_dictionary_match,0,1.0,not_available,0.0,,
naver,원조 조박집 본관,코코넛스무디,640.0,2025.06.07,3번째 방문,영수증,총각무 김치 사러 왔어욤... 여름이라 무가 좀 물러요 ㅜ 겨울에 다시 방문하는 거로,47,False,,,,총각무 김치 사러 왔어욤... 여름이라 무가 좀 물러요 ㅜ 겨울에 다시 방문하는 거로,총각무 김치 사러 왔어욤 여름이라 무가 좀 물러요 겨울에 다시 방문하는 거로,0,0,0,0,0,0,0,47,0.0,0.0,0,,0.0,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,no_dictionary_match,0,1.0,not_available,0.0,,
naver,원조 조박집 본관,뿡뿡이4255,663.0,2025.04.15,1번째 방문,영수증,"돼지갈비 1인분 19,000 ⭐️⭐️⭐️⭐️⭐️",26,True,,,,"돼지갈비 1인분 19,000 ⭐️⭐️⭐️⭐️⭐️",돼지갈비 1인분 19 000,0,0,0,0,0,0,1,26,0.0,0.0,0,,0.0,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,no_dictionary_match,0,1.0,not_available,0.0,,
naver,원조 조박집 본관,피카피카피카피카츄,1471.0,2025.03.27,2번째 방문,영수증,평일 저녁 늦게 가니 바로 먹을수있어요,21,True,,,,평일 저녁 늦게 가니 바로 먹을수있어요,평일 저녁 늦게 가니 바로 먹을수있어요,0,0,0,0,0,0,0,21,0.0,0.0,0,,0.0,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,no_dictionary_match,0,1.0,not_available,0.0,,
naver,육산장 홍대본점,has****,13.0,2026.04.03,1번째 방문,영수증,와 가성비 대박이에요 !!! 이 가격에 이 양이라니 .. 그것도 서울 . 홍대에서 . 여러분 꼭 오세요 ~~!!,62,True,,,,와 가성비 대박이에요 !!! 이 가격에 이 양이라니 .. 그것도 서울 . 홍대에서 . 여러분 꼭 오세요 ~~!!,와 가성비 대박이에요 EXCLAM 이 가격에 이 양이라니 그것도 서울 홍대에서 여러분 꼭 오세요 TILDE EXCLAM,0,0,0,0,1,0,0,62,0.0,0.0,0,,0.0,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,no_dictionary_match,0,1.0,not_available,0.0,,
naver,육산장 홍대본점,프라푸치노93,125.0,2026.04.02,1번째 방문,영수증,아이랑 같이갔는데 고기가 넘나리 맛났어요. 도심속 캠핑느낌이라 초딩아이가 넘 씐나하고 고기도 완전먹방에 된장찌개에 밥한그릇도 뚝딱 ㅋㅋㅋ 또갈게요.,82,True,,,,아이랑 같이갔는데 고기가 넘나리 맛났어요. 도심속 캠핑느낌이라 초딩아이가 넘 씐나하고 고기도 완전먹방에 된장찌개에 밥한그릇도 뚝딱 ㅋㅋㅋ 또갈게요.,아이랑 같이갔는데 고기가 넘나리 맛났어요 도심속 캠핑느낌이라 초딩아이가 넘 씐나하고 고기도 완전먹방에 된장찌개에 밥한그릇도 뚝딱 또갈게요,0,0,0,0,0,0,0,82,0.0,0.0,0,,0.0,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,no_dictionary_match,0,1.0,not_available,0.0,,
naver,홍대 육지,수비아자좌,54.0,2026.04.22,1번째 방문,영수증,넘 맛더리.입니다 또올거같아요,16,True,,,,넘 맛더리.입니다 또올거같아요,넘 맛더리 입니다 또올거같아요,0,0,0,0,0,0,0,16,0.0,0.0,0,,0.0,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,no_dictionary_match,0,1.0,not_available,0.0,,
naver,홍대 육지,현준144,28.0,2026.04.03,1번째 방문,영수증,너무맛맀어요 잘구워주시고 레전드사건,19,True,,,,너무맛맀어요 잘구워주시고 레전드사건,너무맛맀어요 잘구워주시고 레전드사건,0,0,0,0,0,0,0,19,0.0,0.0,0,,0.0,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,no_dictionary_match,0,1.0,not_available,0.0,,
naver,을밀대 평양냉면,emilee,127.0,2026.04.15,2번째 방문,영수증,주전자에 뜨거운 하얀 색 물이 나와 면수인줄 알았는데 간이 된 것이 육수인가 봅니다.,47,True,,,,주전자에 뜨거운 하얀 색 물이 나와 면수인줄 알았는데 간이 된 것이 육수인가 봅니다.,주전자에 뜨거운 하얀 색 물이 나와 면수인줄 알았는데 간이 된 것이 육수인가 봅니다,0,0,0,0,0,0,0,47,0.0,0.0,0,,0.0,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,no_dictionary_match,0,1.0,not_available,0.0,,
naver,을밀대 평양냉면,ilillllilii,188.0,2026.04.12,14번째 방문,영수증,,0,True,,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,,0.0,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,no_dictionary_match,0,1.0,not_available,0.0,,
naver,을밀대 평양냉면,Gratia78,1961.0,2026.04.03,3번째 방문,영수증,,0,True,,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,,0.0,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,no_dictionary_match,0,1.0,not_available,0.0,,
naver,을밀대 평양냉면,반포맛도리,1405.0,2026.03.26,88번째 방문,,1층 2층 옆집 뒷방. 크게 이렇게 네군데로 구분되어있어요.,33,True,,,,1층 2층 옆집 뒷방. 크게 이렇게 네군데로 구분되어있어요.,1층 2층 옆집 뒷방 크게 이렇게 네군데로 구분되어있어요,0,0,0,0,0,0,1,33,0.0,0.0,0,,0.0,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,no_dictionary_match,0,1.0,not_available,0.0,,
naver,을밀대 평양냉면,cess2010,1214.0,2026.03.21,1번째 방문,영수증,"서울온 김에 을밀대...^^, 물냉면 면에도 맛이 느껴지네요...비냉은 쏘쏘~~~, 매장 내부는 레트로 감성이구요...복잡한 곳이라 평일에 오기는 쫌 무리인듯! 가격 물냉,비냉 ₩16,000원 ~~~.",112,True,,,,"서울온 김에 을밀대...^^, 물냉면 면에도 맛이 느껴지네요...비냉은 쏘쏘~~~, 매장 내부는 레트로 감성이구요...복잡한 곳이라 평일에 오기는 쫌 무리인듯! 가격 물냉,비냉 ₩16,000원 ~~~.",서울온 김에 을밀대 물냉면 면에도 맛이 느껴지네요 비냉은 쏘쏘 TILDE 매장 내부는 레트로 감성이구요 복잡한 곳이라 평일에 오기는 쫌 무리인듯 EXCLAM 가격 물냉 비냉 16 000원 TILDE,0,0,0,0,1,0,1,112,0.0,0.0,0,,0.0,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,no_dictionary_match,0,1.0,not_available,0.0,,
naver,을밀대 평양냉면,zl존도히,483.0,2026.03.15,1번째 방문,예약,을밀대는 평냉+녹두전 무조건임 하 또먹고싶어요 냉면은 말도 필요없고 녹두전도 꼭드세요 앞에서 조금 기다리는데 제 순서에 옆집으로 가세요~ 했는데 진짜 옆집에 옆집이라 써있음,96,True,,,,을밀대는 평냉+녹두전 무조건임 하 또먹고싶어요 냉면은 말도 필요없고 녹두전도 꼭드세요 앞에서 조금 기다리는데 제 순서에 옆집으로 가세요~ 했는데 진짜 옆집에 옆집이라 써있음,을밀대는 평냉 녹두전 무조건임 하 또먹고싶어요 냉면은 말도 필요없고 녹두전도 꼭드세요 앞에서 조금 기다리는데 제 순서에 옆집으로 가세요 했는데 진짜 옆집에 옆집이라 써있음,0,0,0,0,0,0,0,96,0.0,0.0,0,,0.0,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,no_dictionary_match,0,1.0,not_available,0.0,,
naver,을밀대 평양냉면,천개의리뷰,60.0,2026.03.10,1번째 방문,영수증,먹었던평냉중에 젤맛나옹,12,True,,,,먹었던평냉중에 젤맛나옹,먹었던평냉중에 젤맛나옹,0,0,0,0,0,0,0,12,0.0,0.0,0,,0.0,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,no_dictionary_match,0,1.0,not_available,0.0,,
naver,을밀대 평양냉면,naboko,53.0,2026.03.08,1번째 방문,예약,역시 을밀대이긴 한데 갈 때마다 맛이 조금씩 달라지는 듯하네요. 그리고 냉면에 얼음 좀 띄우지 마세요. 혀가 얼얼해서 냉면 맛을 느낄 수가 없어요.,82,False,,,,역시 을밀대이긴 한데 갈 때마다 맛이 조금씩 달라지는 듯하네요. 그리고 냉면에 얼음 좀 띄우지 마세요. 혀가 얼얼해서 냉면 맛을 느낄 수가 없어요.,역시 을밀대이긴 한데 갈 때마다 맛이 조금씩 달라지는 듯하네요 그리고 냉면에 얼음 좀 띄우지 마세요 혀가 얼얼해서 냉면 맛을 느낄 수가 없어요,0,0,0,0,0,0,0,82,0.0,0.0,0,,0.0,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,no_dictionary_match,0,1.0,not_available,0.0,,
naver,을밀대 평양냉면,Highsol,170.0,2026.03.01,1번째 방문,예약,을밀대는 역시 마포 본점 웨이팅 있어도 순식간에 입장해요,31,True,,,,을밀대는 역시 마포 본점 웨이팅 있어도 순식간에 입장해요,을밀대는 역시 마포 본점 웨이팅 있어도 순식간에 입장해요,0,0,0,0,0,0,0,31,0.0,0.0,0,,0.0,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,no_dictionary_match,0,1.0,not_available,0.0,,
naver,을밀대 평양냉면,밤토리토리리,356.0,2026.02.26,1번째 방문,예약,마싯써요🤤,5,True,,,,마싯써요🤤,마싯써요,0,0,0,0,0,0,0,5,0.0,0.0,0,,0.0,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,no_dictionary_match,0,1.0,not_available,0.0,,
naver,을밀대 평양냉면,wetttttttsom,39.0,2026.01.25,1번째 방문,예약,국물이 너무 연해요 육향 진하게 난다는 분들 신기하네요;; 육향 진한 스타일은 절대 아닙니다. 면도 평범해요..,62,True,,,,국물이 너무 연해요 육향 진하게 난다는 분들 신기하네요;; 육향 진한 스타일은 절대 아닙니다. 면도 평범해요..,국물이 너무 연해요 육향 진하게 난다는 분들 신기하네요 육향 진한 스타일은 절대 아닙니다 면도 평범해요,0,0,0,0,0,0,0,62,0.0,0.0,0,,0.0,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,no_dictionary_match,0,1.0,not_available,0.0,,
naver,을밀대 평양냉면,모꿈,,2026.01.15,3번째 방문,영수증,,0,True,,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,,0.0,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,no_dictionary_match,0,1.0,not_available,0.0,,
naver,을밀대 평양냉면,Ydo9083,,2026.01.04,1번째 방문,영수증,평냉,2,False,,,,평냉,평냉,0,0,0,0,0,0,0,2,0.0,0.0,0,,0.0,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,no_dictionary_match,0,1.0,not_available,0.0,,
