group,store,review_text,max_similarity
event,태양곱창,믿고 먹는 태양곱창 ! 흰쌀밥이랑 먹으면 진짜 맛있어요 ㅎㅎ 당면추가 필수~~????????,0.18326374436327825
event,태양곱창,국물은 진득하니 맛있는데 냄새때문에 호불호는 있을듯여 ㅎ,0.1424713529133511
event,태양곱창,길가다 아무생각없이 들어왔는데 이렇게까지 맛집일줄은 몰랐어요 너무너무 잘 먹고 가요!! 가게 깨끗하고 전부 친절하세요!,0.24151472478751335
event,태양곱창,매운맛 2인분 시켰는데 완전 맛있고 누린내도 안나고 양도많아요??,0.22489199730554776
event,태양곱창,성수 맛집 태양곱창 !!! 일요일 저녁 9시 넘어서 오니 웨이팅 없이 바로 입장했어요 요즘 같이 추운 날에 곱전 최고에요 ㅜㅜ,0.193499983915542
event,태양곱창,잘먹었습니당????,0.0
event,태양곱창,곱창에서 잡내도 안나고 맛있습니다! 성수에거 한식이 땡기신다면 꼭 와보세요,0.30714137339514364
event,태양곱창,동생이랑 오랜만에 곱창 전골~^^ 칼칼하니 맛나게 먹고 갑니다~^^ 친절하고 맛나고 깨끗하고 좋네요~^^,0.186275242430601
event,태양곱창,또또또간집입니다. 올때마다 너무 맛있는데 오늘은 웨이팅도 있네요! 잘먹었습니다,0.3031482378332789
event,태양곱창,치즈감자전 나왔을때 원래이런가보다 하고 별생각없이 먹고있는데 ㅋㅋ옆테이블 치즈감자전 나온거보고 놀랐어요. 옆테이블은 양자체가 다르더라고요 ㅋㅋ 저희는 자를때 다 흐트러지고 난리에 엄청얇았는데 옆테이블은 두껍고 자를때도 잘 잘리더라고요.. 이렇게 테이블마다 차이나는게 맞나요.. 너무기분안좋았어요 한눈에 봐도 비교될정도로 다른 음식이 나왔습니다. 그리고 술 주문했는데 주문받고 안주셔서 한번 더 말했어요. 널널해서 바쁘진않아보였는데 깜빡했나보다 하고 넘어갔는데 두번째 주문할때도 대답 하시고 계속안가져다 주시고 다른일 하고 계시더라고요 한번더 말하니까 다른 직원분이 가져다 주셨습니다. 두번 다 같은분이 대답하시고 안가져다주셔서 다른분이 가져걍나왔습니다...,0.09657634160026618
event,태양곱창,맛있게 먹었어요 오늘 웨이팅 없이 바로 들어와서 더 좋았습니당 치즈감자전도 추천,0.2683241962749743
event,태양곱창,곱창 소 자 시켰는데 양이 엄청많네요 이거먹음 바나나쉐이크시원한거 땡겨요 볶음밥은 저희스타일은 아닌 얼음도 잘챙겨주시고 곱창국물칼칼 곱창많아좋아요,0.16773951098118595
event,태양곱창,야채곱창 맛집이에요! 친절하시고 곱창도 맛있어요!,0.26251203407833584
event,태양곱창,"얼큰한 국물에 곱창 듬뿍 들어간 전골 한 냄비면 게임 끝. 매콤한 국물에 깻잎+쑥갓 향이 확 올라오면서 식욕 제대로 터진다. 곱창은 잡내 없이 쫄깃하고, 국물은 진하면서도 깔끔해서 계속 떠먹게 되는 맛. 반찬도 기본기 탄탄하고, 특히 마늘+고추 조합으로 먹으면 감칠맛 폭발?? 끓일수록 국물 진해지고 마지막 볶음밥까지 가면 완벽한 마무리",0.1043628488980273
event,태양곱창,느끼해졌을 때 얼큰한 곱창전골로 해장했어요!!,0.06616757012880602
event,태양곱창,성수 대표 곱창 맛집 맛있어요!!!!,0.2567013787063793
event,태양곱창,맛있게 잘먹었습니다!,0.3684624707978372
event,태양곱창,맛있어요 !,1.0
event,태양곱창,곱창을 대박적으로 많이주십니다. 서비스 좋은건 덤이에요!! 성수 와서 팝업 다 돌고 저녁으로 태양곱창 오시면 하루 마무리 딱입니다 강추!!,0.09300421855700346
event,태양곱창,평일 3시쯤 웨이팅 없이 바로 들어갔어욥! 곱창 짱 맛있어용??,0.3199238104891393
event,태양곱창,곱창전골 소자 먹었습니다. 양도많고 정말 맛있네요. 다음에 또 올게요.,0.28239846296989723
event,태양곱창,줄이 많아서 궁금했는데 넘넘 맛있어요!!! 얼큰하고 개운하고 맛있게 잘 먹었습니다,0.37229740177543624
event,태양곱창,곱창전골이 양도 많고 맛있고 직원분들도 다 친절하셔서 좋았어요!! 매장도 깨끗하고 모임하기에도 좋은 거 같아요 담에 또 올게용????????????,0.19913465864522412
event,태양곱창,곱창전골 맛있엇어요~~~,0.3552507192804063
event,태양곱창,태양곱창 전에는 웨이팅 하고 먹었었는데 오늘은 바로 입장 해서 먹었습니다! 역시 맛있고 마라곱창 ㅈㅁㅌ!,0.16713786001102907
event,태양곱창,운 좋게 줄안서고 입장했어요 너무 맛있고 다음에 또 재방문 의사 있어용??,0.20341093982296962
event,태양곱창,성수동 곱창맛집?? 시원하고 매장도 넓어서 먹기 좋아용 가격도 저렴해서 간단하게 1차 하기도 좋습니당,0.17841339851153276
event,태양곱창,성수오면 무조건 태양곱창 먹어줘야 됩니다. 여기 지점이 제일 맛있어요 추천합니다!,0.15419031407990752
event,태양곱창,두번째 방문! 곱창 양 엄청 많이줘서 좋아요. 냄새도 많이 안 나고 재료 진짜 신선함!,0.24314243607340474
event,태양곱창,양이 많고 맛있어요 다움 팀부터 바로 대기였어서 운이 좋았어요,0.36981578808718885
event,태양곱창,항상 지나가면서 먹고싶었던 곳인데 넘 맛있었어요????? 곱창도 맛있고 직원분도 친절하셔서 다음에도 또 이용할 것 같아요~,0.1726912735318119
event,태양곱창,잡내 안나고 맛있어요!! 매장도 넓어서 바로 입장해서 맛있게 먹고 가요~~!!,0.27692918308258585
event,태양곱창,그냥 그렇지만 분위기로 오는 곳~~야곱 양 많음 후우,0.08420443298188011
event,태양곱창,양이 많고 맛있어요^^,1.0
event,태양곱창,매운거 잘못먹는 둘이 갔는데 너무매웠어요ㅠ 근데 잡내 안나고 곱창이 탱글탱글해서 맛은 있긴 했어요,0.1436071748126722
event,태양곱창,맛있어요~,1.0
event,태양곱창,곱창 양도 많고 맛있어요~ 웨이팅 이름 불리면 바로 들어가야해서 가게 앞에서 꼭 기다리세요! 순번지나가면 또 써야해요ㅠ,0.32224873729317716
event,태양곱창,친구랑 곱창전골 먹으러 왔어요 역시 맛집답게 맛있고 친절하네요,0.18379400284560932
event,태양곱창,추워서 따끈한 게 먹고싶어 고른 곱창전골 ㅠㅜ 칼칼하고 맛있어요!!! 양도 많아용 다음에는 술한잔 하고싶네요~~,0.17442420851596618
event,태양곱창,맛있어요!!!!!!,1.0
event,태양곱창,사장님이 친철하시고 음식도 맛있어요~,0.2102500508120087
event,태양곱창,"너무맛있어유,,,",0.0
event,태양곱창,"연말약속으로 따뜻한 국물메뉴로 원했는데 딱 지나가다가태 양 곱창 있어서 바로 들어갔습니당!! 다른 지점에서 먹어 봤는데, 성수점도 역시 맛있어요~!! 직원분들도 너무 친절하시고 다음에 또 올게요!!",0.22411610788953418
event,태양곱창,맛있어용 ??????,1.0
event,태양곱창,"성수 처음인데 너무 맛있게 잘 먹었어요 앞에 다섯팀 대기라 한 30분 정도 기다린 거 같구요 ㅋ 전골 곱창 너무 맛있고, 볶음밥은 기대도 안했는데 볶음밥 왜케 맛있는거임? 담에 또 방문 예정입니당!!",0.17107771817373882
event,태양곱창,운좋게 토요일 저녁인데도 바로 입장했어요 잡내 안나고 양많아요 맛있어요!,0.27692918308258585
event,태양곱창,소문대로 진짜 곱창 양이 엄청 많아요!! 당면추가를 한건데.. 기본으로 당면이 있는 것 같은데 제가 추가해서 그런지 거의 반 이상이 당면이었던 것 같아요 ㅠ 주문할 때 기본으로 있다구 말씀해주시면 더 좋을 것 같아용??,0.2120189694379508
event,태양곱창,곱창 잡내 안나서 맛있어요!!,0.2764573311700532
event,태양곱창,너무 맛있어요!,1.0000000000000002
event,태양곱창,양도 많고 되게 맛있어요,0.563515428918047
event,태양곱창,직원분들도 친절하시고 양두 많고 맛있어용,0.41999297435000915
event,태양곱창,"돼지곱창 냄새도 거의 안나고 쫄깃해요! 국물은 생각보다 너무 자극적이지 않고 담백한?맛이었어요 21시 넘어서 오니까 웨이팅 없어서 괜찮았습니다!! 여름이라 그런지 벌레가 나왔어요,,화장실도 다른데로 가는게 나을거 같아요",0.1140049027500746
event,태양곱창,양도 많고 너무 맛있어욤,0.45283405933206916
event,태양곱창,맛나요 -!,0.32327491113850815
event,태양곱창,직원분들 친절하시구 웨이팅할까봐 5시 20분 쯤 들어왔는데 바로 들어올 수 있었어요~~~ 소맥을 부르는 맛입니다 ??????????,0.09448525954282527
event,태양곱창,맵기도 적당히 맵고 양도 많아요! 너무 맛있어요 다음에 성수오면 또 올 것 같아요!,0.35938662915899
event,태양곱창,살짝 매콤하게 양도 많고 맛있게 잘 먹었습니다,0.4984991510236826
event,태양곱창,너무 맛있고 양많아오 추천해요,0.31601782464334144
event,태양곱창,성수 놀러왔다가 점심 머먹을까하다 들린 태양곱창!! 양도 많고 맛있어요!! 게다가 친절하셔서 잘 먹고 갑니다??,0.25233042033847963
event,태양곱창,인스타 릴스 보고 왔는데 맛있네요!! 간단하게 곱창먹기 좋아요 ㅎㅎ 얼큰하고 칼칼한게 또 오고 싶네요ㅎㅎ,0.20077123916695747
event,태양곱창,먹은 야곱중에 베스트에요!!! 계란볶음밥도 완전 별미네요.. 성수올때마다 방문할게요????,0.17387017743683802
event,태양곱창,음식이 푸짐하고 맛도 좋아용~,0.44592754901869763
event,태양곱창,인스타에서 보고왔는데 너무너무 맛있어용. 무조건 담에도 또 올 것 같습니당,0.3022285319990803
event,태양곱창,아이와 함께 방문했어요 우선 양이너무 많고 푸짐해요 매울까봐 걱정했던 아들이 먹을만 하네 하면서 맛있건 먹네요~직원들도 친절하고 맛도 만족합니다,0.10755537420436062
event,태양곱창,맛있어요!!,1.0
event,태양곱창,푸짐하고 당면도 맛있어요.,0.7501694962867346
event,태양곱창,인스타에 자꾸 떠서 왔는데 너무 맛있어요 웨이팅 있었는데 웨이팅있는 이유가있네요! 직원분들도 너무 친절하시용,0.31718454075890606
event,태양곱창,줄이 길어서 기다릴까말까하다가 기다리고 먹었는데 존맛탱ㅋㅋㅋ 양 개많네요 ㅎㅅㅎ 콘치즈도 존맛탱,0.10756998639460667
event,태양곱창,평일 저녁에 5분 정도 웨이팅하고 입장했어요! 전골이랑 야채곱창 다 먹어봤는데 전 야채곱창이 더 맛있는거 같아요!! 근데 둘 다 추천입니다..! 치즈 추가 필수.,0.16096822577051645
event,태양곱창,곱창전골에 당면추가해서 먹었는데 양 진짜 많고 너무 맛잇게 먹엇서욤 ^^~~ 제가 먹은 곱창집중에서 곱창 양 젤 많아요 !!,0.2259277602917161
event,태양곱창,"야채곱창(기본맛) 2인에 치즈, 순대 추가했어요 치즈양 많아서 좋았어요 당면도 양 많은 편!",0.17550177622051222
event,태양곱창,좋아요,0.5128527788503543
event,태양곱창,첫 방문인데 매장도 크고 맛있게 먹었습니다! 또 올게요~~,0.4643823038990811
event,태양곱창,곱창 전골에 곱창이 진짜 진짜 많아요 ! ㅋㅋㅋㅋㅋㅋ 둘이 몇번을 덜어먹어도 많았어요 ?? 맛있게 잘 먹고 갑니둥,0.257708692794646
event,태양곱창,야채곱창너무맛있어요…. 6시좀넘어서왓는데웨이팅없이바로들어와거 좋앗어요!!!!,0.0
event,태양곱창,너무너무너무맛있어요!,0.0
event,태양곱창,맛있습니다! 얼큰하니 해장하기 딱이예요~,0.42111474932097115
event,태양곱창,저번에 곱창전골에 이어 야채곱창도 너무 맛있어요!! 곱창먹을때 소스 중요하게 생각하는데 소스도 너무 맛있어요 ㅎㅎ 치즈추가보다 콘치즈 하나 시켜서 같이드시는거 추천드려용!!??,0.2990653764993984
event,태양곱창,친절하시고 음식이 푸짐하고 맛나요. 분위기도 좋고 선곡도 좋아요. 재방문 예정????????????,0.3479694935137534
event,태양곱창,곱창 소스와 찍어먹으면 맛있어요. 진짜 맛있어요,0.41091590632654507
event,태양곱창,양이 많고 맛있어요~~~!!,1.0
event,태양곱창,항상 사람 많아서 못 먹었는데 친구랑 지나가다가 마침 자리 있어서 바로 들어왔어요!!! 잡내도 안 나고 곱창도 부드러워서 친구랑 마싯게 먹었어요 콘치즈도 추천합니도 ??????,0.16742742757288095
event,태양곱창,양도 많고 모임하기 좋아요!!!! 친구 추천으로 왔는데 나중에 또 오려구요!!,0.25212443419999775
event,태양곱창,맛있게 먹었습니다!!,0.4984991510236826
event,태양곱창,맛집 인정 또또간집,0.5375373990802009
event,태양곱창,웨이팅은긴데양많고맛있어용,0.0
event,태양곱창,하 … 진짜 맛있어요 데이트하기 딱 좋은 곳입니다,0.25684710086966533
event,태양곱창,잠실점에서 먹어보고 성수에서는 처음 먹어보는데 너무 맛있어요!! 양도 많고 좋아요!!!,0.3042402583169325
event,태양곱창,맛있어요~~~~,1.0
event,태양곱창,들깨 가루 팍팍 얹어서 먹었더니 맛있었어요. 다른 리뷰에서처럼 곱창이 부드러워요 볶음밥이 곱창이랑 같이 볶는 형식이 아니라 따로 볶아져서 나오는데 계란 고소한 맛 잘 나서 맛있어요. 누룽지가 긁어먹는게 진짜 꿀맛입니다,0.12255631046925222
event,태양곱창,"인스타에서 보고 방문했습니더... 인스타 맛집인 줄 알았는데 그냥 개 맛집입니다.... 누린내 하나도 없고... 완전 맛도리 그 자체 ....., 곱창전골의 바이브, 곱창전골의 권위자, 곱창전골의 교과서, .. 암튼 굿굿",0.10465436927305362
event,태양곱창,곱창전골이 진짜ㅠㅜ 맛있어요!!!! 냄새도 안 나고 칼칼하고 깔끔함이 크???? 맛있게 잘 먹었습니다!????,0.402543394487205
event,태양곱창,곱창 짱많고 당면도 진짜 많습니다 곱창 안질기고 야들야들하고 존맛탱구리입니다!! 꼭드세요,0.2353134703992201
event,태양곱창,곱창 못먹는데 너므 맛잇어용???????????? 또 오께용??,0.1281087512833068
event,태양곱창,마라곱창먹으러왔는데 벌써 3번째방문이에오 성수점이 최고입니당,0.15500239291676338
event,태양곱창,주말이라 그런지 웨이팅은 좀 있었는데 곱창전골 맛있게 먹었어요 볶음밥도 추가했고요,0.1710907581238584
event,태양곱창,제주에서 곱창 투어를 하러 육지에 가는 사람입니다 1시간 전에 1차로 다른 집 곱창을 먹었으나 너무 짜서 2차로 태양 곱창 성수점에 왔네요 확실히 태양 곱창이 간도 쎄지 않고 특히 곱창히 신선해서 쫀득하니 맛있네요 다음에 다시 오겠습니다 ^^,0.12288514751939089
event,태양곱창,양이 너무 많아요!!!!! 좀 매운데 맛있어요????,0.5982665302399508
event,태양곱창,곱창국밥도 막창구이도 완전 맛있어요 만족 대만족!! 다들 엄청 친절하십니다~!,0.1346597880845522
event,태양곱창,저녁시간 되니 사람 꽉 차네용 역시맛집… 깔끔하고 냄새하나도 안나고 맛있어용?? 양도 많고 가게도 넘 청결해서 재방문 할 것 같아용,0.21051049544950576
event,태양곱창,마라곱창이 독특하고 맛있고 양도 많아요! 콘치즈도 너무 맛있어요 &gt;.&lt; 식사하러 오기에도 너무 좋네용!!,0.4473608784177255
event,태양곱창,굿둣굿맛나용용용용,0.0
event,태양곱창,우리아들최애 집이에요 ㅎㅎㅎ 넘 맛잇어요,0.0
event,태양곱창,너무 맛있어요,1.0000000000000002
event,태양곱창,완전 대박집입니다!!! 재방문의사 58000%!!!,0.19345158108263444
event,태양곱창,너무 맛있어요!! 다음에 성수 오면 또 올게요~,0.6424486091288848
event,태양곱창,맵기적당 간적당 양이 푸짐함. 그리고 볶아져서나와서 좋아요~~~,0.26919148002356635
event,태양곱창,진짜 너무너무너무 맛있어요 양도 많고 야무지게 잘 먹었숩니당 ????????,0.410411041475432
event,태양곱창,곱창 잡내도 안 나고 부드러워요. 반찬들도 다 맛있어서 다음에 성수 오면 또 올 것 같아요!!,0.4001382001747881
event,태양곱창,곱창전골 시켰는데 너무 맛있어요!,0.4694293399136893
event,태양곱창,"곱창 전골 먹으러 왔는데 전체적으로 만족스러웠어요. 국물이 진하고 얼큰해서 첫 숟갈부터 입맛을 확 잡아주고, 끓일수록 깊이가 더해지는 스타일이에요. 자극적이기보단 밸런스가 좋아서 계속 먹게 되는 맛이고, 양도 넉넉한 편이라 여럿이 나눠 먹기 좋아요. 분위기도 편안해서 술 한잔 곁들이기 좋고, 추운 날 특히 생각나는 메뉴예요. 다음에도 재방문 의사 있어요.",0.15569254104156144
event,태양곱창,갈비양념 곱창 막창구이 성수돌다가 우연히 들어왔는데 맛있게 먹고 갑니다~,0.186275242430601
event,태양곱창,맛있고 분위기도 좋아요,0.5128527788503543
event,태양곱창,콘서트가기전최고의선택. 마힛어서 호다닥 먹엇어요….,0.0
event,태양곱창,야곱이 진짜 양 많고 마라곱창은 마라상궈 느낌인데 곱창이랑 진;짜; 잘 어울려요 개발한분 천재만재 맥주 꼭 드셔야만해,0.17575852917961748
event,태양곱창,너무맛있습니다 또 올게요????,0.31158393926846567
event,태양곱창,빨리 나오고 음식도 맛있게 잘 먹었습니다! 볶음밥이 따로 나와서 신기해요,0.35833210379852193
event,태양곱창,처음와봤는데 양이 어마어마하고 기본맛도 맵기 약간 매콤해요!! 당면도 꾸덕한게 맛있어요!!,0.2272752344307553
event,태양곱창,굿,0.0
event,태양곱창,너무 맛있어용,1.0
event,태양곱창,양이 많아요 야채곱창,0.6602797715411821
event,태양곱창,2인분이 이렇게 많았던 건 처음인 것 같아요! 남길 뻔… 곱창도 정말 맛있었습니다 :),0.13441620224304784
event,태양곱창,양 많고 맛있어요!!,0.7202444912193118
event,태양곱창,양이 많고 맛있어요!!,1.0
event,태양곱창,벌써 n번째 방문! 야채곱창은 여기가 제일 맛있어요??최고????????,0.2008405346539428
event,태양곱창,야채곱창 기본맛 2인분 먹었어요 너무 맛있어서 지금 또 먹고싶어요…. 근데 저는 맵찔이라서 기본맛도 매콤했어요!,0.14289254656520844
event,태양곱창,너무 맛있고 양도 많아요!!!,0.4473608784177255
event,태양곱창,곱창 진짜 오랜만에 먹는데 색부터 너무 좋아요. 추천 해요,0.2676948786825532
event,태양곱창,양이 진짜 많습니다! 두명에서 소짜 배터지게 먹었네요!,0.24952339869040327
event,태양곱창,넘 맛있고 친절해요~~!,0.34187036963153616
event,태양곱창,존맛존맛존맛,0.0
event,태양곱창,너무 맛있어요 곱창이랑 막창에서 잡내도 안 나고 너무 좋아요,0.4568644408026588
event,태양곱창,막창이랑 곱창 다 맛있고 감자전도 맛있어요! 직원분들도 친절하세요!! 성수 맛집이에요,0.409880145212279
event,태양곱창,두번째 방문인데 잘먹고갑니다!,0.2647141835324215
event,태양곱창,곱창 너무 맛있어여 다음에 또 올게여??,0.2597805447544439
event,태양곱창,음식 빨리 나와서 좋아요 매장도 넓고 쾌적한데 직원 흡연실은 따로 배치하시는게 좋을거 같아요!! 근데 내장냄새 예민하신분은 힘드실거 같아요!,0.22924117679279882
event,태양곱창,유명한데는 이유가있네요 빨리 나오고 맛있어요,0.32933923828329914
event,태양곱창,맛있습니다!,0.5472032920468453
event,태양곱창,맛있어요!,1.0
event,태양곱창,매장이 청결하고 음식이 맛있어요‘,0.24173499095505116
event,태양곱창,너무 맛있습니다 다음에 또 방문하겠습니다!!,0.5472032920468453
event,태양곱창,설맞이 남편과 오랫만의 데이트^^ 집이 멀어도 소주가 부르는 맛^^데이트 장소로 추천합니다.,0.08571477271146644
event,태양곱창,지나가다가 웨이팅하는 분들이 많아서 저녁먹으러 왔어요! 돼지곱창전골은 처음먹어보는데 냄새도 안나고 곱창도 많아서 맛있게 먹고 갑니당! 웨이팅은 30분정도 했어요~! ??????,0.18670671642244605
event,태양곱창,태양곱창 전골 최고네요! ??,0.2380204511885162
event,태양곱창,넘 맛있어요 ㅎㅎ 6시 좀 전에 왔더니 바로 들어왔어요 !! 다음레 또 오려구요,0.1829752567600786
event,태양곱창,맛있어용!!!!,1.0
event,태양곱창,곱창이 급 땡겨서 먹으러 왔는데 양도 많고 맛있었어요!! 성수에서 오랜만에 맛집을 찾은 기분..??,0.20836527333315774
event,태양곱창,곱창 너무 맛있고 술이 그냥 생각나는 맛입니다 성수 오면 꼭 들리세요! 여자친구가 너무 좋아해요 ????,0.3395847171605319
event,태양곱창,곱창전골 맛있어요. 곱창이 많아서 좋아요.,0.4339171335656347
