식당 이름,계정 ID,계정의 리뷰 수,방문 날짜,방문 횟수,인증 수단,리뷰 내용,리뷰 글자 수,리뷰 내 사진 유무
뼈탄집 성수역점,kjo****,191,2026.04.15,1번째 방문,영수증,"서비스, 맛, 분위기 다 만족스러웠어요 😊고기 생각날 때 다시 올 것 같은 찐 맛집이에요 ㅎㅎ 너무 잘먹고갑니다♥️",64,True
뼈탄집 성수역점,다다다다63,12,2026.04.15,2번째 방문,영수증,오랜만에 왔는데 너무 맛있고 직원분들도 너무 친절하십니다 ! 김찌 존맛이에요 !! 고기도 존맛,52,True
뼈탄집 성수역점,대현이692,19,2026.04.15,1번째 방문,영수증,와.. 고기가 미쳤습니다 완전 부드럽고 맛있네여 ㅠㅠ 매장 분위기도 깔끔해서 다음번엔 회식장소로 다시 방문하고싶네요!,65,True
뼈탄집 성수역점,소유32,37,2026.04.15,1번째 방문,영수증,꽈리고추 킥이에여 진짜 너무맛있음 ㅠㅠ 알바분들도 친절해서 기분좋게 먹고왔어요,43,True
뼈탄집 성수역점,지미또,111,2026.04.15,7번째 방문,예약,오랜만에 뼈탄집.. 역시 성동광진에서 이만큼 깨끗하고 친절하고 거기다 맛있는 삼겹살집 없는거 같아요! 올때므다 기분좋아지는 곳… 글구 김치찌개 고기가 완전 사르르 녹아여… 된찌가 지겨울땐 김찌로🫡👏,110,True
뼈탄집 성수역점,현ㅉ6,15,2026.04.15,1번째 방문,영수증,고기가 진짜 신선한것같아요 잡내가 하나도 안나네요 백김치랑 구워먹는게 정말맛있더라구요 ㅠ 직원분들도 너무친절해서 기분좋게 먹고 나왔어요ㅎㅎ,77,True
뼈탄집 성수역점,식품안전위원회,83,2026.04.13,1번째 방문,예약,맛있고 좋네요 ㅎㅎ 시청본점에서 고기먹었을땐 큰 임팩은 없었는데 오히려 성수동 점심을 잘하네요 특히 직원분들도 친절하고 ㅎㅎㅎ 솥밥 너무 맛있고 가성비 좋아서 자주가게 될듯,96,True
뼈탄집 성수역점,ice****,42,2026.04.12,1번째 방문,영수증,정신없이 먹다보니 삼겹살 사진을 안찍었네요. 삼겹살 넘 맛있구 반찬도 훌륭해요. 뼈구이는 살짝 아쉬워서 별 반 뺐어요~ㅎ,67,True
뼈탄집 성수역점,dbq****,76,2026.04.10,1번째 방문,영수증,친구랑 방문했어요!! 맛있는 고기 냠냠 먹고 갑니당 ❤️,31,True
뼈탄집 성수역점,med****,35,2026.04.10,1번째 방문,영수증,불금은 이곳에서 해야죠!!!,15,True
뼈탄집 성수역점,mei****,50,2026.04.10,1번째 방문,영수증,성수에서 삼겹살뼈탄집 무조건추천! 친절하시고 고기맛있고 모두 만족!,37,True
뼈탄집 성수역점,tqa****,38,2026.04.10,1번째 방문,영수증,너무 맛있는 뼈탄집!! 너무 맛있어요~~,22,True
뼈탄집 성수역점,빙글56,41,2026.04.10,1번째 방문,영수증,뼈탄집.회식에도 좋고 고기퀄이 너무 좋아요!,24,True
뼈탄집 성수역점,수조이74,3,2026.04.10,1번째 방문,영수증,매장이 넓고 인기가 많아요~ 음식이 맛있습니다!,26,True
뼈탄집 성수역점,Mj79,66,2026.04.09,1번째 방문,영수증,깔끔하고 맛있어요 친구가 제일 좋아하는 곳이라고 사줬어요!!! 넘넘 맛있었어요~~!,46,True
뼈탄집 성수역점,bean6355,35,2026.04.09,1번째 방문,영수증,줄이 길어서 전부터 오고싶었는데 왜 인기있는지 알거같아요 직원분들도 너무 친절하시고 고기도 다 구워주셔서 편하고 맛있게 먹을 수 있었어요 다음에도 또 방문할게요 ❤️,92,True
뼈탄집 성수역점,ddao****,12,2026.04.09,1번째 방문,영수증,고기 퀄리티가 정말 좋아서 한입 먹자마자 만족!! 고기도 부드럽고 잡내 없이 깔끔하더라구요~ 매장 분위기가 좋아 데이트 장소로도 추천이랍니다💕 직원분들도 친절하셔서 기분 좋게 식사하고 왔습니다 재방문 의사 완전 있어요!,122,True
뼈탄집 성수역점,fres****,29,2026.04.09,2번째 방문,영수증,와!! 성수 뼈탄집 고기 퀄리티 훌륭하다는 소문 듣고 왔는데 진짜 인생 맛집 등극!! ㅎㅎ 불판 위에서 지글지글 익어가는 고기 향부터가 이미 예술이라 감동했어요!! 와우!! 고기가 어찌나 야들야들하고 고소한지 씹을수록 감탄이 절로 나오더라구요ㅋㅋ,137,True
뼈탄집 성수역점,mun****,94,2026.04.09,3번째 방문,영수증,제가 서촌 시청 을지로 안가본 뼈탄집이 없습니다 성수점을 제일 많이와요 친절하고 찌개도 맛있읍니다 또올거에요,60,True
뼈탄집 성수역점,겸겸OI,53,2026.04.09,1번째 방문,영수증,고기 구워줘서 너무 좋았어요 고기도 부드럽고 잡내 없어요 시댁식구들이랑 한번 더 올려구요,49,True
뼈탄집 성수역점,계란말이640,413,2026.04.09,1번째 방문,영수증,너무 맛있어요~!!! 그리고 구워줘서 너무 좋아요!!,29,True
뼈탄집 성수역점,오구오구1035,43,2026.04.09,1번째 방문,영수증,고기 질감이 좀 단단한 편인데 씹을수록 맛 올라오는 타입이라 천천히 먹게 됨. 옆에서 회식하는 소리 섞이는데 이상하게 더 식당 느낌 살아있었음,79,True
뼈탄집 성수역점,황혜진7342,45,2026.04.09,2번째 방문,영수증,"성수역 근처 뼈탄집 성수역점 다녀왔어요! 퇴근하고 가서 살짝 웨이팅 있었는데 금방 들어갔고, 매장 분위기는 활기차고 편하게 술 한잔하기 좋은 느낌이었어요. 뼈구이 주문했는데 불향이 은은하게 나고 고기도 부드럽게 잘 발라져서 생각보다 훨씬 맛있었어요. 양념도 과하지 않아서 질리지 않고 계속 먹게 되더라고요. 직원분들도 친절했고 전반적으로 편하게 잘 먹고 나온 곳입니다. 성수에서 고기 먹고 싶을 때 한 번쯤 가볼만한 집이에요!",238,True
뼈탄집 성수역점,Silverbullet67,52,2026.04.07,1번째 방문,영수증,분위기도 좋고 매장도 넓어서 좋아요!! 또올게용,26,True
뼈탄집 성수역점,칠바다,29,2026.04.07,1번째 방문,영수증,잠심에도 삼겹살을 맛있게 먹을수있어서 굿굿👍🤍 고기 질도 좋고 직원분이 구워주시니까 아기 데리고 가족식사 하기에도 좋은거 같아용,71,True
뼈탄집 성수역점,bri****,19,2026.04.06,1번째 방문,영수증,"진짜 너무너무 맛있어요 이런 곳을 왜 이제야 알았는지 후회될 정도로ㅜㅜ 고기 질도 너무 좋고요. 일단 저희가 들어갈때 만석이라 첫번째로 웨이팅 했는데, 웨이팅 끝나고 들어올때 사장님께서 감사하다면서 너무 깍듯하게 안내해주시더라고요. 거기서부터 진짜 감동 백배… 감동 먹고 들어왔는데 매장 안은 청결하고 직원들도 전부 친절하시고 서비스 최고구요. 맛은 더 난리에요 같이 나온 기본찬들이 말이 안될 정도로 고기랑 찰떡이고, 고기도 정말 질이 좋아서 입에 넣자마자 “헉. 지금까지 먹어본 삼겹살 집 중 최고다.” 했는데 사이드메뉴들도 너무너무너무 맛있어요 단골 확정입니다 ㅎㅎ 이런 리뷰도 잘 안남기고 사실 웨이팅도 안하는 귀차니즘인데, 여긴 마음을 감동시키고 움직이는 가게네요…. 감사합니다 오래 계셔주세요",393,True
뼈탄집 성수역점,blossom1104,13,2026.04.05,1번째 방문,영수증,두번째 방문입니다. 오늘도 역시 맛있네요~ 반찬구성부터 맛집입니다~ 그리들링 서비스 너무 좋아요~! 😍😍😍😍,60,True
뼈탄집 성수역점,buz****,20,2026.04.05,1번째 방문,영수증,서울 여행와서 뭐먹을까 고민하다 오래 영업하는 곳으로 찾아왔는데 직원분들도 너무 친절하시고 고기도 다 구워주셔서 너무 편하게 식하했습니다! 고기도 맛있고 설명도 잘해주셔서 좋아요! 맛있게 잘먹구 갑니다 ㅎㅎ,115,True
뼈탄집 성수역점,mand****,46,2026.04.05,2번째 방문,영수증,전에. 한번 소개로 왓다가.. 이번엔 제가 친구를 데리고 다시 방문. 고기도 맛잇지만 직원분들도 친절하시고.. 분위기 좋구.. 성수오면 생각나는집임...,85,True
뼈탄집 성수역점,mimiiing,39,2026.04.05,1번째 방문,영수증,올때마다 만족스러운 뼈탄집 성수역점! 육즙 팡팡에 고기도 부드럽고 사이드 메뉴들도 다 맛있어요~ 친절한 서비스와 만족스러운 맛으로 모임할때 자주옵니다,83,True
뼈탄집 성수역점,ok9432,69,2026.04.05,2번째 방문,영수증,고기 잡내없이 넘 맛있게 먹었어요! 특히 곰취냉면 색다르고 고기랑 넘 잘 어우러져요ㅎㅎ,48,True
뼈탄집 성수역점,qkr****,11,2026.04.05,1번째 방문,영수증,회식으로 동료들이랑 와서 먹었는데 고기가 푸짐해서 놀랐어요 ㄷㄷ 앞으로 회식할때 자주 올꺼같네용,53,True
뼈탄집 성수역점,tjr****,283,2026.04.05,1번째 방문,영수증,여기 삼겹살 미쳐써요오!!!어떻게 이렇게 담백하도 부드럽고 살살 녹아요?? 와진짜 올만에 너무 맛나게 먹고가요ㅠㅠㅠ또올게요 꼭,70,True
뼈탄집 성수역점,tnsdo306,11,2026.04.05,1번째 방문,영수증,고기 퀄리티가 너무 좋아요 ㅎㅎ 두툼하고 육즙 대박~~ 다음에 고기 땡길때 또 올게요&gt;_&lt;!!,58,True
뼈탄집 성수역점,내사랑감귤찡,33,2026.04.05,1번째 방문,영수증,묵은지랑 삼겹살 조화가 아주 좋습니당 그리고 비계랑 살코기 비율이 아주 굿뜨!!! 이번엔 남자친구랑 방문 했지만 가족끼리도 방문 하고싶네용 고기맛집추천! 성수 방문시 꼭 드셔보세요 고기도 직접 구워주세용,113,True
뼈탄집 성수역점,방케준,31,2026.04.05,1번째 방문,영수증,데이트로 왔어요!! 매장도 넓고 쾌적하고 모임하기도 좋아보여요! 고기는 당연히 맛있습니다!,50,True
