가게 이름,계정 ID,계정의 리뷰 수,계정의 별점 평균,방문 날짜,별점,리뷰 내 사진 유무,리뷰 글자 수,리뷰 내용,카카오맵 리뷰다는 사람 레벨
칸다소바 혜화점,윤빔,176,3.5,2025-08-02,4.0,True,45,나쁘지 않음 웨이팅은 굳이..? 웨이팅 + 재방문은 생각 없음 책상 너무 끈적거림,골드 레벨
칸다소바 혜화점,서우진,55,3.6,2025-07-31,4.0,True,81,마제소바 먹다 다시마 식초 넣고 다 먹고 밥까지 스까먹어줘야함 아부라소바도 맛있습니다. 이에케 라멘은 굳이 여기서 먹을 이유는 없는 것 같습니다.,실버 레벨
칸다소바 혜화점,단우아빠,9,3.6,2025-07-20,4.0,False,73,맛은 니쁘지 않음. 단지 바테이블을 좀 깨끗이 닦던지 에폭시 코팅을 하던지 했으면함. 모든게 달라붙음. 끈끈이 붙여 놓은줄 알았음.,브론즈 레벨
칸다소바 혜화점,ㅁ,14,3.8,2025-07-18,5.0,False,183,모든 메뉴가 감동이 있습니다. 직원이 친절합니다.4번째 갑니다. 라멘 국물은 라멘 단골 나루토의 심정을 이해해시킵니다. 햄 계란이 짜지않아 밸런스가 딱 맞습니다. 먹으면서 익어가는 햄이 인상깊습니다. 포뇨에 나오는 라멘 감성입니다. 마제소바도 너무 맛있습니다. 재료가 신선합니다. 알바가 잘생겼고 예쁩니다. 인테리어가 좋습니다.,실버 레벨
칸다소바 혜화점,악에받칠때만욕함,93,3.1,2025-07-15,4.0,False,29,여자친구가 맛있다며 자주 가던 곳. 감칠맛이 신기해요,실버 레벨
칸다소바 혜화점,TR,65,3.9,2025-07-14,4.0,True,10,무난하게 맛있습니다,실버 레벨
칸다소바 혜화점,C,33,4.2,2025-07-08,5.0,False,17,개맛도리.. 내 최애 마제소바집,실버 레벨
칸다소바 혜화점,xos,69,3.4,2025-07-05,5.0,True,30,"아부라소바, 마제소바 먹었는데 마제소바가 더 맛있었어요",실버 레벨
칸다소바 혜화점,😝,53,3.7,2025-07-05,5.0,False,49,주말 1시 웨이팅 조금잇음 맛잇음 향강해서 뭐안뿌려먹어도될거같음 돼지껍데기넣어먹는거 ㅊㅊ,실버 레벨
칸다소바 혜화점,후렌치후라이,8,5,2025-06-09,5.0,True,63,너무너무너무 맛있어서 참지 못하고 바로 다음 주에 또 갔어요..♥ 다음 주에 또 갈거야.. 웨이팅 해도 좋아...,브론즈 레벨
칸다소바 혜화점,하하하시바,170,4.1,2025-06-08,5.0,True,115,"껍데기 아부라소바 먹었는데… 진짜 대존맛! 😍 처음 한입 먹자마자 감탄, 먹는 내내 계속 “와…” 소리 나왔어요. 매장 분위기도 감성 있고 특이해서 데이트나 혼밥 모두 추천! 이건 무조건 재방문각입니다. 👏",골드 레벨
칸다소바 혜화점,방방,46,4.8,2025-06-07,5.0,True,35,마제소바에 눈 뜨게 해준 집 메뉴 다 먹어봤는데 다 맛있음!!!,실버 레벨
칸다소바 혜화점,꺄악,289,4.3,2025-06-07,4.0,True,208,"그 일본 직장인 아저씨들이 저녁 먹으러 오는 식당 분위기…? 곧 이랏샤이마세 들릴 거 같아요. 항상 사람이 많긴 한데, 생각만큼 시끄럽지 않아서 좋았어요! 맛은 저는 그냥저냥 맛있었습니다~ 엄청 맛있다!는 아닌데, 딱 적당히 맛있는 정도였어요. 아 근데 라멘이 엄청…짜요. 오리지널로 시켜서 그랬던 거 같아요…짠 거 힘든 분들이시면 한국인 패치 라멘 드시는 걸 추천합니다!",골드 레벨
칸다소바 혜화점,chloe,152,3.4,2025-05-19,3.0,True,43,저는 아직 맛을 잘 모르나봐요 처음먹어봐서그런가;; 같이간사람들은 잘 먹었어요,골드 레벨
칸다소바 혜화점,ㅇㅇ,64,3.8,2025-05-08,2.0,True,48,힘겨워요.. 기름지고 물려요.. 무슨 맛으로 먹는건지.. 다시마식초 치면 좀 먹을만해요,골드 레벨
칸다소바 혜화점,쩝쩝박사,121,3.3,2025-04-07,3.0,False,93,일본에서 먹는 아부라소바 생각하면 엄청 실망할것같습니다. 특유의 고추기름 감칠맛도 없고 그냥 마제소바에 가까운 맛이었어요. 면도 쫄깃하지도 않고 맛 자체가 그냥그래요.,골드 레벨
칸다소바 혜화점,이렇게나먹부림이심해서큰일,60,2.9,2025-03-05,4.0,False,159,"교자는 비추 마제소바는 확실히 다른 마제소바 집이랑 다른 맛이긴 했다. 엄청 꾸덕하다고 해야 되나... 느끼하긴 했으나 식초로 잡아주면 되긴 함. 처음엔 생각 안나도 마제소바 먹고 싶을 때 나중엔 또 먹고 싶어짐. 일본 음식 그대로 짜고, 약간 달고~~~ 마제소바는 여기로 정착해야겠당",실버 레벨
칸다소바 혜화점,먹느냐 저속노화냐 그것이 문제로다,422,3.8,2025-02-13,4.0,False,17,돼지껍데기구이 꼭 추가해서 먹기,골드 레벨
칸다소바 혜화점,리뷰어,219,3.9,2025-02-07,4.0,True,38,가격보고 흠..했다가 맛보고 납득은 할 수 있다. 근데 자주는 못갈듯,골드 레벨
칸다소바 혜화점,3점이중간점수,356,3.1,2025-02-04,2.0,False,15,마제는 취향이 아니란걸 깨달,골드 레벨
칸다소바 혜화점,히히마시땅,79,4.1,2025-02-03,5.0,True,52,낙산공원 올라갔다와서 지쳐있을때 야식으로 먹은 마제소바. 다시마식초 넣어 먹으면 극락왕생합니다,골드 레벨
칸다소바 혜화점,해삐~,8,4.5,2025-02-01,5.0,False,7,껍데기가 지림,브론즈 레벨
칸다소바 혜화점,apr.,273,4.3,2025-01-18,5.0,True,20,열번은 온거 같은데 왜 후기를 안썼지,골드 레벨
칸다소바 혜화점,얍,614,4.1,2025-01-16,5.0,True,14,맛있음! 밥까지 비벼드세용,골드 레벨
