식당 이름,계정 ID,계정의 리뷰 수,방문 날짜,방문 횟수,인증 수단,리뷰 내용,리뷰 글자 수,리뷰 내 사진 유무
을밀대 평양냉면,naboko,53,2026.03.08,1번째 방문,예약,역시 을밀대이긴 한데 갈 때마다 맛이 조금씩 달라지는 듯하네요. 그리고 냉면에 얼음 좀 띄우지 마세요. 혀가 얼얼해서 냉면 맛을 느낄 수가 없어요.,82,False
을밀대 평양냉면,닥터Bae,573,2026.03.05,1번째 방문,영수증,냉면도 맛있고 녹두전 간이 슴슴하니 간이 전혀 없어 저는 좋았어요. 바싹하니 맛있습니다.,49,True
을밀대 평양냉면,주마요,220,2026.03.05,1번째 방문,예약,평양냉면이랑 녹두전 먹었어요! 좀 비싸다 생각했는데 다시 가고 싶을 정도로 맛있었어요 같이간 친구는 평냉이 처음이었는데도 맛있다고 했어요👍🏻 아직 날이 풀리지 않아서 그런지 웨이팅도 없었습니다☺️,109,True
을밀대 평양냉면,토순이엄마,329,2026.03.04,1번째 방문,예약,"냉면 성수기가 아닌 비수기 겨울인데도 일하시는 분들이 아주 많으셔서 놀랬고, 오후 4시쯤 방문했더니 한산했던 실내 기본 물냉면 주문했고 평양냉면 중에서 살얼음이 가장 믾지 않을까 살얼음이 동동 떠있어도 육향이 진함!! 씹을수록 구수한 메밀향이 너무 좋은 면 고명으로 올려진 소고기도 맛있었고 여태 을밀대 방문중 가장 맛있게 먹을 날 얼죽아보다 평냉이 나은걸 ㅋㅋㅋ 육향이 짙어서 평양냉면 초보자도 입문용으로 좋을듯",231,True
을밀대 평양냉면,Byeongsub,989,2026.03.01,1번째 방문,영수증,슴슴한 평양냉면집. 비냉보단 물냉이 더 맛있는 거 같아요~,32,True
을밀대 평양냉면,Highsol,170,2026.03.01,1번째 방문,예약,을밀대는 역시 마포 본점 웨이팅 있어도 순식간에 입장해요,31,True
을밀대 평양냉면,밤토리토리리,356,2026.02.26,1번째 방문,예약,마싯써요🤤,5,True
을밀대 평양냉면,계란말이48,891,2026.02.25,13번째 방문,영수증,겨울이라 포장해다 먹어도 풀어지지않고 좋네요,24,True
을밀대 평양냉면,iyowa,31,2026.02.24,1번째 방문,예약,초보라 저는 비냉시켰는데 비냉은 너무맛없었어요. 친구들이랑 평냉투어하시는분들 여기는 무조건 물냉시키세요. 물냉 맛있어요 역시 을밀대 (사진은 친구 물냉),85,True
을밀대 평양냉면,마구로 사시미,537,2026.02.23,1번째 방문,예약,굿,1,False
을밀대 평양냉면,깨비깨비깨비먹깨비,197,2026.02.22,1번째 방문,영수증,서울 인기 평.냉 맛집으로 불리고 있어서 가봤어요 강풍주의보가 뜬 겨울 일요일 6시넘긴 시간였지만 본관(?)쪽 이미 만석! 옆 건물 녹두전 붙이는 별관으로 안내받아 먹었어요 정*면*과 비교해보면 면은 여의도쪽매장이 더 식감이 좋았는데 육수는 을밀대 이곳이 더 슴슴하니 평양냉면 본연의 담백한 육향이 더 가득했던거 같아요 비빔냉면은 리뷰평이 좋은글이 없었지만 온김에 도전. 뭐죠? 평양냉면에 비해 기대감이 덜한거지.. 저는 비빔냉면 간이 자극적이지 않고 담백한 맛으로 맛있게먹었어요. 먹다가 겨자+무우채 넣고 섞고 김치를 싸서 자극적인 맛을 만들어봤는데... 매운거 선호하시는 분은 이렇게 먹어보시는것도 추천드려요! 녹두전도 겉빠속촉으로 고기식감도 크게느끼며 맛있게먹었답니다,376,True
을밀대 평양냉면,도레도에,238,2026.02.21,1번째 방문,,나 맨날 줄긴거 구경만 하다가 평냉 첨 먹어봤어여 한 입 먹고 이게 맞나 싶어서 한입 더 먹게 되는 맛이에여 비싸지만 가볼만한 곳인거 가태요,78,True
을밀대 평양냉면,둠칫 둠칫,897,2026.02.21,1번째 방문,영수증,주말인데 운좋게 빨리 들어갔음 자극없는 슴슴한 맛 담엔 녹두빈대떡도 먹어봐야지,43,True
을밀대 평양냉면,큐캬큐캬캬,568,2026.02.21,1번째 방문,영수증,제 입에 적수없는 우리나라 평냉 원탑! 아직 겨울이지만 웨이팅있구요. 오늘따라 더 직원분들 찬바람이 쌩쌩이던데 그래도 역시 제 입맛에 최고라 또 가겠네욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 조금만 맛없어지면 배신할꺼에요!👻👻👻,124,True
을밀대 평양냉면,슬갱스터,1417,2026.02.13,6번째 방문,영수증,"을밀대 사랑해,,♥️♥️♥️",15,True
을밀대 평양냉면,SANG HONG,484,2026.02.07,2번째 방문,예약,지난 18년간 변함없는 을밀대 민자 맛있어요,24,True
을밀대 평양냉면,거위의꿈43,776,2026.02.03,8번째 방문,영수증,마포 을밀대! 여름엔 극악의 웨이팅.... 겨울 역시 웨이팅은 없어도 늦은밤 시간인데도 만석이네요^^ 맛있게 잘 먹었습니다.,69,True
을밀대 평양냉면,구68,846,2026.01.31,1번째 방문,주문,겨울엔 평냉ㅋㅋ 사진은 되게 노랗게 나왔는데 실제론 투명함! 온육수도 맛있었고 육향이 강해서 평냉이지만 호불호가 클 것 같진 않음. 김치는 전이나 수육 주문해야 나옴!,93,True
을밀대 평양냉면,잔다르38,2302,2026.01.30,1번째 방문,영수증,녹두전 맛집 ^^ 냉면에 면보다 육수가 맛있는…,26,True
을밀대 평양냉면,하겐다즈매니아,784,2026.01.29,6번째 방문,,"겨울이 좋은 이유,,하나 더 을밀대 웨이팅이 없다! 갑자기 며칠전부터 을밀대 생각나서 남편한테 말하다 왔어용ㅋㅋㅋ 거냉 양많이 시켜서 한그릇 뚝딱 하니 넘 좋아요 저는 여러집 가봐도 평냉중에 을밀대가 젤 입에 맞아요 녹두전도 같이 먹으면 김치도 같이 나와서 좋습니다 두쫀쿠 가격 생각하면 한그릇 1.6도 크게 비싼것 같지도 않아요ㅋㅋ 마포 동네사람 저녁에 산책하다가 을밀대 근처 지나는데 얼마나 깨끗하게 청소를 하시는지,,,잘되는집은 다 이유 있다고 생각합니다. 좌식 뜨끈한 바닥에 앉아서 먹으니 좋았어요 남편은 함냉을 더 좋아하는것 같지만 전 무조건 평냉ㅋㅋㅋ 오늘도 맛있게 먹고 갑니다!",330,True
을밀대 평양냉면,wetttttttsom,39,2026.01.25,1번째 방문,예약,국물이 너무 연해요 육향 진하게 난다는 분들 신기하네요;; 육향 진한 스타일은 절대 아닙니다. 면도 평범해요..,62,True
을밀대 평양냉면,ToBeH,55,2026.01.21,1번째 방문,영수증,"한파를 뚫고, 방문!!! 최근 다녀온 서X 보다는 육수 맛과 향이 강하고, 진X평XXX 보다는 약한 그 중간쯤의 맛! 특이하게 육수에 살얼음이 동동~ 여름에는 진짜 좋을거 같아요 ㅎㅎ 면발은 얼음 때문인지 더 쫄깃한데, 양은 앞서 다녀간 2군데보다 훨씬 많아 좋았어요~ 온육수도 맛과 향이 좋았고, 수육 주문은 소, 대 2가지만 있었는데, 반접시 같은 1,2인분 메뉴도 생기면 좋을거 같네요 ^^",221,True
을밀대 평양냉면,모꿈,,2026.01.15,3번째 방문,영수증,,0,True
을밀대 평양냉면,초초는먹보,1801,2026.01.12,1번째 방문,영수증,평양냉면 먹어본 중에 면이 가장 쫄깃하고 육향이 입안에 돌면서 감칠맛이 좋아요! 살얼음 띄운 차가운 냉면은 겨울에 먹어야 제맛!! 밖에서 보는것보다 매장내부가 깔끔하고 좌석도 많아요 주차는 가게 앞이 아니라 뒷쪽 주차장이 있었고 재방문 할것이냐 물어보면 yes!!! 다음엔 국밥도 먹어보고싶어요 ㅎㅎ,167,True
을밀대 평양냉면,꼬리리이,1053,2026.01.10,2번째 방문,영수증,"평냉 전문가인 제가 제일 좋아하는 곳입니다 토요일 8시 대기 없고요, 거냉 양많이로 먹었습니다 아직 소주가 3천원인건 경이롭네요",71,True
을밀대 평양냉면,해짱의 진짜 리뷰,1435,2026.01.10,4번째 방문,영수증,너무너무 추운데 주말이면 생각나는 평냉! 남편과 소주 한 병 넘기며 한그릇 뚝딱! 언제나 굿,51,True
을밀대 평양냉면,Ydo9083,,2026.01.04,1번째 방문,영수증,평냉,2,False
을밀대 평양냉면,디노빠샤,903,2026.01.03,1번째 방문,영수증,겨울에만 먹을 수 있는 을밀대!! (여름엔 경쟁이 너무 치열해뇨..),38,True
을밀대 평양냉면,lucia170,85,2026.01.01,1번째 방문,영수증,평양냉면에 입문하게 해주는 을밀대! 오랜만에 다녀왔는데 역시 맛있어요 :),41,True
을밀대 평양냉면,지 토,,2025.12.31,2번째 방문,예약,,0,True
을밀대 평양냉면,하우론,33,2025.12.29,1번째 방문,예약,우마이 우마이 우마이,11,True
을밀대 평양냉면,먹키비스트,669,2025.12.28,1번째 방문,영수증,평양냉면 전통의 강자 을밀대 방문~ 가게가 넓어서 그런가 웨이팅 없이 들어왔습니다. 물냉으로 먹었는데 양도 많고 감칠맛 제대로 우러난 육수인데 호불호 타진 않을 맛이라 이래서 유명한가 싶더군요. 초보자들 와도 맛나게 먹을만 한거같아요. 평냉 잘하는 집들은 다 각자 자신있는 분야가 있는거 같습니다 ㅋㅋ 저는 여기 국물이 너무 맛났네요. 육수 제대로 우린 느낌? 거냉 이런걸 가서 알아서 빠른 시일내 다른 맛 느끼러 가볼까합니다 ㅎㅎ 완전 맛나기 먹고갑니다~,255,True
