식당 이름,계정 ID,계정의 리뷰 수,방문 날짜,방문 횟수,인증 수단,리뷰 내용,리뷰 글자 수,리뷰 내 사진 유무
황금콩밭,Fantastic Cu,151,2025.08.05,1번째 방문,영수증,"콩국수, 소쿠리 두부는 간이 적당했고 돼지짜글이와 반찬은 너무 염도가 높았어요! 돼지짜글이는 지방이 적은 고기가 넉넉하게 들어가 있어 좋았어요! 다음번에 방문하면 두부짜글이, 청국장, 시래기 비지탕 먹어보고 싶어요!",120,True
황금콩밭,꽃분이2201,1618,2025.08.03,1번째 방문,예약,너무 친절하세요🥹,9,False
황금콩밭,sydney5,2488,2025.08.02,1번째 방문,,,0,True
황금콩밭,Love Eat Play,1219,2025.07.31,9번째 방문,영수증,"예쁜 ㅁㅈ , 귀여운ㅎㄹ하고 점심밥. 한우뚝배기불고기,두부짜글이 먹었습니다. ㅎㄹ은 불고기 한번 , 두부 짜글이 한번 두부짜글이 먹을 때 마다 , 살짝 새콤한 맛은 뭔지 궁금합니다. 두부에서 새콤 ?",111,True
황금콩밭,박하사탕49,1,2025.07.27,1번째 방문,영수증,두부김치는 삼겹살이 비계와 오돌뼈 위주였습니다. 두부버섯전골에 소고기는 얼린것을 녹이지 않고 끓여서 그런지 풀어지지 않고 뭉쳐있었네요. 명성에 맞게 기본은 지켜주셨으면 합니다!,98,False
황금콩밭,sun****,989,2025.07.26,1번째 방문,영수증,콩국수 먹었는데 맛있네요.,14,False
황금콩밭,Woojin98,4181,2025.07.24,1번째 방문,영수증,,0,True
황금콩밭,미식방랑가,1049,2025.07.23,3번째 방문,영수증,황금콩밭의 소쿠리두부다. 치즈 같은 식감에 단맛과 고소한 맛이 일반 두부보다 매우 강하다. 젤리와 크림의 중간 형태다. 숟가락으로 떠먹는다. 일본이나 중국에 부러운 것이 콩은 원산지가 우리라고 하는데 오히려 이 두 나라의 두부요리는 정말 다양하다. 아마 이 소쿠리두부도 일본 사가현의 자루두부에서 온 듯하다. 질감과 형태가 같다. 소백산 콩으로 만들었다는 것이 다르다. 황금콩밭은 10년 전 아현초 옆 조그만 한옥에 있을 때부터 단골이었다. 출판사 사장 출신의 대표님이 이것 저것 실험할 때다. 한옥 마당 옆으로 작은 사랑방에서 비올 때 두부젓국을 먹는 것이 유행이던 시절이다. 그때부터 반찬들이 훌륭하다. 멸치무침에 계속 나의 패보릿이다. 술도 빚어서 팔기도 했다. 지금 법원 옆은 건물은 나와 나이가 같다.,397,True
황금콩밭,Love Eat Play,1219,2025.07.20,8번째 방문,영수증,당구 치고 서리태콩국수 먹으러 ~,18,False
황금콩밭,원피스654,2334,2025.07.20,2번째 방문,영수증,코스 요리 다 괜찮습니다~ 특히 두부 너무 맛있어요~ 그런데 오늘 육전은 조금 질겨서 아쉬웠어요~!,55,True
