식당 이름,계정 ID,계정의 리뷰 수,방문 날짜,방문 횟수,인증 수단,리뷰 내용,리뷰 글자 수,리뷰 내 사진 유무
일등식당,시켜줘마포구보안관,102,2025.10.11,1번째 방문,영수증,"[마포구 보안관 출동 일지] 사건 번호: 2025-10-11 / Case #F-017 사건 개요: 해장 아닌 구원 현장 기록: 메뉴는 해장국 하나, 깍두기에 소주 한 잔 마시면 해장국 바로 등장, 국물 한 술 뜨고 안주 나왔으니 짠 해야함, 뼈에 붙은 살 발라서 우거지랑 먹다보면 안도감이 밀려옴, 일등 해장국은 망원의 복지 증거물: 해장국(8천원으로 이 정도면 긴급구조예산 집행 수준) 특이사항: 소주 맥주 모두 4천원 수사 결과: 요즘 물가 미쳤지만 일등식당은 아직 제정신",266,True
일등식당,rla****,984,2025.10.10,1번째 방문,영수증,고기도 부드럽고 우거지 정말 맛있고 양도 넉넉해요. 여사님들 모두 친절하시고 매일 가고 싶네요. 정말 일등식당 답습니다!,67,True
일등식당,묘묘에요,1025,2025.10.10,1번째 방문,예약,8천원에 양도 푸짐하고 맛있습니다 깍두기도 괜찮고요 배추김치는 중국산인가요? 사장님으로 보이시는분은 남자분 불친절은 아닌데 많이 피곤하신지 입을 아예 안여시는듯.,90,True
일등식당,우이리1,1674,2025.10.10,1번째 방문,영수증,,0,True
일등식당,minaleeu,527,2025.10.09,3번째 방문,영수증,일등식당 맛나요,8,True
일등식당,NC라이더,1466,2025.10.01,1번째 방문,영수증,,0,True
일등식당,마포지키미1,880,2025.09.27,1번째 방문,영수증,동네에 오래 살았는데 처음 가 봤어요~ 성시경님이 와서 나름 주말에는 줄을 서서 먹더라구요~ 생각보다는 잡내나는거 싫어하시는분은 패스 하시고요~ 양 많고 술 좋아하시는분들 좋아할것 같아요~ 양이 어마어마~ 합니다 그러나 제 입맛에는 감자탕이 더 좋아요~ 거기 보다 대각선에 보이는 고ㅇ 감자탕집이 더 맛있습니다 사람마다 맛이 다 다르지만 전 그래요~ 거기에 파는 음식 대부분 다 괜찮아요~ 알바 아주머니 주문 실수하는 경우가 종종 있어서 주문만 잘 하면 돼요~~; 주문 다시 확인 하세요^^,274,True
일등식당,위니1209,218,2025.09.21,1번째 방문,영수증,주말이라 그런지 10분정도 웨이팅 했습니다 국물이 깔끔하고 맛있어요,37,True
일등식당,Endngs,340,2025.09.20,2번째 방문,영수증,뼈해장국 명품 맛집 30년전통 망원동 일등식당 여긴 정말 최고에요,36,True
일등식당,예거슈니첼,6925,2025.09.16,7번째 방문,영수증,해장국(특) 푸짐하고 야들야들한 고기도 많이 있어서 좋아요,32,True
일등식당,yrleee,267,2025.09.13,3번째 방문,영수증,한 달에 두번은 사다가 먹나봐요. 3인분 사면 가족이 실컷 먹어요. 용기 가져가서 음식 받아다 집에 와서 15분 끓여 먹으면 되구요.,74,False
일등식당,DirtySponge,355,2025.08.31,1번째 방문,예약,입에서 살~살~ 녹아요 ”뼈와 살을 분리해 주마“를 여기서 사용하게 될 줄 몰랐네요 우거지도 살살 녹습니다! 👽👍,63,True
