식당 이름,계정 ID,계정의 리뷰 수,방문 날짜,방문 횟수,인증 수단,리뷰 내용,리뷰 글자 수,리뷰 내 사진 유무
쭌곱창,eld****,8,2025.07.11,1번째 방문,영수증,세트메뉴 구성이 알차서 좋아요 기본적으로 살짝 매콤한 편입니다!! 양도 괜찮고 갈비도 같은 양념에 볶아서 맛있어요^&amp;^ 다만 가게가 크지는 않아서 기다려야할수도 있습니다~,99,TRUE
쭌곱창,김가을90,14,2026.05.03,1번째 방문,예약,,0,TRUE
쭌곱창,wjs****,17,2026.04.24,1번째 방문,영수증,"1. 곱창이 신선하고 잡내 없이 깔끔해서 첫 입부터 만족스러움. 2. 불 조절이 좋아 겉은 바삭하고 속은 촉촉하게 잘 구워짐. 3. 양념, 곁들임, 서비스까지 전체적으로 균형 잡힌 맛집.",104,TRUE
쭌곱창,jin****,31,2026.02.23,1번째 방문,영수증,돼지곱창인데 잡내 하나도 안나고 세트 구성도 좋아서 가성비 좋아요! 리뷰보고 왔는데 너무 맛있게 먹었어요,58,TRUE
쭌곱창,ej7****,18,2025.12.24,1번째 방문,영수증,,0,TRUE
쭌곱창,sur****,22,2025.11.25,1번째 방문,영수증,음식 나오자마자 순삭했슨!!!! 처음 와봤는데 진짜 우리 집 앞에 있었으면 좋겠다...?? 또 올게요~~,57,TRUE
쭌곱창,iam****,54,2025.04.11,1번째 방문,영수증,직접 구워주셔서 너무 편하고 소스와 양념곱창이 맛있어요!,31,TRUE
쭌곱창,da0****,26,2025.07.03,1번째 방문,영수증,음식 너무 맛있습니다 다음에 또 오겠습니다!!!!,27,TRUE
쭌곱창,나를막을수없으셈,14,2026.03.22,1번째 방문,영수증,친구들이랑 급하게 곱창집 찾다가 방문하게 됐는데 직원분이랑 사장님이 너무 유머러스하고 분위기 넘 죠아요ㅠㅠㅠ 친구들이랑 맛나게 먹고갑니당 불향 장난 아니에유 ??????,91,TRUE
쭌곱창,cho****,1,2026.01.16,1번째 방문,영수증,맛있어요,4,TRUE
